Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper,Url
2020,Torino,Serie A,Salvatore Sirigu,ITA,GK,32,1987,36,64,9,3,9,3,64.9,0.3,3.9,0.11,292,610,47.9,828,113,48.1,40,334,63.5,45.2,378,25,6.6,14,0.39,13.3,https://fbref.com/en/players/10dc46f0/Salvatore-Sirigu
2020,Torino,Serie A,Samir Ujkani,KVX,GK,31,1988,1,3,1,0,1,0,2.7,0.35,-0.3,-0.31,8,14,57.1,43,2,30.2,33.4,9,11.1,25.4,9,0,0,1,1,18,https://fbref.com/en/players/96640846/Samir-Ujkani
2020,Tottenham,Premier League,Paulo Gazzaniga,ARG,GK,27,1992,17.9,26,3,1,2,1,25.4,0.29,0.4,0.02,81,273,29.7,376,58,45.7,38.9,140,72.1,58,168,9,5.4,12,0.67,14.2,https://fbref.com/en/players/63d17038/Paulo-Gazzaniga
2020,Tottenham,Premier League,Hugo Lloris,FRA,GK,32,1986,20.1,21,2,0,2,1,27.3,0.27,7.3,0.36,133,300,44.3,419,82,49.9,40.7,149,61.1,44.1,189,11,5.8,4,0.2,11.4,https://fbref.com/en/players/8f62b6ee/Hugo-Lloris
2020,Toulouse,Ligue 1,Mauro Goicoechea,URU,GK,31,1988,2,5,0,0,0,0,4.4,0.34,-0.6,-0.32,21,48,43.8,44,4,70.5,46.4,20,85,51.8,14,0,0,1,0.5,17.4,https://fbref.com/en/players/132bb875/Mauro-Goicoechea
2020,Toulouse,Ligue 1,Lovre Kalinić,CRO,GK,29,1990,3.4,4,0,0,1,0,2.9,0.21,-1.1,-0.31,25,86,29.1,81,13,64.2,48.3,38,89.5,61.1,46,8,17.4,2,0.59,16.8,https://fbref.com/en/players/3a74f92b/Lovre-Kalinic
2020,Toulouse,Ligue 1,Baptiste Reynet,FRA,GK,28,1990,22.6,49,3,1,3,1,41.3,0.33,-6.7,-0.3,197,516,38.2,618,80,57.3,43.7,227,71.4,52.2,248,16,6.5,24,1.06,16.1,https://fbref.com/en/players/bcf1b2e9/Baptiste-Reynet
2020,Udinese,Serie A,Juan Musso,ARG,GK,25,1994,38,51,8,2,6,0,53.9,0.25,2.9,0.08,218,491,44.4,819,171,40.9,36.3,359,43.5,36.6,363,38,10.5,15,0.39,12.2,https://fbref.com/en/players/a111cf41/Juan-Musso
2020,Union Berlin,Bundesliga,Rafał Gikiewicz,POL,GK,31,1987,33,54,3,0,9,1,51,0.3,-2,-0.06,412,890,46.3,1087,124,61.5,47.4,269,82.2,60.7,295,28,9.5,23,0.7,15.3,https://fbref.com/en/players/17376543/Rafal-Gikiewicz
2020,Union Berlin,Bundesliga,Moritz Nicolas,GER,GK,21,1997,1,4,0,0,1,0,2.9,0.36,-1.1,-1.15,8,20,40,29,0,55.2,44.7,7,57.1,48.9,4,0,0,1,1,13.7,https://fbref.com/en/players/226ddf9d/Moritz-Nicolas
2020,Valencia,La Liga,Jasper Cillessen,NED,GK,30,1989,23.3,30,6,2,3,1,27.9,0.22,-1.1,-0.05,140,413,33.9,553,133,48.5,39.4,206,70.4,56.3,264,21,8,12,0.52,12.8,https://fbref.com/en/players/04ac8285/Jasper-Cillessen
2020,Valencia,La Liga,Jaume Doménech,ESP,GK,28,1990,14.7,23,1,1,4,0,22.7,0.28,-0.3,-0.02,106,255,41.6,325,61,48.3,38.8,132,74.2,53.9,178,7,3.9,6,0.41,12.8,https://fbref.com/en/players/c9cb972b/Jaume-Domenech
2020,Valladolid,La Liga,Churripi,ESP,GK,25,1994,2.7,3,0,0,2,0,3.1,0.24,0.1,0.04,18,80,22.5,75,11,78.7,55.3,24,87.5,67.6,25,3,12,3,1.11,13.7,https://fbref.com/en/players/81a606fc/Churripi
2020,Valladolid,La Liga,Jordi Masip,ESP,GK,30,1989,35,39,6,2,3,0,45.2,0.33,6.2,0.18,246,750,32.8,717,118,66.2,48.3,337,81.6,59,369,17,4.6,11,0.31,11.8,https://fbref.com/en/players/8fae77ea/Jordi-Masip
2020,Valladolid,La Liga,Samu Pérez,ESP,GK,22,1997,0.3,1,1,0,0,0,0.9,NA,-0.1,-0.22,2,7,28.6,2,0,100,56.5,5,100,69.2,1,0,0,0,0,NA,https://fbref.com/en/players/aae17c81/Samu-Perez
2020,Villarreal,La Liga,Sergio Asenjo,ESP,GK,30,1989,34,41,5,0,8,1,39.4,0.24,-0.6,-0.02,166,451,36.8,759,150,39.3,37.2,280,54.6,44.8,354,20,5.6,18,0.53,13.9,https://fbref.com/en/players/9f0ea33f/Sergio-Asenjo
2020,Villarreal,La Liga,Andrés Fernández,ESP,GK,32,1986,4,8,3,0,2,1,7,0.27,0,0.01,23,55,41.8,108,15,31.5,30.9,44,47.7,40.4,46,2,4.3,1,0.25,11.9,https://fbref.com/en/players/307fcd26/Andres-Fernandez
2020,Watford,Premier League,Ben Foster,ENG,GK,36,1983,38,64,8,3,7,3,58.3,0.31,-2.7,-0.07,322,975,33,909,121,77.4,54.3,292,92.8,67.6,367,37,10.1,44,1.16,15.6,https://fbref.com/en/players/d0b3ceb9/Ben-Foster
2020,Werder Bremen,Bundesliga,Stefanos Kapino,GRE,GK,25,1994,1,2,0,0,0,0,1.4,0.29,-0.6,-0.57,9,18,50,25,8,48,40,9,66.7,45.6,19,0,0,1,1,13.4,https://fbref.com/en/players/62ba5881/Stefanos-Kapino
2020,Werder Bremen,Bundesliga,Jiří Pavlenka,CZE,GK,27,1992,33,67,1,1,13,3,49,0.28,-15,-0.45,245,580,42.2,904,162,45.8,39.3,296,56.1,44.7,356,14,3.9,23,0.7,14.3,https://fbref.com/en/players/0a1cb833/Jiri-Pavlenka
2020,West Ham,Premier League,Łukasz Fabiański,POL,GK,34,1985,23.5,34,3,1,2,2,30.3,0.28,-1.7,-0.07,220,506,43.5,478,90,68.8,49.8,194,91.2,63.9,239,10,4.2,5,0.21,11.5,https://fbref.com/en/players/9328b835/Lukasz-Fabianski
2020,West Ham,Premier League,David Martin,ENG,GK,33,1986,4.8,6,0,0,1,0,7.8,0.39,1.8,0.38,39,106,36.8,80,10,80,55.3,44,95.5,65.4,55,1,1.8,0,0,9,https://fbref.com/en/players/07666c20/David-Martin
2020,West Ham,Premier League,Darren Randolph,IRL,GK,32,1987,2,5,1,0,1,0,4.5,0.39,-0.5,-0.27,18,36,50,26,3,84.6,55.5,14,100,66,19,2,10.5,2,1,13.6,https://fbref.com/en/players/6385ebfb/Darren-Randolph
2020,West Ham,Premier League,Roberto,ESP,GK,33,1986,7.6,17,1,1,3,1,16.2,0.3,0.2,0.02,49,167,29.3,192,26,67.2,49,40,95,66,59,3,5.1,5,0.66,13.1,https://fbref.com/en/players/ba3ca78f/Roberto
2020,Wolfsburg,Bundesliga,Koen Casteels,BEL,GK,27,1992,26,38,4,1,5,0,36.6,0.33,-1.4,-0.05,227,485,46.8,807,123,47,40.1,178,59.6,48.7,218,18,8.3,24,0.92,15.5,https://fbref.com/en/players/db401046/Koen-Casteels
2020,Wolfsburg,Bundesliga,Pavao Pervan,AUT,GK,31,1987,8,8,1,0,0,0,9.2,0.25,1.2,0.15,54,134,40.3,205,38,49.3,39.9,62,53.2,46.2,73,3,4.1,6,0.75,15,https://fbref.com/en/players/c89e8aae/Pavao-Pervan
2020,Wolves,Premier League,Rui Patrício,POR,GK,31,1988,38,40,1,1,7,1,40.7,0.32,1.7,0.04,282,583,48.4,580,124,59.7,44.6,282,84,55.6,349,15,4.3,8,0.21,12.4,https://fbref.com/en/players/79b0d6a0/Rui-Patricio
2021,Alavés,La Liga,Fernando Pacheco,ESP,GK,28,1992,37.2,57,3,0,6,0,54.9,0.38,-2.1,-0.06,329,642,51.2,781,112,58.3,44.9,300,62.3,47.1,330,31,9.4,23,0.62,14.8,https://fbref.com/en/players/97852360/Fernando-Pacheco
2021,Alavés,La Liga,Antonio Sivera,ESP,GK,23,1996,0.8,0,0,0,0,0,0,0.01,0,0.02,4,16,25,15,1,66.7,48.1,7,85.7,53.3,7,1,14.3,0,0,10.2,https://fbref.com/en/players/9970da54/Antonio-Sivera
2021,Angers,Ligue 1,Paul Bernardoni,FRA,GK,23,1997,38,58,7,0,6,1,49.9,0.33,-7.1,-0.19,177,512,34.6,720,210,43.9,38.9,269,72.9,52.8,318,24,7.5,11,0.29,13.1,https://fbref.com/en/players/28dabd43/Paul-Bernardoni
2021,Arminia,Bundesliga,Stefan Ortega,GER,GK,27,1992,34,52,5,0,6,1,52.1,0.29,1.1,0.03,488,1038,47,1720,116,51.1,43.4,246,64.6,51.6,338,28,8.3,34,1,15.3,https://fbref.com/en/players/c1242d4e/Stefan-Ortega
2021,Arsenal,Premier League,Rúnar Alex Rúnarsson,ISL,GK,25,1995,0.2,0,0,0,0,0,0.1,0.04,0.1,0.5,0,3,0,10,2,30,31.8,1,0,30,4,0,0,0,0,17.5,https://fbref.com/en/players/8fa8f8d2/Runar-Alex-Runarsson
2021,Arsenal,Premier League,Bernd Leno,GER,GK,28,1992,34.8,37,1,0,5,4,37.1,0.31,4.1,0.12,110,338,32.5,930,166,22,28.6,226,58.8,46.6,310,26,8.4,22,0.63,14.5,https://fbref.com/en/players/2628fd2b/Bernd-Leno
2021,Arsenal,Premier League,Mathew Ryan,AUS,GK,28,1992,3,2,1,0,0,0,4.2,0.36,2.2,0.73,6,11,54.5,58,19,13.8,26.3,9,33.3,33,20,4,20,1,0.33,13.4,https://fbref.com/en/players/4535e4bb/Mathew-Ryan
2021,Aston Villa,Premier League,Emiliano Martínez,ARG,GK,27,1992,38,46,5,2,4,1,52.4,0.27,7.4,0.2,289,728,39.7,1041,162,52.7,42.5,254,70.5,52.9,393,33,8.4,21,0.55,13.1,https://fbref.com/en/players/7956236f/Emiliano-Martinez
2021,Atalanta,Serie A,Pierluigi Gollini,ITA,GK,25,1995,24,26,4,0,3,1,24.7,0.32,-0.3,-0.01,117,270,43.3,550,82,34.5,35.4,118,67.8,52.5,135,7,5.2,23,0.96,16.3,https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini
2021,Atalanta,Serie A,Marco Sportiello,ITA,GK,28,1992,14,21,1,0,2,0,16.1,0.3,-4.9,-0.35,49,109,45,319,69,23.8,30,56,58.9,47.2,88,7,8,15,1.07,16.9,https://fbref.com/en/players/ac4003af/Marco-Sportiello
2021,Athletic Club,La Liga,Jokin Ezkieta,ESP,GK,23,1996,1,2,0,0,0,0,1.1,0.36,-0.9,-0.92,1,4,25,17,6,11.8,26.6,7,28.6,35.9,10,0,0,1,1,13.5,https://fbref.com/en/players/0f7dbaf6/Jokin-Ezkieta
2021,Athletic Club,La Liga,Unai Simón,ESP,GK,23,1997,37,40,5,1,8,1,35.6,0.29,-3.4,-0.09,241,538,44.8,798,201,42.4,38.9,265,75.5,57.1,367,22,6,23,0.62,14.4,https://fbref.com/en/players/5dcf3e90/Unai-Simon
2021,Atlético Madrid,La Liga,Jan Oblak,SVN,GK,27,1993,38,25,1,0,6,3,31.8,0.25,9.8,0.26,269,620,43.4,714,122,59.5,44.6,289,67.5,50.2,327,19,5.8,18,0.47,15.3,https://fbref.com/en/players/ee8508c0/Jan-Oblak
2021,Augsburg,Bundesliga,Rafał Gikiewicz,POL,GK,32,1987,34,55,6,0,4,3,51.9,0.27,0.9,0.03,256,653,39.2,1101,215,43.4,37.5,298,58.7,46.8,401,26,6.5,26,0.76,14.4,https://fbref.com/en/players/17376543/Rafal-Gikiewicz
2021,Barcelona,La Liga,Neto,BRA,GK,31,1989,7,6,2,0,1,0,6.7,0.24,0.7,0.1,22,47,46.8,186,36,21,27.6,53,15.1,24.4,64,4,6.3,4,0.57,15,https://fbref.com/en/players/a9dc785c/Neto
2021,Barcelona,La Liga,Marc-André ter Stegen,GER,GK,28,1992,31,32,3,1,4,2,29,0.27,-1,-0.03,138,241,57.3,879,149,22.2,29.4,156,29.5,31.8,174,19,10.9,22,0.71,17.1,https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen
2021,Bayern Munich,Bundesliga,Manuel Neuer,GER,GK,34,1986,33,42,1,0,5,0,44.2,0.34,2.2,0.07,239,391,61.1,1131,189,30.9,32.1,186,22.6,29.1,228,6,2.6,42,1.27,16.5,https://fbref.com/en/players/8778c910/Manuel-Neuer
2021,Bayern Munich,Bundesliga,Alexander Nübel,GER,GK,23,1996,1,2,0,0,1,0,1.9,0.47,-0.1,-0.11,1,3,33.3,27,2,11.1,26.7,8,0,28.1,10,0,0,0,0,9.5,https://fbref.com/en/players/afb0c500/Alexander-Nubel
2021,Benevento,Serie A,Niccolò Manfredini,ITA,GK,32,1988,1,1,0,0,1,0,1.6,0.33,0.6,0.64,1,5,20,24,10,8.3,26,7,42.9,42,13,3,23.1,1,1,14.9,https://fbref.com/en/players/e4b39692/Niccolo-Manfredini
2021,Benevento,Serie A,Lorenzo Montipò,ITA,GK,24,1996,37,74,4,0,11,6,64.4,0.36,-3.6,-0.1,249,668,37.3,964,172,51.9,40.8,272,61.8,46,375,36,9.6,21,0.57,14.6,https://fbref.com/en/players/c1d95617/Lorenzo-Montipo
2021,Betis,La Liga,Claudio Bravo,CHI,GK,37,1983,20,25,4,0,2,1,27.1,0.34,3.1,0.16,139,358,38.8,519,81,52.4,43,130,66.2,51.3,186,10,5.4,8,0.4,12.8,https://fbref.com/en/players/10072610/Claudio-Bravo
2021,Betis,La Liga,Joel Robles,ESP,GK,30,1990,18,25,4,1,5,2,21.5,0.31,-1.5,-0.08,99,301,32.9,449,80,52.6,43,116,56,45.3,145,10,6.9,14,0.78,16.3,https://fbref.com/en/players/cda0b317/Joel-Robles
2021,Bologna,Serie A,Angelo da Costa Júnior,BRA,GK,36,1983,6,9,1,1,0,0,9.4,0.36,0.4,0.07,35,70,50,245,23,24.5,30.3,42,23.8,24.4,48,0,0,7,1.17,16,https://fbref.com/en/players/18736214/Angelo-da-Costa-Junior
2021,Bologna,Serie A,Federico Ravaglia,ITA,GK,20,1999,4,10,1,0,1,1,7.7,0.4,-1.3,-0.33,10,28,35.7,115,18,22.6,27.4,23,8.7,18.7,21,1,4.8,5,1.25,16.5,https://fbref.com/en/players/6662d731/Federico-Ravaglia
2021,Bologna,Serie A,Łukasz Skorupski,POL,GK,29,1991,28,46,5,1,8,1,44.9,0.28,-0.1,0,120,316,38,738,163,33.7,33.3,228,29.4,26.2,243,25,10.3,13,0.46,12.8,https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski
2021,Bordeaux,Ligue 1,Benoît Costil,FRA,GK,33,1987,38,57,7,2,6,1,46.6,0.27,-8.4,-0.22,318,690,46.1,1035,144,47.3,39.2,291,68.7,50.5,324,18,5.6,21,0.55,13.8,https://fbref.com/en/players/2434f24a/Benoit-Costil
2021,Brest,Ligue 1,Sébastien Cibois,FRA,GK,22,1998,3,4,1,0,0,0,5,0.45,1,0.34,14,37,37.8,68,13,41.2,38.5,22,40.9,39.8,28,3,10.7,2,0.67,14.2,https://fbref.com/en/players/2b9b37b2/Sebastien-Cibois
2021,Brest,Ligue 1,Gautier Larsonneur,FRA,GK,23,1997,35,62,8,1,6,2,52.4,0.29,-7.6,-0.22,221,455,48.6,982,165,37,36.6,282,32.6,34.5,341,26,7.6,15,0.43,12.9,https://fbref.com/en/players/b49729cb/Gautier-Larsonneur
2021,Brighton,Premier League,Mathew Ryan,AUS,GK,28,1992,11,19,4,0,3,1,14.8,0.37,-3.2,-0.29,57,141,40.4,341,56,33.4,32.5,58,46.6,40.2,103,7,6.8,6,0.55,14.4,https://fbref.com/en/players/4535e4bb/Mathew-Ryan
2021,Brighton,Premier League,Robert Sánchez,ESP,GK,22,1997,27,27,2,0,6,1,30.8,0.34,4.8,0.18,182,472,38.6,918,107,40.5,38.3,177,56.5,46.7,210,11,5.2,14,0.52,14.4,https://fbref.com/en/players/6a713852/Robert-Sanchez
2021,Burnley,Premier League,Will Norris,ENG,GK,26,1993,2,4,0,0,2,0,1.1,0.19,-2.9,-1.44,21,50,42,37,1,89.2,62.6,19,89.5,67.7,18,1,5.6,1,0.5,15.1,https://fbref.com/en/players/c73ada83/Will-Norris
2021,Burnley,Premier League,Bailey Peacock-Farrell,NIR,GK,23,1996,4,14,0,0,2,0,9.5,0.38,-4.5,-1.14,41,94,43.6,84,5,81,57.6,29,89.7,68,36,0,0,3,0.75,15.4,https://fbref.com/en/players/4879f8cb/Bailey-Peacock-Farrell
2021,Burnley,Premier League,Nick Pope,ENG,GK,28,1992,32,37,3,0,7,1,40.9,0.26,4.9,0.15,292,757,38.6,728,128,74.3,53,251,86.1,62.3,325,42,12.9,41,1.28,16.5,https://fbref.com/en/players/4b40d9ca/Nick-Pope
2021,Cádiz,La Liga,Alberto Cifuentes,ESP,GK,41,1979,2,3,0,0,0,0,1.8,0.29,-1.2,-0.62,25,63,39.7,53,3,92.5,59.7,16,87.5,61.1,17,1,5.9,2,1,14.3,https://fbref.com/en/players/94084f83/Alberto-Cifuentes
2021,Cádiz,La Liga,David Gil,ESP,GK,26,1994,4,10,1,0,1,0,6.4,0.37,-3.6,-0.9,32,110,29.1,86,9,86,57.9,37,97.3,69.1,47,3,6.4,1,0.25,10.5,https://fbref.com/en/players/fea23125/David-Gil
2021,Cádiz,La Liga,Jeremías Ledesma,ARG,GK,27,1993,32,45,8,2,4,1,38.8,0.27,-5.2,-0.16,341,860,39.7,698,62,82.4,57.7,299,95.3,69.9,333,33,9.9,14,0.44,13.5,https://fbref.com/en/players/6c4776b1/Jeremias-Ledesma
2021,Cagliari,Serie A,Alessio Cragno,ITA,GK,26,1994,34,53,5,1,7,0,55.2,0.29,2.2,0.06,206,485,42.5,683,129,46.3,37.1,279,60.6,43.6,320,31,9.7,15,0.44,12.8,https://fbref.com/en/players/f554e29b/Alessio-Cragno
2021,Cagliari,Serie A,Guglielmo Vicario,ITA,GK,23,1996,4,6,0,0,2,0,5,0.24,-1,-0.25,27,61,44.3,82,15,50,40.6,25,80,55.9,40,2,5,0,0,10.5,https://fbref.com/en/players/77d6fd4d/Guglielmo-Vicario
2021,Celta Vigo,La Liga,Rubén Blanco,ESP,GK,25,1995,18.2,27,1,1,2,0,22.8,0.37,-4.2,-0.23,111,298,37.2,520,81,40.2,36.2,144,61.8,46.3,149,9,6,12,0.66,14.9,https://fbref.com/en/players/967f34d3/Ruben-Blanco
2021,Celta Vigo,La Liga,Iván Villar,ESP,GK,23,1997,19.8,30,6,1,2,1,28.1,0.32,-0.9,-0.04,105,370,28.4,512,78,50,41.2,172,66.3,51.4,211,18,8.5,15,0.76,15.1,https://fbref.com/en/players/cde52ef5/Ivan-Villar
2021,Chelsea,Premier League,Kepa Arrizabalaga,ESP,GK,25,1994,6.5,8,1,0,0,0,7.4,0.31,-0.6,-0.09,38,78,48.7,198,39,29.8,30.8,45,42.2,35,40,5,12.5,6,0.92,18.1,https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga
2021,Chelsea,Premier League,Willy Caballero,ARG,GK,38,1981,1,3,0,0,1,0,1.5,0.49,-1.5,-1.54,1,3,33.3,20,2,15,24.6,6,0,19.7,8,0,0,2,2,22,https://fbref.com/en/players/a179d516/Willy-Caballero
2021,Chelsea,Premier League,Edouard Mendy,SEN,GK,28,1992,30.5,25,2,1,4,1,24.1,0.27,0.1,0,126,265,47.5,826,125,24.5,28.7,181,34.8,32.3,207,13,6.3,20,0.66,15.3,https://fbref.com/en/players/33887998/Edouard-Mendy
2021,Crotone,Serie A,Alex Cordaz,ITA,GK,37,1983,36,91,5,2,10,2,76.4,0.36,-12.6,-0.35,248,606,40.9,1136,160,42.1,35.4,310,41.3,34.1,318,18,5.7,30,0.83,15.1,https://fbref.com/en/players/e66ebabb/Alex-Cordaz
2021,Crotone,Serie A,Gian Crespi,ITA,GK,19,2001,1,0,0,0,0,0,0.4,0.38,0.4,0.38,8,13,61.5,31,4,32.3,27,11,27.3,31.2,8,0,0,0,0,9.2,https://fbref.com/en/players/4dea2f2c/Gian-Crespi
2021,Crotone,Serie A,Marco Festa,ITA,GK,28,1992,1,1,0,0,0,0,1.6,0.2,0.6,0.61,9,15,60,28,9,35.7,34.4,10,50,37.7,12,1,8.3,1,1,10.6,https://fbref.com/en/players/c195ae4a/Marco-Festa
2021,Crystal Palace,Premier League,Jack Butland,ENG,GK,27,1993,1,2,0,0,0,0,0.8,0.17,-1.2,-1.17,3,18,16.7,13,2,76.9,55.2,8,100,77.1,10,1,10,2,2,23,https://fbref.com/en/players/cc70a1d5/Jack-Butland
2021,Crystal Palace,Premier League,Vicente Guaita,ESP,GK,33,1987,37,64,3,1,9,0,61.8,0.36,-2.2,-0.06,253,721,35.1,766,147,58.9,43.9,314,86,60.9,367,26,7.1,15,0.41,13.1,https://fbref.com/en/players/ab13a5aa/Vicente-Guaita
2021,Dijon,Ligue 1,Saturnin Allagbé,BEN,GK,26,1993,12,30,1,1,3,1,21.5,0.31,-7.5,-0.63,80,211,37.9,301,70,48.2,38.4,104,63.5,46.3,105,4,3.8,13,1.08,14.8,https://fbref.com/en/players/b052b8bf/Saturnin-Allagbe
2021,Dijon,Ligue 1,Alfred Gomis,SEN,GK,26,1993,5,10,3,0,2,1,9.9,0.3,0.9,0.17,28,94,29.8,121,28,43,39.4,67,62.7,49.6,78,8,10.3,3,0.6,12.8,https://fbref.com/en/players/cecbce23/Alfred-Gomis
2021,Dijon,Ligue 1,Anthony Racioppi,SUI,GK,21,1998,21,33,3,0,5,0,35.3,0.36,2.3,0.11,113,324,34.9,478,99,42.5,37.1,178,68,49.7,199,13,6.5,10,0.48,14.4,https://fbref.com/en/players/abc06eb3/Anthony-Racioppi
2021,Dortmund,Bundesliga,Roman Bürki,SUI,GK,29,1990,18.5,30,4,0,6,0,25.4,0.26,-4.6,-0.25,92,201,45.8,520,106,30.8,32.5,109,37.6,36.3,121,9,7.4,6,0.32,13.4,https://fbref.com/en/players/9d12e142/Roman-Burki
2021,Dortmund,Bundesliga,Marwin Hitz,SUI,GK,32,1987,15.5,16,2,0,1,1,15.8,0.33,0.8,0.05,94,181,51.9,427,69,28.3,31.9,123,48.8,41.7,92,7,7.6,7,0.45,14.3,https://fbref.com/en/players/2e7ff968/Marwin-Hitz
2021,Eibar,La Liga,Marko Dmitrović,SRB,GK,28,1992,34.7,49,3,0,5,0,46.9,0.34,-2.1,-0.06,305,786,38.8,839,98,68.3,54.6,235,90.6,72.7,253,20,7.9,41,1.18,16.8,https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic
2021,Eibar,La Liga,Yoel,ESP,GK,31,1988,3.3,3,0,0,0,0,2.2,0.44,-0.8,-0.24,39,74,52.7,97,26,58.8,44.3,17,100,72.5,11,1,9.1,8,2.4,17.7,https://fbref.com/en/players/61bb7498/Yoel
2021,Eint Frankfurt,Bundesliga,Elias Bördner,GER,GK,18,2002,1,1,0,0,0,0,0.8,0.13,-0.2,-0.24,4,18,22.2,32,9,50,38,11,18.2,23.7,10,0,0,0,0,7.5,https://fbref.com/en/players/8758ddf4/Elias-Bordner
2021,Eint Frankfurt,Bundesliga,Kevin Trapp,GER,GK,30,1990,33,52,4,1,7,2,44.7,0.29,-5.3,-0.16,257,640,40.2,1089,161,46.1,37.9,263,52.5,43.9,286,24,8.4,23,0.7,14.9,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
2021,Elche,La Liga,Édgar Badía,ESP,GK,28,1992,30,46,5,0,5,0,45.6,0.3,-0.4,-0.01,262,518,50.6,864,143,39.5,35.9,283,62.5,43.3,302,23,7.6,20,0.67,13.3,https://fbref.com/en/players/e4346678/Edgar-Badia
2021,Elche,La Liga,Paulo Gazzaniga,ARG,GK,28,1992,8,9,1,0,3,1,7.5,0.32,-0.5,-0.06,61,161,37.9,179,24,60.3,50.4,64,82.8,65.5,59,5,8.5,1,0.13,11.2,https://fbref.com/en/players/63d17038/Paulo-Gazzaniga
2021,Everton,Premier League,Robin Olsen,SWE,GK,30,1990,7,9,1,0,0,0,9.5,0.33,0.5,0.08,50,104,48.1,148,21,49.3,41.1,51,60.8,46.3,51,4,7.8,1,0.14,11,https://fbref.com/en/players/e7ee38c3/Robin-Olsen
2021,Everton,Premier League,Jordan Pickford,ENG,GK,26,1994,30.5,39,2,1,5,1,38.7,0.29,0.7,0.02,275,650,42.3,945,135,53.3,43.4,207,70.5,56.5,295,24,8.1,19,0.62,14.7,https://fbref.com/en/players/4806ec67/Jordan-Pickford
2021,Everton,Premier League,João Virgínia,POR,GK,20,1999,0.5,0,0,0,0,0,0.2,0.07,0.2,0.39,3,11,27.3,13,3,61.5,50.9,4,75,54.5,2,0,0,0,0,21,https://fbref.com/en/players/728e9b2e/Joao-Virginia
2021,Fiorentina,Serie A,Bartłomiej Drągowski,POL,GK,22,1997,35,55,8,1,10,1,53.4,0.35,-0.6,-0.02,229,566,40.5,803,166,51.9,41.9,260,57.3,45.3,335,24,7.2,17,0.49,14.3,https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski
2021,Fiorentina,Serie A,Pietro Terracciano,ITA,GK,30,1990,3,4,0,0,1,1,3.2,0.22,0.2,0.05,27,66,40.9,55,10,67.3,49.5,32,90.6,60.6,37,0,0,0,0,13.1,https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano
2021,Freiburg,Bundesliga,Mark Flekken,NED,GK,27,1993,3,6,2,0,0,0,7.4,0.39,1.4,0.46,31,64,48.4,98,9,42.9,41.4,27,81.5,65.7,32,1,3.1,1,0.33,12.3,https://fbref.com/en/players/a92ab7be/Mark-Flekken
2021,Freiburg,Bundesliga,Florian Müller,GER,GK,22,1997,31,46,2,2,3,2,47.1,0.3,3.1,0.1,189,587,32.2,1066,149,36.3,36.9,272,73.5,57.3,245,12,4.9,23,0.74,15.1,https://fbref.com/en/players/cbac6ec9/Florian-Muller
2021,Fulham,Premier League,Alphonse Areola,FRA,GK,27,1993,36,48,6,0,4,1,54.6,0.32,7.6,0.21,171,431,39.7,752,158,38.2,34,249,57.8,43.1,325,32,9.8,20,0.56,13.9,https://fbref.com/en/players/2f965a72/Alphonse-Areola
2021,Fulham,Premier League,Marek Rodák,SVK,GK,23,1996,2,5,1,0,1,0,4,0.45,-1,-0.52,7,14,50,39,7,28.2,30.6,7,42.9,37.4,16,2,12.5,1,0.5,13.7,https://fbref.com/en/players/17acc2ed/Marek-Rodak
2021,Genoa,Serie A,Federico Marchetti,ITA,GK,37,1983,3.7,11,0,0,1,0,8,0.42,-3,-0.8,13,34,38.2,101,19,17.8,26.8,35,45.7,35.7,27,0,0,3,0.81,13.6,https://fbref.com/en/players/f794b426/Federico-Marchetti
2021,Genoa,Serie A,Alberto Paleari,ITA,GK,27,1992,2.3,3,0,0,0,0,3.9,0.34,0.9,0.37,9,36,25,59,12,47.5,39,19,42.1,37.3,24,0,0,0,0,9.5,https://fbref.com/en/players/94a3606c/Alberto-Paleari
2021,Genoa,Serie A,Mattia Perin,ITA,GK,27,1992,32,44,7,0,6,2,47.2,0.28,5.2,0.16,233,624,37.3,891,136,54.8,41.3,275,49.5,39.7,342,17,5,9,0.28,12.4,https://fbref.com/en/players/4c62d0c8/Mattia-Perin
