Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Url
2019,Augsburg,Bundesliga,Jan-Ingwer Callsen-Bracker,GER,DF,33,1984,0.1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,NA,https://fbref.com/en/players/0999a593/Jan-Ingwer-Callsen-Bracker
2019,Augsburg,Bundesliga,Sergio Córdova,VEN,FW,20,1997,5.9,1,0,0,18,19,4,5,3,9,0,0,0,38,7,22,24.1,https://fbref.com/en/players/229cd98a/Sergio-Cordova
2019,Augsburg,Bundesliga,Kevin Danso,AUT,DF,19,1998,13.9,3,0,0,16,16,0,1,14,14,0,0,1,146,36,20,64.3,https://fbref.com/en/players/6e33125f/Kevin-Danso
2019,Augsburg,Bundesliga,Ji Dong-won,KOR,"FW,MF",27,1991,9.9,2,0,0,16,9,1,14,3,9,0,0,0,97,22,18,55,https://fbref.com/en/players/7d841904/Ji-Dong-won
2019,Augsburg,Bundesliga,Alfreð Finnbogason,ISL,FW,29,1989,14.8,2,0,0,36,8,24,6,2,5,1,0,0,59,13,19,40.6,https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason
2019,Augsburg,Bundesliga,Raphael Framberger,GER,"DF,MF",22,1995,6.1,2,0,0,7,9,0,20,3,5,0,0,0,71,2,4,33.3,https://fbref.com/en/players/626fab5f/Raphael-Framberger
2019,Augsburg,Bundesliga,Fabian Giefer,GER,GK,28,1990,4,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,NA,https://fbref.com/en/players/fbefefdb/Fabian-Giefer
2019,Augsburg,Bundesliga,Felix Götze,GER,MF,20,1998,1.4,0,0,0,1,0,0,0,1,1,0,0,0,14,1,4,20,https://fbref.com/en/players/ee7cdd0c/Felix-Gotze
2019,Augsburg,Bundesliga,Jeffrey Gouweleeuw,NED,DF,27,1991,23.2,4,0,0,26,9,0,4,26,32,0,0,0,343,33,29,53.2,https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw
2019,Augsburg,Bundesliga,Michael Gregoritsch,AUT,"MF,FW",24,1994,27.6,4,0,0,35,30,17,19,9,20,0,0,0,192,46,65,41.4,https://fbref.com/en/players/8e235926/Michael-Gregoritsch
2019,Augsburg,Bundesliga,André Hahn,GER,"FW,MF",27,1990,22.8,7,0,0,69,23,20,62,19,34,0,0,0,130,40,44,47.6,https://fbref.com/en/players/cd82452e/Andre-Hahn
2019,Augsburg,Bundesliga,Martin Hinteregger,AUT,DF,25,1992,17.5,0,0,0,21,17,2,1,19,29,0,0,0,250,40,18,69,https://fbref.com/en/players/080440a4/Martin-Hinteregger
2019,Augsburg,Bundesliga,Koo Ja-cheol,KOR,"MF,FW",29,1989,18.2,3,0,0,31,40,2,8,16,21,0,0,0,181,15,30,33.3,https://fbref.com/en/players/3c05e082/Koo-Ja-cheol
2019,Augsburg,Bundesliga,Christoph Janker,GER,"MF,FW",33,1985,0.8,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,https://fbref.com/en/players/cf01fe3a/Christoph-Janker
2019,Augsburg,Bundesliga,Fredrik Jensen,FIN,"FW,MF",20,1997,2.3,0,0,0,4,0,0,2,0,3,0,0,0,17,6,3,66.7,https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen
2019,Augsburg,Bundesliga,Rani Khedira,GER,"DF,MF",24,1994,29.2,6,0,0,52,21,0,10,33,44,0,0,0,342,39,36,52,https://fbref.com/en/players/59e4b92e/Rani-Khedira
2019,Augsburg,Bundesliga,Gregor Kobel,SUI,GK,20,1997,15.4,0,0,0,0,2,0,0,0,0,0,0,0,79,0,1,0,https://fbref.com/en/players/cd59b9df/Gregor-Kobel
2019,Augsburg,Bundesliga,Andreas Luthe,GER,GK,31,1987,14.6,0,0,0,1,2,0,0,0,0,0,0,0,71,0,0,NA,https://fbref.com/en/players/7fe12375/Andreas-Luthe
2019,Augsburg,Bundesliga,Philipp Max,GER,"DF,MF",24,1993,28.5,1,0,0,11,20,3,102,18,20,0,0,0,176,26,26,50,https://fbref.com/en/players/826e8b63/Philipp-Max
2019,Augsburg,Bundesliga,Jan Morávek,CZE,MF,28,1989,8.4,1,0,0,18,3,0,0,9,25,0,1,0,101,11,1,91.7,https://fbref.com/en/players/e7d22eae/Jan-Moravek
2019,Augsburg,Bundesliga,Reece Oxford,ENG,DF,19,1998,5.6,0,1,0,5,2,0,1,4,4,0,1,0,49,13,5,72.2,https://fbref.com/en/players/8b6e0db2/Reece-Oxford
2019,Augsburg,Bundesliga,Marco Richter,GER,"FW,MF",20,1997,15.8,4,0,0,22,29,8,25,11,8,0,0,0,127,12,33,26.7,https://fbref.com/en/players/f972644c/Marco-Richter
2019,Augsburg,Bundesliga,Julian Schieber,GER,FW,29,1989,2.9,1,0,0,1,2,3,4,1,1,0,0,0,9,4,17,19,https://fbref.com/en/players/37c213cf/Julian-Schieber
2019,Augsburg,Bundesliga,Jonathan Schmid,FRA,DF,28,1990,28,1,0,0,18,26,2,55,37,23,0,0,1,233,15,20,42.9,https://fbref.com/en/players/088ca1bd/Jonathan-Schmid
2019,Augsburg,Bundesliga,Kostas Stafylidis,GRE,DF,24,1993,10.2,1,0,0,9,11,1,17,11,11,0,0,0,93,6,7,46.2,https://fbref.com/en/players/861e0116/Kostas-Stafylidis
2019,Augsburg,Bundesliga,Jozo Stanić,CRO,DF,19,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/597ff9d3/Jozo-Stanic
2019,Augsburg,Bundesliga,Georg Teigl,AUT,"MF,FW",27,1991,3.3,0,0,0,2,4,2,1,2,4,1,0,0,16,1,5,16.7,https://fbref.com/en/players/c8cfb04d/Georg-Teigl
2019,Bayern Munich,Bundesliga,David Alaba,AUT,DF,26,1992,28.1,4,0,0,14,10,6,103,15,21,0,0,0,260,16,14,53.3,https://fbref.com/en/players/05439de2/David-Alaba
2019,Bayern Munich,Bundesliga,Thiago Alcántara,ESP,MF,27,1991,26.8,5,0,0,55,46,1,16,35,66,0,0,0,383,25,31,44.6,https://fbref.com/en/players/77e84962/Thiago-Alcantara
2019,Bayern Munich,Bundesliga,Jérôme Boateng,GER,DF,29,1988,18.8,1,0,0,16,10,0,6,12,9,0,2,0,239,20,3,87,https://fbref.com/en/players/2db2fd7b/Jerome-Boateng
2019,Bayern Munich,Bundesliga,Kingsley Coman,FRA,"FW,MF",22,1996,15.3,2,0,0,20,49,3,67,4,6,0,0,0,103,9,14,39.1,https://fbref.com/en/players/042e8a49/Kingsley-Coman
2019,Bayern Munich,Bundesliga,Alphonso Davies,CAN,"FW,MF",17,2000,0.9,1,0,0,1,0,0,0,1,1,0,1,0,8,1,1,50,https://fbref.com/en/players/d781d855/Alphonso-Davies
2019,Bayern Munich,Bundesliga,Serge Gnabry,GER,"FW,MF",23,1995,19.6,0,0,0,25,19,13,43,15,32,0,0,0,110,3,13,18.8,https://fbref.com/en/players/88e357ef/Serge-Gnabry
2019,Bayern Munich,Bundesliga,Leon Goretzka,GER,MF,23,1995,22.5,3,0,0,32,25,1,16,14,24,0,0,1,206,22,31,41.5,https://fbref.com/en/players/cc86b9a3/Leon-Goretzka
2019,Bayern Munich,Bundesliga,Mats Hummels,GER,DF,29,1988,19.7,1,0,0,12,11,1,0,27,13,0,1,0,245,62,24,72.1,https://fbref.com/en/players/05d548d8/Mats-Hummels
2019,Bayern Munich,Bundesliga,Joshua Kimmich,GER,"DF,MF",23,1995,34,4,0,0,29,57,2,126,19,34,1,0,0,349,15,15,50,https://fbref.com/en/players/49296448/Joshua-Kimmich
2019,Bayern Munich,Bundesliga,Robert Lewandowski,POL,FW,29,1988,32.9,2,0,0,25,54,29,13,3,9,1,0,0,113,39,49,44.3,https://fbref.com/en/players/8d78e732/Robert-Lewandowski
2019,Bayern Munich,Bundesliga,Javi Martínez,ESP,MF,29,1988,14.5,3,0,0,17,15,0,5,14,16,0,0,0,198,37,21,63.8,https://fbref.com/en/players/7f97771d/Javi-Martinez
2019,Bayern Munich,Bundesliga,Thomas Müller,GER,"MF,FW",28,1989,26.4,1,0,0,25,27,15,83,7,27,0,0,0,165,32,39,45.1,https://fbref.com/en/players/3c6089ab/Thomas-Muller
2019,Bayern Munich,Bundesliga,Manuel Neuer,GER,GK,32,1986,25.6,1,0,0,1,2,0,0,0,0,0,1,0,131,1,0,100,https://fbref.com/en/players/8778c910/Manuel-Neuer
2019,Bayern Munich,Bundesliga,Rafinha,BRA,DF,32,1985,10,1,0,0,8,8,1,19,8,7,0,0,0,111,6,4,60,https://fbref.com/en/players/d003e213/Rafinha
2019,Bayern Munich,Bundesliga,Franck Ribéry,FRA,"FW,MF",35,1983,13,3,0,0,20,26,9,40,1,12,1,0,0,102,0,6,0,https://fbref.com/en/players/f61c7c4e/Franck-Ribery
2019,Bayern Munich,Bundesliga,Arjen Robben,NED,"FW,MF",34,1984,6.3,1,1,1,4,5,5,12,4,0,0,0,0,39,3,1,75,https://fbref.com/en/players/09586899/Arjen-Robben
2019,Bayern Munich,Bundesliga,James Rodríguez,COL,"MF,FW",27,1991,12.6,2,0,0,12,16,5,36,8,11,1,0,0,107,2,7,22.2,https://fbref.com/en/players/715bf047/James-Rodriguez
2019,Bayern Munich,Bundesliga,Renato Sanches,POR,MF,20,1997,6.4,2,1,1,11,14,1,8,3,6,0,0,0,54,1,2,33.3,https://fbref.com/en/players/032f894e/Renato-Sanches
2019,Bayern Munich,Bundesliga,Meritan Shabani,ALB,FW,19,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://fbref.com/en/players/012c38ec/Meritan-Shabani
2019,Bayern Munich,Bundesliga,Niklas Süle,GER,DF,22,1995,29.5,3,0,0,16,7,0,1,23,25,0,0,0,363,52,14,78.8,https://fbref.com/en/players/e33c06cf/Niklas-Sule
2019,Bayern Munich,Bundesliga,Corentin Tolisso,FRA,MF,23,1994,0.6,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,NA,https://fbref.com/en/players/652d4c37/Corentin-Tolisso
2019,Bayern Munich,Bundesliga,Sven Ulreich,GER,GK,29,1988,8.4,0,0,0,0,1,0,0,0,0,0,0,0,54,0,0,NA,https://fbref.com/en/players/7d3e7da6/Sven-Ulreich
2019,Bayern Munich,Bundesliga,Sandro Wagner,GER,FW,30,1987,1.6,2,0,0,1,0,0,0,2,1,0,0,0,2,1,1,50,https://fbref.com/en/players/61b0b44d/Sandro-Wagner
2019,Bayern Munich,Bundesliga,Jeong Woo-yeong,KOR,FW,18,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/6190474d/Jeong-Woo-yeong
2019,Dortmund,Bundesliga,Manuel Akanji,SUI,DF,23,1995,24.5,1,0,0,13,18,0,3,17,25,0,0,0,215,30,23,56.6,https://fbref.com/en/players/89ac64a6/Manuel-Akanji
2019,Dortmund,Bundesliga,Paco Alcácer,ESP,FW,24,1993,13.5,0,0,0,6,9,10,6,7,4,0,0,0,44,5,31,13.9,https://fbref.com/en/players/a7a9d95a/Paco-Alcacer
2019,Dortmund,Bundesliga,Jacob Bruun Larsen,DEN,"FW,MF",19,1998,14.1,0,0,0,4,14,5,7,10,11,0,0,0,78,9,17,34.6,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen
2019,Dortmund,Bundesliga,Roman Bürki,SUI,GK,27,1990,32,1,0,0,0,11,0,0,0,0,0,0,0,189,0,0,NA,https://fbref.com/en/players/9d12e142/Roman-Burki
2019,Dortmund,Bundesliga,Mahmoud Dahoud,GER,MF,22,1996,7.7,2,0,0,11,7,0,0,8,15,0,0,0,78,0,5,0,https://fbref.com/en/players/db4ed67b/Mahmoud-Dahoud
2019,Dortmund,Bundesliga,Thomas Delaney,DEN,MF,26,1991,25.4,7,0,0,54,32,2,6,35,50,0,0,0,316,42,27,60.9,https://fbref.com/en/players/fe641c1a/Thomas-Delaney
2019,Dortmund,Bundesliga,Abdou Diallo,SEN,DF,22,1996,26.4,1,1,0,25,13,1,18,26,23,0,0,0,252,35,19,64.8,https://fbref.com/en/players/fc62f087/Abdou-Diallo
2019,Dortmund,Bundesliga,Mario Götze,GER,"FW,MF",26,1992,18.6,0,0,0,23,29,11,29,6,17,0,0,0,120,3,20,13,https://fbref.com/en/players/9efa1d25/Mario-Gotze
2019,Dortmund,Bundesliga,Raphaël Guerreiro,POR,"FW,DF",24,1993,17,2,0,0,11,25,3,29,17,24,0,0,0,129,5,14,26.3,https://fbref.com/en/players/048a1cbc/Raphael-Guerreiro
2019,Dortmund,Bundesliga,Achraf Hakimi,MAR,DF,19,1998,19.3,4,0,0,17,38,0,40,12,20,0,0,0,189,13,10,56.5,https://fbref.com/en/players/e42d61c7/Achraf-Hakimi
2019,Dortmund,Bundesliga,Marwin Hitz,SUI,GK,30,1987,2,1,0,0,1,1,0,0,0,0,0,1,0,11,0,0,NA,https://fbref.com/en/players/2e7ff968/Marwin-Hitz
2019,Dortmund,Bundesliga,Shinji Kagawa,JPN,MF,29,1989,1.1,0,0,0,1,0,0,2,0,0,0,0,0,6,0,0,NA,https://fbref.com/en/players/5afafbfe/Shinji-Kagawa
2019,Dortmund,Bundesliga,Maximilian Philipp,GER,"FW,MF",24,1994,8.4,0,0,0,11,20,6,2,4,8,0,0,0,22,8,10,44.4,https://fbref.com/en/players/061e8e23/Maximilian-Philipp
2019,Dortmund,Bundesliga,Łukasz Piszczek,POL,DF,33,1985,19.5,3,0,0,18,10,0,33,31,30,0,0,0,229,39,20,66.1,https://fbref.com/en/players/fe2db476/Lukasz-Piszczek
2019,Dortmund,Bundesliga,Christian Pulisic,USA,"FW,MF",19,1998,10.4,2,0,0,9,35,7,29,6,7,0,0,0,74,12,16,42.9,https://fbref.com/en/players/1bf33a9a/Christian-Pulisic
2019,Dortmund,Bundesliga,Marco Reus,GER,"MF,FW",29,1989,25.7,3,1,0,37,37,15,40,12,29,1,1,0,136,11,16,40.7,https://fbref.com/en/players/36a3ff67/Marco-Reus
2019,Dortmund,Bundesliga,Jadon Sancho,ENG,"FW,MF",18,2000,27.3,2,0,0,8,42,4,54,17,15,2,0,0,189,0,14,0,https://fbref.com/en/players/dbf053da/Jadon-Sancho
2019,Dortmund,Bundesliga,Marcel Schmelzer,GER,DF,30,1988,6.3,1,0,0,4,12,1,10,8,7,0,0,0,73,3,4,42.9,https://fbref.com/en/players/89565ac5/Marcel-Schmelzer
2019,Dortmund,Bundesliga,Ömer Toprak,TUR,DF,29,1989,2.6,0,0,0,2,3,0,0,2,1,0,0,0,21,2,1,66.7,https://fbref.com/en/players/c5fd13e9/Omer-Toprak
2019,Dortmund,Bundesliga,Julian Weigl,GER,"DF,MF",22,1995,16.2,3,0,0,15,17,0,0,13,18,0,2,0,159,11,12,47.8,https://fbref.com/en/players/346d51d9/Julian-Weigl
2019,Dortmund,Bundesliga,Axel Witsel,BEL,MF,29,1989,31.9,2,0,0,31,55,0,6,34,30,0,0,0,340,32,14,69.6,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel
2019,Dortmund,Bundesliga,Marius Wolf,GER,"DF,FW",23,1995,9.2,1,1,0,14,13,2,18,10,10,0,0,0,74,7,7,50,https://fbref.com/en/players/fa661778/Marius-Wolf
2019,Dortmund,Bundesliga,Dan-Axel Zagadou,FRA,DF,19,1999,14.1,4,0,0,13,6,0,0,16,2,0,1,0,182,37,8,82.2,https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou
2019,Düsseldorf,Bundesliga,Kaan Ayhan,TUR,DF,23,1994,27.2,10,0,0,29,18,3,4,40,40,0,2,0,249,24,10,70.6,https://fbref.com/en/players/2200181e/Kaan-Ayhan
2019,Düsseldorf,Bundesliga,Aymen Barkok,MAR,MF,20,1998,5.7,0,0,0,12,0,0,3,3,7,0,0,0,47,11,6,64.7,https://fbref.com/en/players/a2a85828/Aymen-Barkok
2019,Düsseldorf,Bundesliga,Adam Bodzek,GER,"MF,DF",32,1985,17.7,5,1,0,36,42,0,0,13,26,0,2,0,154,15,9,62.5,https://fbref.com/en/players/bb8a42fa/Adam-Bodzek
2019,Düsseldorf,Bundesliga,Robin Bormuth,GER,DF,22,1995,6.8,2,0,0,6,4,1,2,2,1,0,0,0,59,10,7,58.8,https://fbref.com/en/players/d728acae/Robin-Bormuth
2019,Düsseldorf,Bundesliga,Jaroslav Drobný,CZE,GK,38,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,NA,https://fbref.com/en/players/e4a30d8c/Jaroslav-Drobny
2019,Düsseldorf,Bundesliga,Marvin Ducksch,GER,FW,24,1994,9.1,1,0,0,2,8,4,16,4,1,0,0,0,42,9,7,56.3,https://fbref.com/en/players/638a4d71/Marvin-Ducksch
2019,Düsseldorf,Bundesliga,Oliver Fink,GER,MF,36,1982,11.7,4,0,0,29,20,3,11,9,33,0,0,0,101,51,61,45.5,https://fbref.com/en/players/316162b6/Oliver-Fink
2019,Düsseldorf,Bundesliga,Niko Gießelmann,GER,DF,26,1991,28.8,2,0,0,28,35,4,51,19,34,1,0,0,232,37,21,63.8,https://fbref.com/en/players/7242b495/Niko-Giesselmann
2019,Düsseldorf,Bundesliga,Rouwen Hennings,GER,FW,30,1987,20.4,3,0,0,20,24,8,13,3,12,0,1,0,69,34,54,38.6,https://fbref.com/en/players/17611373/Rouwen-Hennings
2019,Düsseldorf,Bundesliga,André Hoffmann,GER,"DF,MF",25,1993,11.7,4,0,0,11,4,1,0,19,14,0,0,0,96,16,18,47.1,https://fbref.com/en/players/34b306a1/Andre-Hoffmann
2019,Düsseldorf,Bundesliga,Marcin Kamiński,POL,DF,26,1992,27,1,0,0,7,7,1,4,37,12,0,0,0,226,34,20,63,https://fbref.com/en/players/463503e2/Marcin-Kaminski
2019,Düsseldorf,Bundesliga,Kenan Karaman,TUR,"FW,MF",24,1994,10.2,0,0,0,15,16,6,12,2,8,1,0,0,49,13,29,31,https://fbref.com/en/players/8f0f2230/Kenan-Karaman
2019,Düsseldorf,Bundesliga,Dawid Kownacki,POL,"MF,FW",21,1997,6.4,2,0,0,4,9,2,9,1,4,0,0,0,42,12,15,44.4,https://fbref.com/en/players/be5e1c4c/Dawid-Kownacki
2019,Düsseldorf,Bundesliga,Davor Lovren,CRO,"MF,FW",19,1998,0.5,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,100,https://fbref.com/en/players/58007d77/Davor-Lovren
2019,Düsseldorf,Bundesliga,Dodi Lukebakio,BEL,"FW,MF",20,1997,21.9,6,0,0,36,52,14,41,6,15,1,1,0,112,14,16,46.7,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
2019,Düsseldorf,Bundesliga,Alfredo Morales,USA,MF,28,1990,17,6,0,0,48,17,1,6,19,17,0,0,0,172,54,34,61.4,https://fbref.com/en/players/ff45add5/Alfredo-Morales
2019,Düsseldorf,Bundesliga,Benito Raman,BEL,"MF,FW",23,1994,18.7,1,0,0,27,21,1,36,16,22,0,1,0,145,3,9,25,https://fbref.com/en/players/867501bf/Benito-Raman
2019,Düsseldorf,Bundesliga,Michael Rensing,GER,GK,34,1984,32,1,0,0,0,4,0,0,0,0,0,0,0,142,0,0,NA,https://fbref.com/en/players/c476b0c0/Michael-Rensing
2019,Düsseldorf,Bundesliga,Marcel Sobottka,GER,MF,24,1994,10.5,3,0,0,29,13,0,1,17,15,0,0,0,113,10,16,38.5,https://fbref.com/en/players/664590fa/Marcel-Sobottka
2019,Düsseldorf,Bundesliga,Kevin Stöger,AUT,MF,24,1993,23.5,8,0,0,55,69,2,29,29,47,0,0,0,241,4,10,28.6,https://fbref.com/en/players/e5649a78/Kevin-Stoger
2019,Düsseldorf,Bundesliga,Markus Suttner,AUT,"DF,MF",31,1987,5.4,1,0,0,8,1,0,17,6,5,0,0,0,36,8,6,57.1,https://fbref.com/en/players/7391c2d9/Markus-Suttner
2019,Düsseldorf,Bundesliga,Takashi Usami,JPN,"FW,MF",26,1992,9.8,1,0,0,8,12,1,19,8,13,0,0,0,58,1,6,14.3,https://fbref.com/en/players/2bed2986/Takashi-Usami
2019,Düsseldorf,Bundesliga,Jean Zimmer,GER,"DF,MF",24,1993,15.9,2,0,0,14,27,0,32,10,10,0,0,0,105,0,0,NA,https://fbref.com/en/players/912e63b5/Jean-Zimmer
2019,Düsseldorf,Bundesliga,Matthias Zimmermann,GER,"DF,MF",26,1992,33.9,4,0,0,55,29,0,68,57,54,0,0,0,314,24,29,45.3,https://fbref.com/en/players/e199d5b0/Matthias-Zimmermann
2019,Eint Frankfurt,Bundesliga,David Abraham,ARG,DF,32,1986,15.8,2,0,0,12,10,0,4,15,19,0,0,0,197,27,16,62.8,https://fbref.com/en/players/565bf0da/David-Abraham
2019,Eint Frankfurt,Bundesliga,Allan,BRA,"MF,DF",21,1997,2,1,0,0,6,4,0,1,0,3,0,0,0,25,2,1,66.7,https://fbref.com/en/players/b15e93aa/Allan
2019,Eint Frankfurt,Bundesliga,Danny Blum,GER,FW,27,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,https://fbref.com/en/players/eb61713c/Danny-Blum
2019,Eint Frankfurt,Bundesliga,Timothy Chandler,USA,FW,28,1990,0.2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,100,https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler
2019,Eint Frankfurt,Bundesliga,Danny da Costa,GER,"DF,MF",25,1993,33.7,1,0,0,34,24,13,101,30,37,0,0,0,308,41,32,56.2,https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
2019,Eint Frankfurt,Bundesliga,Marco Fabián,MEX,FW,29,1989,0.7,0,0,0,1,2,0,1,5,2,0,0,0,3,0,0,NA,https://fbref.com/en/players/e665a2db/Marco-Fabian
2019,Eint Frankfurt,Bundesliga,Simon Falette,GUI,DF,26,1992,6.7,0,0,0,6,4,1,1,8,8,0,0,0,94,8,5,61.5,https://fbref.com/en/players/b82880c6/Simon-Falette
2019,Eint Frankfurt,Bundesliga,Gelson Fernandes,SUI,MF,31,1986,24.7,10,1,1,61,7,0,3,35,52,0,0,0,308,27,40,40.3,https://fbref.com/en/players/8e58987d/Gelson-Fernandes
2019,Eint Frankfurt,Bundesliga,Mijat Gaćinović,SRB,"MF,FW",23,1995,18.1,3,0,0,22,40,2,19,25,17,1,0,0,166,5,17,22.7,https://fbref.com/en/players/16daec92/Mijat-Gacinovic
2019,Eint Frankfurt,Bundesliga,Jonathan de Guzmán,NED,MF,30,1987,17.4,4,0,0,21,17,2,41,10,22,0,0,0,188,16,11,59.3,https://fbref.com/en/players/1bcca8b8/Jonathan-de-Guzman
2019,Eint Frankfurt,Bundesliga,Sébastien Haller,CIV,FW,24,1994,24.2,3,0,0,42,47,20,13,9,17,0,0,0,120,122,101,54.7,https://fbref.com/en/players/ba115a40/Sebastien-Haller
2019,Eint Frankfurt,Bundesliga,Makoto Hasebe,JPN,"DF,MF",34,1984,28,4,0,0,21,31,1,1,36,27,0,0,0,421,20,30,40,https://fbref.com/en/players/9ab16552/Makoto-Hasebe
2019,Eint Frankfurt,Bundesliga,Martin Hinteregger,AUT,DF,25,1992,12.7,3,0,0,10,11,0,1,20,20,0,0,1,164,39,20,66.1,https://fbref.com/en/players/080440a4/Martin-Hinteregger
2019,Eint Frankfurt,Bundesliga,Branimir Hrgota,SWE,FW,25,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,https://fbref.com/en/players/710fbdd1/Branimir-Hrgota
2019,Eint Frankfurt,Bundesliga,Luka Jović,SRB,"FW,MF",20,1997,24.9,1,0,0,28,45,17,19,7,11,0,0,0,120,26,55,32.1,https://fbref.com/en/players/4d8cd038/Luka-Jovic
2019,Eint Frankfurt,Bundesliga,Filip Kostić,SRB,"DF,MF",25,1992,32.8,4,0,0,30,41,3,183,20,41,0,1,0,326,31,25,55.4,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
2019,Eint Frankfurt,Bundesliga,Nicolai Müller,GER,"FW,MF",30,1987,2.4,1,0,0,4,2,1,4,0,2,0,0,0,11,0,5,0,https://fbref.com/en/players/5e1df051/Nicolai-Muller
2019,Eint Frankfurt,Bundesliga,Obite N'Dicka,FRA,DF,18,1999,25.6,3,0,0,29,9,1,1,30,29,0,0,0,341,48,27,64,https://fbref.com/en/players/441197b8/Obite-NDicka
2019,Eint Frankfurt,Bundesliga,Gonçalo Paciência,POR,FW,23,1994,4.3,1,0,0,15,11,2,7,0,1,0,0,0,24,11,20,35.5,https://fbref.com/en/players/962e54cb/Goncalo-Paciencia
2019,Eint Frankfurt,Bundesliga,Ante Rebić,CRO,"FW,MF",24,1993,22,4,1,1,50,21,18,49,9,19,0,0,0,116,22,33,40,https://fbref.com/en/players/536cebe5/Ante-Rebic
2019,Eint Frankfurt,Bundesliga,Sebastian Rode,GER,MF,27,1990,10.3,4,0,0,21,11,0,15,12,19,0,0,0,127,11,12,47.8,https://fbref.com/en/players/e12b0b5b/Sebastian-Rode
2019,Eint Frankfurt,Bundesliga,Marco Russ,GER,DF,32,1985,4.2,1,0,0,3,1,0,0,2,0,0,0,0,49,4,4,50,https://fbref.com/en/players/e26c4233/Marco-Russ
2019,Eint Frankfurt,Bundesliga,Frederik Rønnow,DEN,GK,25,1992,1.4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,NA,https://fbref.com/en/players/a70b8345/Frederik-Ronnow
2019,Eint Frankfurt,Bundesliga,Carlos Salcedo,MEX,DF,24,1993,5.1,3,0,0,10,3,0,0,5,6,0,0,0,74,12,4,75,https://fbref.com/en/players/64c07ae1/Carlos-Salcedo
2019,Eint Frankfurt,Bundesliga,Marc Stendera,GER,MF,22,1995,1.2,0,0,0,2,1,0,0,3,2,0,0,0,23,1,1,50,https://fbref.com/en/players/500cd987/Marc-Stendera
2019,Eint Frankfurt,Bundesliga,Taleb Tawatha,ISR,"DF,FW",26,1992,1.4,0,0,0,1,3,0,3,0,1,0,0,0,12,2,1,66.7,https://fbref.com/en/players/bbb496b5/Taleb-Tawatha
2019,Eint Frankfurt,Bundesliga,Lucas Torró,ESP,MF,24,1994,6.2,1,0,0,13,10,0,1,17,5,1,0,0,106,24,10,70.6,https://fbref.com/en/players/0e4fef6e/Lucas-Torro
2019,Eint Frankfurt,Bundesliga,Almamy Touré,MLI,DF,22,1996,5.8,0,0,0,6,2,0,2,8,12,0,0,0,71,11,10,52.4,https://fbref.com/en/players/c8c60119/Almamy-Toure
2019,Eint Frankfurt,Bundesliga,Kevin Trapp,GER,GK,28,1990,32.6,2,0,0,0,6,0,0,0,0,0,0,0,219,0,0,NA,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
2019,Eint Frankfurt,Bundesliga,Jetro Willems,NED,"MF,DF",24,1994,8.1,2,1,0,8,9,1,29,7,14,0,0,0,84,5,8,38.5,https://fbref.com/en/players/9050ddc4/Jetro-Willems
2019,Freiburg,Bundesliga,Amir Abrashi,ALB,MF,28,1990,8.8,5,0,0,23,19,0,1,12,12,0,0,0,117,5,6,45.5,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2019,Freiburg,Bundesliga,Christoph Daferner,GER,FW,20,1998,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://fbref.com/en/players/e5be34dd/Christoph-Daferner
2019,Freiburg,Bundesliga,Mark Flekken,NED,GK,25,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,https://fbref.com/en/players/a92ab7be/Mark-Flekken
