Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,Url
2021,Dortmund,Bundesliga,Mateu Morey,ESP,DF,20,2000,9.2,14,7,9,3,2,6,15,40,9,111,33,29.7,34,55,22,11,1,0,10,17,31,7,1,https://fbref.com/en/players/5fd5e542/Mateu-Morey
2021,Dortmund,Bundesliga,Youssoufa Moukoko,GER,"FW,MF",15,2004,4.7,3,2,0,2,1,1,1,100,0,72,29,40.3,5,27,40,5,0,0,5,0,3,1,0,https://fbref.com/en/players/6ce43701/Youssoufa-Moukoko
2021,Dortmund,Bundesliga,Felix Passlack,GER,DF,22,1998,4,13,8,6,5,2,4,8,50,4,71,30,42.3,29,24,18,12,1,0,11,4,17,1,0,https://fbref.com/en/players/5c899683/Felix-Passlack
2021,Dortmund,Bundesliga,Łukasz Piszczek,POL,DF,35,1985,5.1,11,10,4,6,1,3,12,25,9,77,33,42.9,34,30,13,6,1,0,5,9,20,16,0,https://fbref.com/en/players/fe2db476/Lukasz-Piszczek
2021,Dortmund,Bundesliga,Reinier,BRA,"MF,FW",18,2002,2.9,9,8,3,4,2,0,4,0,4,67,16,23.9,23,25,19,5,1,0,4,3,12,0,0,https://fbref.com/en/players/6b21b7b5/Reinier
2021,Dortmund,Bundesliga,Marco Reus,GER,"MF,FW",31,1989,25.3,41,30,13,17,11,8,30,26.7,22,476,160,33.6,93,221,162,32,2,0,30,10,51,15,0,https://fbref.com/en/players/36a3ff67/Marco-Reus
2021,Dortmund,Bundesliga,Gio Reyna,USA,"FW,MF",17,2002,22,30,23,9,13,8,9,31,29,22,361,115,31.9,67,171,123,29,1,0,28,15,45,11,0,https://fbref.com/en/players/7fa4e703/Gio-Reyna
2021,Dortmund,Bundesliga,Jadon Sancho,ENG,"FW,MF",20,2000,22.9,16,11,4,7,5,8,19,42.1,11,255,93,36.5,39,104,112,38,1,0,37,14,30,8,0,https://fbref.com/en/players/dbf053da/Jadon-Sancho
2021,Dortmund,Bundesliga,Nico Schulz,GER,DF,27,1993,6.8,10,9,4,3,3,0,12,0,12,90,33,36.7,28,37,25,11,4,0,7,14,24,20,0,https://fbref.com/en/players/fa274d97/Nico-Schulz
2021,Dortmund,Bundesliga,Steffen Tigges,GER,"FW,DF",22,1998,0.6,4,3,0,1,3,2,3,66.7,1,23,6,26.1,3,12,8,3,0,0,3,0,4,1,0,https://fbref.com/en/players/6b8887c2/Steffen-Tigges
2021,Dortmund,Bundesliga,Axel Witsel,BEL,MF,31,1989,12.6,20,15,7,12,1,7,16,43.8,9,161,59,36.6,52,93,16,17,3,0,14,15,35,14,0,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel
2021,Dortmund,Bundesliga,Dan-Axel Zagadou,FRA,DF,21,1999,3.1,3,1,2,1,0,0,0,NA,0,23,8,34.8,19,4,0,5,3,0,2,9,12,12,0,https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou
2021,Eint Frankfurt,Bundesliga,David Abraham,ARG,DF,34,1986,13.6,17,13,10,5,2,8,20,40,12,144,64,44.4,81,47,16,26,5,1,21,15,32,33,0,https://fbref.com/en/players/565bf0da/David-Abraham
2021,Eint Frankfurt,Bundesliga,Ragnar Ache,GER,"FW,DF",22,1998,1.1,1,0,0,0,1,0,3,0,3,29,5,17.2,1,18,10,2,0,0,2,0,1,1,0,https://fbref.com/en/players/dc38e3bc/Ragnar-Ache
2021,Eint Frankfurt,Bundesliga,Aymen Barkok,MAR,"MF,FW",22,1998,10.9,31,18,12,7,12,10,30,33.3,20,289,85,29.4,58,124,107,20,1,0,19,14,45,9,0,https://fbref.com/en/players/a2a85828/Aymen-Barkok
2021,Eint Frankfurt,Bundesliga,Elias Bördner,GER,GK,18,2002,1,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/8758ddf4/Elias-Bordner
2021,Eint Frankfurt,Bundesliga,Timothy Chandler,USA,DF,30,1990,4.8,3,1,1,1,1,1,5,20,4,48,8,16.7,16,17,15,7,2,0,5,2,5,6,0,https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler
2021,Eint Frankfurt,Bundesliga,Danny da Costa,GER,DF,27,1993,1.2,2,2,2,0,0,0,1,0,1,25,6,24,9,12,4,4,1,0,3,0,2,4,0,https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
2021,Eint Frankfurt,Bundesliga,Bas Dost,NED,FW,31,1989,9.1,4,4,2,2,0,1,4,25,3,89,31,34.8,4,45,40,7,1,0,6,2,6,8,0,https://fbref.com/en/players/dc90cfbe/Bas-Dost
2021,Eint Frankfurt,Bundesliga,Erik Durm,GER,DF,28,1992,16.4,21,16,7,12,2,7,27,25.9,20,227,79,34.8,76,89,62,32,6,0,26,23,44,25,0,https://fbref.com/en/players/cf623c78/Erik-Durm
2021,Eint Frankfurt,Bundesliga,Makoto Hasebe,JPN,"DF,MF",36,1984,25.4,55,39,34,15,6,25,63,39.7,38,345,122,35.4,158,156,31,39,15,0,24,33,88,73,0,https://fbref.com/en/players/9ab16552/Makoto-Hasebe
2021,Eint Frankfurt,Bundesliga,Martin Hinteregger,AUT,DF,27,1992,28.1,76,43,52,22,2,32,74,43.2,42,343,122,35.6,204,119,20,45,15,0,30,36,112,144,3,https://fbref.com/en/players/080440a4/Martin-Hinteregger
2021,Eint Frankfurt,Bundesliga,Ajdin Hrustic,AUS,"MF,FW",24,1996,3,5,5,3,1,1,2,6,33.3,4,52,13,25,14,23,15,4,0,0,4,3,8,3,0,https://fbref.com/en/players/1f2d714c/Ajdin-Hrustic
2021,Eint Frankfurt,Bundesliga,Stefan Ilsanker,AUT,"MF,DF",31,1989,17.5,46,28,26,18,2,14,38,36.8,24,296,87,29.4,133,142,21,43,13,0,30,24,70,60,1,https://fbref.com/en/players/8494acc4/Stefan-Ilsanker
2021,Eint Frankfurt,Bundesliga,Luka Jović,SRB,"FW,MF",22,1997,9.9,4,4,0,2,2,1,5,20,4,99,26,26.3,5,38,56,5,0,0,5,1,5,4,0,https://fbref.com/en/players/4d8cd038/Luka-Jovic
2021,Eint Frankfurt,Bundesliga,Daichi Kamada,JPN,"MF,FW",23,1996,26.2,52,29,24,17,11,20,63,31.7,43,523,157,30,89,259,175,31,2,0,29,26,78,23,0,https://fbref.com/en/players/15b287da/Daichi-Kamada
2021,Eint Frankfurt,Bundesliga,Dominik Kohr,GER,"MF,FW",26,1994,2.9,17,11,2,10,5,3,6,50,3,74,28,37.8,15,44,15,7,1,0,6,5,22,9,0,https://fbref.com/en/players/0fbecd11/Dominik-Kohr
2021,Eint Frankfurt,Bundesliga,Filip Kostić,SRB,DF,27,1992,28.2,60,34,30,19,11,23,59,39,36,434,140,32.3,143,170,121,67,6,0,61,31,91,33,1,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
2021,Eint Frankfurt,Bundesliga,Obite N'Dicka,FRA,DF,20,1999,22.7,38,21,20,17,1,14,30,46.7,16,307,98,31.9,139,128,40,58,9,0,49,47,85,100,0,https://fbref.com/en/players/441197b8/Obite-NDicka
2021,Eint Frankfurt,Bundesliga,Sebastian Rode,GER,MF,29,1990,18.1,52,30,23,19,10,15,52,28.8,37,434,113,26,157,215,62,41,3,0,38,43,95,21,0,https://fbref.com/en/players/e12b0b5b/Sebastian-Rode
2021,Eint Frankfurt,Bundesliga,André Silva,POR,FW,24,1995,30.7,11,4,0,5,6,3,8,37.5,5,343,102,29.7,16,106,221,12,1,0,11,4,15,14,0,https://fbref.com/en/players/3effaa34/Andre-Silva
2021,Eint Frankfurt,Bundesliga,Djibril Sow,SUI,MF,23,1997,24.2,67,45,28,36,3,18,53,34,35,536,174,32.5,167,289,80,47,10,2,37,55,122,32,0,https://fbref.com/en/players/4c6facae/Djibril-Sow
2021,Eint Frankfurt,Bundesliga,Almamy Touré,MLI,DF,24,1996,7.8,16,13,6,6,4,8,16,50,8,117,37,31.6,36,47,34,15,1,0,14,11,27,20,1,https://fbref.com/en/players/c8c60119/Almamy-Toure
2021,Eint Frankfurt,Bundesliga,Kevin Trapp,GER,GK,30,1990,33,0,0,0,0,0,0,1,0,1,5,1,20,5,0,0,0,0,0,0,1,1,2,3,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
2021,Eint Frankfurt,Bundesliga,Tuta,BRA,DF,21,1999,16.2,32,14,18,13,1,12,38,31.6,26,230,68,29.6,112,93,25,32,3,0,29,31,63,71,1,https://fbref.com/en/players/35d64857/Tuta
2021,Eint Frankfurt,Bundesliga,Amin Younes,GER,"MF,FW",26,1993,15.5,27,19,9,14,4,8,37,21.6,29,338,93,27.5,74,163,101,22,2,0,20,17,44,3,0,https://fbref.com/en/players/228f73ae/Amin-Younes
2021,Eint Frankfurt,Bundesliga,Steven Zuber,SUI,"DF,MF",28,1991,6.5,27,15,10,13,4,7,20,35,13,110,37,33.6,32,56,22,7,2,0,5,2,29,1,0,https://fbref.com/en/players/b6a6e0a7/Steven-Zuber
2021,Freiburg,Bundesliga,Amir Abrashi,ALB,"MF,DF",30,1990,0.7,2,1,1,0,1,1,1,100,0,13,1,7.7,6,6,1,3,1,0,2,2,4,0,0,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2021,Freiburg,Bundesliga,Nishan Burkart,SUI,MF,20,2000,0.2,0,0,0,0,0,0,1,0,1,6,1,16.7,2,2,2,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c59b67ed/Nishan-Burkart
2021,Freiburg,Bundesliga,Kwon Chang-hoon,KOR,"MF,FW",26,1994,2.4,5,2,1,2,2,1,3,33.3,2,69,15,21.7,12,34,23,4,1,0,3,5,10,2,0,https://fbref.com/en/players/7961f7aa/Kwon-Chang-hoon
2021,Freiburg,Bundesliga,Ermedin Demirović,BIH,FW,22,1998,16.6,17,13,4,6,7,1,19,5.3,18,376,96,25.5,32,161,183,31,5,0,26,5,22,23,1,https://fbref.com/en/players/ed79b7d3/Ermedin-Demirovic
2021,Freiburg,Bundesliga,Mark Flekken,NED,GK,27,1993,3,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a92ab7be/Mark-Flekken
2021,Freiburg,Bundesliga,Vincenzo Grifo,ITA,"MF,FW",27,1993,25.7,21,12,8,9,4,13,41,31.7,28,261,59,22.6,63,108,90,29,1,0,28,26,47,18,1,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo
2021,Freiburg,Bundesliga,Manuel Gulde,GER,DF,29,1991,21.7,22,11,10,10,2,4,20,20,16,171,53,31,93,73,5,35,13,0,22,30,52,87,0,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
2021,Freiburg,Bundesliga,Christian Günter,GER,DF,27,1993,34,48,26,27,16,5,20,58,34.5,38,392,101,25.8,153,156,83,53,7,0,46,30,78,44,0,https://fbref.com/en/players/8593f88c/Christian-Gunter
2021,Freiburg,Bundesliga,Janik Haberer,GER,"MF,FW",26,1994,5.4,9,7,3,3,3,4,19,21.1,15,150,41,27.3,43,67,40,9,2,0,7,4,13,9,0,https://fbref.com/en/players/70dcf94d/Janik-Haberer
2021,Freiburg,Bundesliga,Dominique Heintz,GER,DF,26,1993,15.2,29,16,24,5,0,8,19,42.1,11,154,57,37,91,58,5,23,13,1,10,21,50,61,0,https://fbref.com/en/players/699fb8db/Dominique-Heintz
2021,Freiburg,Bundesliga,Nicolas Höfler,GER,MF,30,1990,30.3,76,44,27,39,10,24,68,35.3,44,573,149,26,170,317,86,53,10,0,43,53,129,49,2,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler
2021,Freiburg,Bundesliga,Lucas Höler,GER,"FW,MF",26,1994,23.2,31,18,11,13,7,9,36,25,27,456,139,30.5,89,195,172,28,4,0,24,15,46,17,2,https://fbref.com/en/players/ca618d23/Lucas-Holer
2021,Freiburg,Bundesliga,Yannik Keitel,GER,MF,20,2000,5.5,13,8,6,6,1,4,7,57.1,3,89,30,33.7,35,40,14,9,2,0,7,10,23,11,0,https://fbref.com/en/players/d2c580ce/Yannik-Keitel
2021,Freiburg,Bundesliga,Lukas Kübler,GER,DF,27,1992,9.8,20,13,15,3,2,8,18,44.4,10,149,38,25.5,86,51,12,16,3,0,13,17,37,34,0,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
2021,Freiburg,Bundesliga,Philipp Lienhart,AUT,DF,24,1996,33.3,28,15,18,9,1,4,21,19,17,209,64,30.6,117,84,8,54,23,0,31,44,72,137,1,https://fbref.com/en/players/302527b2/Philipp-Lienhart
2021,Freiburg,Bundesliga,Florian Müller,GER,GK,22,1997,31,0,0,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,1,1,4,0,https://fbref.com/en/players/cbac6ec9/Florian-Muller
2021,Freiburg,Bundesliga,Nils Petersen,GER,FW,31,1988,14.5,14,10,5,5,4,3,23,13,20,309,70,22.7,40,131,138,22,1,0,21,3,17,32,1,https://fbref.com/en/players/f93e6e94/Nils-Petersen
2021,Freiburg,Bundesliga,Roland Sallai,HUN,"MF,FW",23,1997,18.5,21,13,8,11,2,4,12,33.3,8,307,68,22.1,49,166,92,18,2,0,16,10,31,11,0,https://fbref.com/en/players/bf075f6b/Roland-Sallai
2021,Freiburg,Bundesliga,Baptiste Santamaria,FRA,MF,25,1995,24.5,64,42,25,30,9,13,58,22.4,45,513,143,27.9,152,280,81,52,8,0,44,49,113,37,0,https://fbref.com/en/players/5e22e2a4/Baptiste-Santamaria
2021,Freiburg,Bundesliga,Keven Schlotterbeck,GER,DF,23,1997,18.4,25,12,11,14,0,6,25,24,19,178,55,30.9,100,69,9,33,20,0,13,29,54,111,1,https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck
2021,Freiburg,Bundesliga,Jonathan Schmid,FRA,"DF,MF",30,1990,26.6,37,27,15,15,7,9,28,32.1,19,309,94,30.4,108,134,67,55,13,0,42,22,59,50,0,https://fbref.com/en/players/088ca1bd/Jonathan-Schmid
2021,Freiburg,Bundesliga,Lino Tempelmann,GER,"MF,DF",21,1999,3,5,3,2,3,0,0,2,0,2,63,16,25.4,24,36,3,8,1,0,7,0,5,7,0,https://fbref.com/en/players/4e3a947f/Lino-Tempelmann
2021,Freiburg,Bundesliga,Guus Til,NED,FW,22,1997,1.4,4,1,2,1,1,2,4,50,2,38,9,23.7,8,11,19,2,0,0,2,1,5,2,0,https://fbref.com/en/players/6e44569a/Guus-Til
2021,Freiburg,Bundesliga,Jeong Woo-yeong,KOR,"FW,MF",20,1999,9.1,9,4,1,6,2,3,18,16.7,15,259,57,22,39,144,76,12,1,0,11,10,19,11,0,https://fbref.com/en/players/6190474d/Jeong-Woo-yeong
2021,Hertha BSC,Bundesliga,Omar Alderete,PAR,DF,23,1996,14.4,21,13,15,6,0,5,16,31.3,11,138,51,37,84,48,6,23,11,0,12,14,35,100,2,https://fbref.com/en/players/bb08bce9/Omar-Alderete
2021,Hertha BSC,Bundesliga,Santiago Ascacíbar,ARG,MF,23,1997,8.5,34,16,18,15,1,12,34,35.3,22,251,67,26.7,109,117,25,20,2,0,18,11,45,19,0,https://fbref.com/en/players/e26fcca3/Santiago-Ascacibar
2021,Hertha BSC,Bundesliga,Dedryck Boyata,BEL,DF,29,1990,17.2,17,8,10,6,1,4,12,33.3,8,90,29,32.2,61,29,0,36,22,2,14,17,34,80,2,https://fbref.com/en/players/7c473e12/Dedryck-Boyata
2021,Hertha BSC,Bundesliga,Jhon Córdoba,COL,FW,27,1993,17.1,11,4,1,5,5,2,9,22.2,7,266,78,29.3,20,128,118,16,2,0,14,9,20,4,0,https://fbref.com/en/players/9f381d8b/Jhon-Cordoba
2021,Hertha BSC,Bundesliga,Matheus Cunha,BRA,"FW,MF",21,1999,23.9,39,30,10,22,7,12,51,23.5,39,492,136,27.6,120,211,161,38,4,0,34,35,74,6,0,https://fbref.com/en/players/dc62b55d/Matheus-Cunha
2021,Hertha BSC,Bundesliga,Márton Dárdai,GER,"DF,MF",18,2002,9.1,18,11,12,5,1,8,16,50,8,90,26,28.9,51,35,4,14,3,0,11,15,33,41,0,https://fbref.com/en/players/41bff4fa/Marton-Dardai
2021,Hertha BSC,Bundesliga,Vladimír Darida,CZE,MF,29,1990,21.1,37,24,17,15,5,9,35,25.7,26,407,131,32.2,99,219,89,35,2,0,33,32,69,24,0,https://fbref.com/en/players/3eb0f2df/Vladimir-Darida
2021,Hertha BSC,Bundesliga,Javairô Dilrosun,NED,"FW,MF",22,1998,5.9,8,5,2,2,4,3,6,50,3,121,33,27.3,26,57,38,7,0,0,7,6,14,2,0,https://fbref.com/en/players/34a0f5ff/Javairo-Dilrosun
2021,Hertha BSC,Bundesliga,Mattéo Guendouzi,FRA,MF,21,1999,20.2,27,24,14,9,4,5,22,22.7,17,271,92,33.9,88,131,52,33,5,0,28,22,49,23,1,https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi
2021,Hertha BSC,Bundesliga,Rune Jarstein,NOR,GK,35,1984,8,0,0,0,0,0,0,0,NA,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,https://fbref.com/en/players/27d2618c/Rune-Jarstein
2021,Hertha BSC,Bundesliga,Sami Khedira,GER,MF,33,1987,4.4,10,8,3,5,2,5,11,45.5,6,66,22,33.3,22,30,14,5,1,0,4,10,20,9,1,https://fbref.com/en/players/38ac43d3/Sami-Khedira
2021,Hertha BSC,Bundesliga,Lukas Klünter,GER,DF,24,1996,11,12,7,8,4,0,4,8,50,4,107,36,33.6,58,40,9,13,1,0,12,13,25,47,0,https://fbref.com/en/players/92948149/Lukas-Klunter
2021,Hertha BSC,Bundesliga,Mathew Leckie,AUS,"FW,DF",29,1991,5.6,13,9,6,5,2,4,15,26.7,11,145,37,25.5,33,72,40,16,0,0,16,11,24,12,1,https://fbref.com/en/players/b93b7882/Mathew-Leckie
2021,Hertha BSC,Bundesliga,Eduard Löwen,GER,"MF,DF",23,1997,0.9,5,4,2,1,2,2,5,40,3,27,4,14.8,12,8,7,0,0,0,0,1,6,2,0,https://fbref.com/en/players/70678132/Eduard-Lowen
2021,Hertha BSC,Bundesliga,Dodi Lukebakio,BEL,"FW,MF",22,1997,20.6,26,14,17,6,3,4,15,26.7,11,290,67,23.1,70,133,87,19,1,0,18,10,36,10,0,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
2021,Hertha BSC,Bundesliga,Arne Maier,GER,MF,21,1999,0.3,1,0,0,1,0,0,0,NA,0,3,1,33.3,0,3,0,0,0,0,0,0,1,0,0,https://fbref.com/en/players/ab700320/Arne-Maier
2021,Hertha BSC,Bundesliga,Jonas Michel Dirkner,GER,MF,18,2002,0.2,1,1,1,0,0,0,0,NA,0,7,5,71.4,4,3,0,0,0,0,0,0,1,0,0,https://fbref.com/en/players/d699d8ef/Jonas-Michel-Dirkner
2021,Hertha BSC,Bundesliga,Jonas Michelbrink,GER,MF,19,2001,0.4,0,0,0,0,0,0,0,NA,0,16,8,50,9,3,4,1,0,0,1,0,0,0,0,https://fbref.com/en/players/f95d2f9d/Jonas-Michelbrink
2021,Hertha BSC,Bundesliga,Maximilian Mittelstädt,GER,DF,23,1997,20,76,36,49,21,6,30,69,43.5,39,331,98,29.6,179,116,36,58,4,0,54,52,128,70,1,https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt
2021,Hertha BSC,Bundesliga,Luca Netz,GER,"DF,MF",17,2003,3.4,12,7,11,1,0,7,20,35,13,62,15,24.2,36,15,11,8,0,0,8,2,14,9,0,https://fbref.com/en/players/e79269bd/Luca-Netz
2021,Hertha BSC,Bundesliga,Jessic Ngankam,GER,FW,20,2000,3.3,6,4,2,2,2,1,5,20,4,90,20,22.2,9,50,31,9,1,0,8,1,7,0,0,https://fbref.com/en/players/bc249af8/Jessic-Ngankam
2021,Hertha BSC,Bundesliga,Peter Pekarík,SVK,DF,33,1986,18.8,27,11,19,6,2,19,39,48.7,20,209,63,30.1,104,74,31,36,8,0,28,20,47,41,1,https://fbref.com/en/players/c18d22f5/Peter-Pekarik
2021,Hertha BSC,Bundesliga,Krzysztof Piątek,POL,FW,25,1995,18.1,9,5,2,6,1,3,25,12,22,450,98,21.8,36,212,202,15,0,0,15,6,15,19,0,https://fbref.com/en/players/17f3620a/Krzysztof-Piatek
2021,Hertha BSC,Bundesliga,Marvin Plattenhardt,GER,DF,28,1992,11.9,20,13,11,7,2,6,10,60,4,147,53,36.1,75,58,14,16,1,0,15,6,26,20,0,https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt
2021,Hertha BSC,Bundesliga,Nemanja Radonjić,SRB,"FW,DF",24,1996,6.8,6,5,3,2,1,3,6,50,3,116,25,21.6,33,45,38,1,0,0,1,4,10,1,0,https://fbref.com/en/players/0630eb63/Nemanja-Radonjic
2021,Hertha BSC,Bundesliga,Daishawn Redan,NED,"FW,MF",19,2001,1.1,0,0,0,0,0,0,0,NA,0,15,5,33.3,3,6,6,1,0,0,1,2,2,0,0,https://fbref.com/en/players/16b4260e/Daishawn-Redan
2021,Hertha BSC,Bundesliga,Alexander Schwolow,GER,GK,28,1992,26,0,0,0,0,0,0,0,NA,0,3,2,66.7,3,0,0,1,0,0,1,0,0,3,1,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2021,Hertha BSC,Bundesliga,Niklas Stark,GER,"DF,MF",25,1995,31,66,36,34,29,3,11,35,31.4,24,430,135,31.4,210,186,34,58,18,0,40,40,106,146,0,https://fbref.com/en/players/aad48be9/Niklas-Stark
2021,Hertha BSC,Bundesliga,Jordan Torunarigha,GER,DF,22,1997,10.8,13,7,11,1,1,4,11,36.4,7,116,32,27.6,71,35,10,17,2,0,15,20,33,70,4,https://fbref.com/en/players/f86cabbd/Jordan-Torunarigha
2021,Hertha BSC,Bundesliga,Lucas Tousart,FRA,MF,23,1997,23.2,51,36,26,22,3,13,33,39.4,20,447,155,34.7,151,240,56,54,7,0,47,42,93,78,2,https://fbref.com/en/players/71ec39ef/Lucas-Tousart
2021,Hertha BSC,Bundesliga,Marten Winkler,GER,FW,17,2002,0,0,0,0,0,0,0,0,NA,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e0d515ef/Marten-Winkler
2021,Hertha BSC,Bundesliga,Deyovaisio Zeefuik,NED,DF,22,1998,10.1,19,14,12,3,4,4,17,23.5,13,220,61,27.7,99,81,40,31,2,0,29,8,27,32,0,https://fbref.com/en/players/58a2e9f6/Deyovaisio-Zeefuik
2021,Hoffenheim,Bundesliga,Sargis Adamyan,ARM,"FW,MF",27,1993,5.3,8,5,3,3,2,3,11,27.3,8,81,15,18.5,16,33,32,5,0,0,5,7,15,1,0,https://fbref.com/en/players/22919e97/Sargis-Adamyan
2021,Hoffenheim,Bundesliga,Kevin Akpoguma,NGA,DF,25,1995,13.2,24,12,15,8,1,9,13,69.2,4,178,64,36,80,83,15,39,16,2,23,10,34,44,1,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2021,Hoffenheim,Bundesliga,Oliver Baumann,GER,GK,30,1990,31,0,0,0,0,0,0,0,NA,0,5,1,20,5,0,0,0,0,0,0,0,0,2,0,https://fbref.com/en/players/47064058/Oliver-Baumann
2021,Hoffenheim,Bundesliga,Christoph Baumgartner,AUT,"MF,FW",20,1999,26.3,53,38,20,23,10,14,60,23.3,46,572,183,32,121,282,169,46,9,0,37,19,72,19,0,https://fbref.com/en/players/437f2b00/Christoph-Baumgartner
2021,Hoffenheim,Bundesliga,Ihlas Bebou,TOG,FW,26,1994,24.4,30,20,8,12,10,8,15,53.3,7,361,116,32.1,34,140,187,26,7,0,19,13,43,21,1,https://fbref.com/en/players/a53b661f/Ihlas-Bebou
2021,Hoffenheim,Bundesliga,Maximilian Beier,GER,"FW,DF",17,2002,0.1,0,0,0,0,0,0,0,NA,0,5,2,40,0,3,2,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5db45ee5/Maximilian-Beier
2021,Hoffenheim,Bundesliga,Ishak Belfodil,ALG,FW,28,1992,6.6,3,2,1,0,2,0,1,0,1,54,13,24.1,5,13,36,3,1,0,2,0,3,4,0,https://fbref.com/en/players/ff182fdc/Ishak-Belfodil
2021,Hoffenheim,Bundesliga,Ermin Bičakčić,BIH,DF,30,1990,1.4,1,0,0,1,0,1,2,50,1,19,5,26.3,12,4,3,3,1,0,2,1,2,9,0,https://fbref.com/en/players/7aac47fe/Ermin-Bicakcic
2021,Hoffenheim,Bundesliga,Melayro Bogarde,NED,"DF,MF",18,2002,3.1,7,5,2,4,1,4,11,36.4,7,47,17,36.2,24,18,5,2,0,0,2,3,10,6,0,https://fbref.com/en/players/1fda91b3/Melayro-Bogarde
2021,Hoffenheim,Bundesliga,Joshua Brenet,NED,DF,26,1994,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2b5527c4/Joshua-Brenet
2021,Hoffenheim,Bundesliga,Jacob Bruun Larsen,DEN,FW,21,1998,1,0,0,0,0,0,0,1,0,1,27,4,14.8,4,9,14,0,0,0,0,0,0,0,0,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen
2021,Hoffenheim,Bundesliga,Moanes Dabbur,ISR,FW,28,1992,11.1,12,8,5,4,3,4,15,26.7,11,188,60,31.9,21,91,76,10,1,0,9,6,18,5,0,https://fbref.com/en/players/eac044ad/Moanes-Dabbur
2021,Hoffenheim,Bundesliga,Mijat Gaćinović,SRB,"DF,MF",25,1995,9.1,18,9,7,10,1,7,21,33.3,14,150,51,34,50,62,38,21,1,0,20,17,35,16,0,https://fbref.com/en/players/16daec92/Mijat-Gacinovic
2021,Hoffenheim,Bundesliga,Dennis Geiger,GER,MF,22,1998,7.3,18,11,3,12,3,6,13,46.2,7,145,45,31,27,79,39,9,0,0,9,5,23,1,0,https://fbref.com/en/players/37f606f0/Dennis-Geiger
2021,Hoffenheim,Bundesliga,Florian Grillitsch,AUT,"MF,DF",24,1995,20.9,38,25,22,15,1,9,48,18.8,39,337,102,30.3,112,168,57,50,8,0,42,47,85,54,0,https://fbref.com/en/players/ffbbc83b/Florian-Grillitsch
2021,Hoffenheim,Bundesliga,Marco John,GER,DF,18,2002,11.1,18,12,7,8,3,5,19,26.3,14,145,54,37.2,49,63,33,31,1,0,30,13,31,20,0,https://fbref.com/en/players/d9e196bf/Marco-John
2021,Hoffenheim,Bundesliga,Pavel Kadeřábek,CZE,DF,28,1992,17.6,21,15,9,6,6,8,23,34.8,15,141,39,27.7,41,56,44,19,3,0,16,17,38,34,0,https://fbref.com/en/players/79c90e45/Pavel-Kaderabek
2021,Hoffenheim,Bundesliga,Klauss,BRA,"FW,DF",23,1997,0.6,0,0,0,0,0,0,1,0,1,11,4,36.4,0,3,8,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f5ae006d/Klauss
2021,Hoffenheim,Bundesliga,Andrej Kramarić,CRO,"FW,MF",29,1991,26.4,8,5,4,2,2,4,11,36.4,7,190,70,36.8,25,69,96,17,3,0,14,12,20,7,1,https://fbref.com/en/players/603cb947/Andrej-Kramaric
2021,Hoffenheim,Bundesliga,Håvard Nordtveit,NOR,DF,30,1990,7.8,6,2,5,1,0,4,8,50,4,34,16,47.1,22,11,1,13,3,0,10,5,11,50,1,https://fbref.com/en/players/6cafd68d/Havard-Nordtveit
