Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,Url
2021,Hertha BSC,Bundesliga,Sami Khedira,GER,MF,33,1987,4.4,222,207,15,15,0,27,5,2,0,0,0,0,163,29,30,34,179,4,0,0,184,2,3,4,2,https://fbref.com/en/players/38ac43d3/Sami-Khedira
2021,Hertha BSC,Bundesliga,Lukas Klünter,GER,DF,24,1996,11,531,477,54,12,0,70,3,9,0,0,0,0,366,64,101,44,423,17,42,0,408,1,18,19,19,https://fbref.com/en/players/92948149/Lukas-Klunter
2021,Hertha BSC,Bundesliga,Mathew Leckie,AUS,"FW,DF",29,1991,5.6,210,190,20,1,0,40,7,6,0,0,0,0,131,44,35,29,132,14,19,4,160,0,3,10,12,https://fbref.com/en/players/b93b7882/Mathew-Leckie
2021,Hertha BSC,Bundesliga,Eduard Löwen,GER,"MF,DF",23,1997,0.9,69,64,5,1,0,8,1,3,0,0,0,0,44,8,17,5,55,5,4,0,52,1,1,2,2,https://fbref.com/en/players/70678132/Eduard-Lowen
2021,Hertha BSC,Bundesliga,Dodi Lukebakio,BEL,"FW,MF",22,1997,20.6,533,512,21,8,0,123,22,26,2,1,0,1,370,74,89,361,119,17,6,8,400,1,12,23,18,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
2021,Hertha BSC,Bundesliga,Arne Maier,GER,MF,21,1999,0.3,21,21,0,0,1,3,1,0,0,0,0,0,15,2,4,3,18,0,0,0,20,0,0,0,0,https://fbref.com/en/players/ab700320/Arne-Maier
2021,Hertha BSC,Bundesliga,Jonas Michel Dirkner,GER,MF,18,2002,0.2,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,2,0,0,0,0,https://fbref.com/en/players/d699d8ef/Jonas-Michel-Dirkner
2021,Hertha BSC,Bundesliga,Jonas Michelbrink,GER,MF,19,2001,0.4,15,14,1,1,0,2,0,0,0,0,0,0,12,2,1,3,10,0,0,1,11,0,1,2,1,https://fbref.com/en/players/f95d2f9d/Jonas-Michelbrink
2021,Hertha BSC,Bundesliga,Maximilian Mittelstädt,GER,DF,23,1997,20,1126,924,202,26,1,152,41,49,1,0,0,1,598,260,268,729,166,39,175,2,842,5,22,26,46,https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt
2021,Hertha BSC,Bundesliga,Luca Netz,GER,"DF,MF",17,2003,3.4,169,142,27,1,0,19,3,10,1,0,0,0,100,38,31,119,17,3,25,1,131,2,5,3,5,https://fbref.com/en/players/e79269bd/Luca-Netz
2021,Hertha BSC,Bundesliga,Jessic Ngankam,GER,FW,20,2000,3.3,53,49,4,0,0,17,0,1,0,0,0,0,41,6,6,5,45,2,1,0,40,1,1,3,2,https://fbref.com/en/players/bc249af8/Jessic-Ngankam
2021,Hertha BSC,Bundesliga,Peter Pekarík,SVK,DF,33,1986,18.8,947,757,190,11,0,78,12,34,1,0,0,0,532,236,179,44,654,53,178,8,780,3,16,16,15,https://fbref.com/en/players/c18d22f5/Peter-Pekarik
2021,Hertha BSC,Bundesliga,Krzysztof Piątek,POL,FW,25,1995,18.1,407,371,36,1,1,119,10,4,0,0,0,0,228,106,73,33,291,33,3,5,288,3,6,14,17,https://fbref.com/en/players/17f3620a/Krzysztof-Piatek
2021,Hertha BSC,Bundesliga,Marvin Plattenhardt,GER,DF,28,1992,11.9,698,528,170,28,0,66,22,45,28,8,16,0,392,111,195,533,30,16,114,0,528,1,4,6,32,https://fbref.com/en/players/f7aa75bd/Marvin-Plattenhardt
2021,Hertha BSC,Bundesliga,Nemanja Radonjić,SRB,"FW,DF",24,1996,6.8,249,237,12,1,0,48,5,23,5,2,1,0,173,36,40,33,200,9,4,2,159,1,6,15,19,https://fbref.com/en/players/0630eb63/Nemanja-Radonjic
2021,Hertha BSC,Bundesliga,Daishawn Redan,NED,"FW,MF",19,2001,1.1,29,29,0,0,0,2,0,3,0,0,0,0,19,7,3,2,23,4,0,0,19,0,2,3,0,https://fbref.com/en/players/16b4260e/Daishawn-Redan
2021,Hertha BSC,Bundesliga,Alexander Schwolow,GER,GK,28,1992,26,918,645,273,53,0,54,20,0,0,0,0,0,544,37,337,137,634,0,1,123,726,7,16,5,1,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2021,Hertha BSC,Bundesliga,Niklas Stark,GER,"DF,MF",25,1995,31,1520,1471,49,40,0,173,43,5,0,0,0,0,1150,125,245,83,1312,78,8,4,1290,2,25,19,16,https://fbref.com/en/players/aad48be9/Niklas-Stark
2021,Hertha BSC,Bundesliga,Jordan Torunarigha,GER,DF,22,1997,10.8,631,603,28,6,1,49,14,3,0,0,0,0,500,53,78,412,158,28,22,2,555,3,10,3,12,https://fbref.com/en/players/f86cabbd/Jordan-Torunarigha
2021,Hertha BSC,Bundesliga,Lucas Tousart,FRA,MF,23,1997,23.2,848,829,19,17,2,163,48,10,0,0,0,0,554,103,191,125,612,58,2,0,669,6,22,12,26,https://fbref.com/en/players/71ec39ef/Lucas-Tousart
2021,Hertha BSC,Bundesliga,Marten Winkler,GER,FW,17,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e0d515ef/Marten-Winkler
2021,Hertha BSC,Bundesliga,Deyovaisio Zeefuik,NED,DF,22,1998,10.1,489,392,97,4,0,97,14,21,0,0,0,0,259,125,105,29,303,34,93,0,370,5,9,17,19,https://fbref.com/en/players/58a2e9f6/Deyovaisio-Zeefuik
2021,Hoffenheim,Bundesliga,Sargis Adamyan,ARM,"FW,MF",27,1993,5.3,167,162,5,1,0,38,3,6,0,0,0,0,103,34,30,22,118,14,3,4,120,1,6,6,13,https://fbref.com/en/players/22919e97/Sargis-Adamyan
2021,Hoffenheim,Bundesliga,Kevin Akpoguma,NGA,DF,25,1995,13.2,737,676,61,29,0,81,13,7,2,1,0,0,559,55,123,98,574,25,30,0,606,1,23,6,10,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2021,Hoffenheim,Bundesliga,Oliver Baumann,GER,GK,30,1990,31,1352,1046,306,102,0,84,30,0,0,0,0,0,862,41,449,190,947,2,0,175,1065,2,35,4,2,https://fbref.com/en/players/47064058/Oliver-Baumann
2021,Hoffenheim,Bundesliga,Christoph Baumgartner,AUT,"MF,FW",20,1999,26.3,954,893,61,17,0,221,24,18,4,2,1,0,655,138,161,85,764,44,12,13,725,4,14,26,37,https://fbref.com/en/players/437f2b00/Christoph-Baumgartner
2021,Hoffenheim,Bundesliga,Ihlas Bebou,TOG,FW,26,1994,24.4,633,606,27,0,1,166,15,43,0,0,0,0,431,120,82,53,503,27,9,5,480,2,5,23,23,https://fbref.com/en/players/a53b661f/Ihlas-Bebou
2021,Hoffenheim,Bundesliga,Maximilian Beier,GER,"FW,DF",17,2002,0.1,5,5,0,0,0,2,0,0,0,0,0,0,4,1,0,1,3,1,0,0,5,0,0,0,0,https://fbref.com/en/players/5db45ee5/Maximilian-Beier
2021,Hoffenheim,Bundesliga,Ishak Belfodil,ALG,FW,28,1992,6.6,151,135,16,0,1,29,0,4,0,0,0,0,102,34,15,10,122,9,3,2,108,1,3,10,5,https://fbref.com/en/players/ff182fdc/Ishak-Belfodil
2021,Hoffenheim,Bundesliga,Ermin Bičakčić,BIH,DF,30,1990,1.4,62,61,1,1,0,6,0,0,0,0,0,0,50,6,6,21,39,1,0,0,54,0,0,1,2,https://fbref.com/en/players/7aac47fe/Ermin-Bicakcic
2021,Hoffenheim,Bundesliga,Melayro Bogarde,NED,"DF,MF",18,2002,3.1,168,151,17,4,0,18,9,0,0,0,0,0,113,30,25,12,133,7,13,1,145,0,4,7,1,https://fbref.com/en/players/1fda91b3/Melayro-Bogarde
2021,Hoffenheim,Bundesliga,Joshua Brenet,NED,DF,26,1994,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2b5527c4/Joshua-Brenet
2021,Hoffenheim,Bundesliga,Jacob Bruun Larsen,DEN,FW,21,1998,1,19,19,0,0,0,4,0,1,0,0,0,0,15,3,1,5,12,1,0,0,15,0,2,0,1,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen
2021,Hoffenheim,Bundesliga,Moanes Dabbur,ISR,FW,28,1992,11.1,345,329,16,3,2,88,1,8,1,1,0,0,223,77,45,23,283,12,5,6,253,0,3,8,17,https://fbref.com/en/players/eac044ad/Moanes-Dabbur
2021,Hoffenheim,Bundesliga,Mijat Gaćinović,SRB,"DF,MF",25,1995,9.1,442,371,71,6,0,47,12,18,5,1,2,1,254,114,74,83,267,23,59,4,338,0,7,9,26,https://fbref.com/en/players/16daec92/Mijat-Gacinovic
2021,Hoffenheim,Bundesliga,Dennis Geiger,GER,MF,22,1998,7.3,354,306,48,24,1,60,16,12,23,8,11,1,253,29,72,34,309,4,1,4,292,2,2,6,7,https://fbref.com/en/players/37f606f0/Dennis-Geiger
2021,Hoffenheim,Bundesliga,Florian Grillitsch,AUT,"MF,DF",24,1995,20.9,1413,1344,69,58,2,239,50,11,1,0,0,0,1036,140,237,151,1165,67,9,4,1213,2,11,25,27,https://fbref.com/en/players/ffbbc83b/Florian-Grillitsch
2021,Hoffenheim,Bundesliga,Marco John,GER,DF,18,2002,11.1,534,433,101,2,0,52,8,27,0,0,0,0,315,147,72,342,66,19,99,1,425,1,3,20,28,https://fbref.com/en/players/d9e196bf/Marco-John
2021,Hoffenheim,Bundesliga,Pavel Kadeřábek,CZE,DF,28,1992,17.6,958,776,182,6,1,135,5,59,0,0,0,0,460,267,231,64,634,50,176,4,706,2,7,27,49,https://fbref.com/en/players/79c90e45/Pavel-Kaderabek
2021,Hoffenheim,Bundesliga,Klauss,BRA,"FW,DF",23,1997,0.6,22,21,1,0,1,7,0,0,0,0,0,0,15,2,5,3,18,0,0,0,18,0,0,0,1,https://fbref.com/en/players/f5ae006d/Klauss
2021,Hoffenheim,Bundesliga,Andrej Kramarić,CRO,"FW,MF",29,1991,26.4,1014,926,88,21,6,170,32,60,25,5,8,2,714,142,158,145,816,20,25,5,780,10,11,36,39,https://fbref.com/en/players/603cb947/Andrej-Kramaric
2021,Hoffenheim,Bundesliga,Håvard Nordtveit,NOR,DF,30,1990,7.8,449,423,26,26,1,56,23,0,0,0,0,0,317,27,105,51,358,20,0,1,383,0,7,1,3,https://fbref.com/en/players/6cafd68d/Havard-Nordtveit
2021,Hoffenheim,Bundesliga,Kasim Nuhu,GHA,DF,25,1995,11,647,622,25,19,1,56,26,2,0,0,0,0,488,52,107,38,563,24,6,2,550,0,7,7,14,https://fbref.com/en/players/93a50d2c/Kasim-Nuhu
2021,Hoffenheim,Bundesliga,Philipp Pentke,GER,GK,35,1985,3,110,88,22,2,0,13,1,0,0,0,0,0,77,6,27,4,87,0,0,19,93,0,3,1,0,https://fbref.com/en/players/c41f7379/Philipp-Pentke
2021,Hoffenheim,Bundesliga,Stefan Posch,AUT,DF,23,1997,23.5,1464,1325,139,52,1,196,53,18,0,0,0,0,960,181,323,173,1115,59,87,0,1174,4,34,25,44,https://fbref.com/en/players/7f609bfc/Stefan-Posch
2021,Hoffenheim,Bundesliga,Chris Richards,USA,DF,20,2000,10.5,674,658,16,13,1,88,15,0,0,0,0,0,542,48,84,228,397,33,3,3,592,0,14,9,8,https://fbref.com/en/players/0a3d6d2b/Chris-Richards
2021,Hoffenheim,Bundesliga,Sebastian Rudy,GER,"MF,DF",30,1990,18.6,972,837,135,42,0,158,27,41,65,18,29,1,591,169,212,101,784,43,28,1,713,3,19,27,44,https://fbref.com/en/players/80f36c88/Sebastian-Rudy
2021,Hoffenheim,Bundesliga,Georginio Rutter,FRA,FW,18,2002,2.7,64,63,1,0,0,20,4,4,0,0,0,0,40,13,11,27,24,3,0,3,51,0,2,2,2,https://fbref.com/en/players/c64c01fc/Georginio-Rutter
2021,Hoffenheim,Bundesliga,Diadie Samassékou,MLI,MF,24,1996,28.5,1372,1351,21,20,3,250,33,7,0,0,0,0,996,160,216,135,1096,101,1,10,1151,0,27,30,27,https://fbref.com/en/players/08593525/Diadie-Samassekou
2021,Hoffenheim,Bundesliga,Ryan Sessegnon,ENG,DF,20,2000,17.5,934,780,154,10,0,108,18,53,0,0,0,0,565,189,180,661,88,28,144,1,727,3,20,32,34,https://fbref.com/en/players/6aa3e78b/Ryan-Sessegnon
2021,Hoffenheim,Bundesliga,Robert Skov,DEN,"FW,DF",24,1996,12.9,518,449,69,13,1,87,34,39,30,16,7,0,301,85,132,401,49,24,26,8,360,2,22,10,28,https://fbref.com/en/players/ff98492b/Robert-Skov
2021,Hoffenheim,Bundesliga,Kevin Vogt,GER,DF,28,1991,20.5,1480,1431,49,45,1,132,81,2,0,0,0,0,1071,137,272,63,1330,68,4,0,1320,1,18,18,4,https://fbref.com/en/players/1d8e9add/Kevin-Vogt
2021,Köln,Bundesliga,Sebastian Andersson,SWE,FW,29,1991,12.5,246,223,23,0,0,93,1,4,0,0,0,0,121,68,57,23,128,26,1,17,175,1,6,5,11,https://fbref.com/en/players/b4cf5806/Sebastian-Andersson
2021,Köln,Bundesliga,Toluwalas Arokodare,NGA,FW,19,2000,1.2,36,34,2,0,0,14,1,0,0,0,0,0,16,13,7,4,18,5,0,2,27,0,0,1,1,https://fbref.com/en/players/a42760bc/Toluwalas-Arokodare
2021,Köln,Bundesliga,Sebastiaan Bornauw,BEL,DF,21,1999,23.1,893,857,36,17,0,98,39,1,0,0,0,0,618,86,189,92,705,70,2,2,748,2,15,8,13,https://fbref.com/en/players/01834aa0/Sebastiaan-Bornauw
2021,Köln,Bundesliga,Sava Cestic,SRB,DF,19,2001,10,405,387,18,16,0,38,7,0,0,0,0,0,276,38,91,41,333,25,0,0,307,0,7,7,8,https://fbref.com/en/players/0b7dae21/Sava-Cestic
2021,Köln,Bundesliga,Rafael Czichos,GER,DF,30,1990,25.1,1319,1255,64,45,0,180,36,3,0,0,0,0,932,122,265,1087,120,65,14,1,1122,1,18,30,12,https://fbref.com/en/players/b0a0698b/Rafael-Czichos
2021,Köln,Bundesliga,Emmanuel Dennis,NGA,FW,22,1997,5.3,139,127,12,1,0,27,1,9,0,0,0,0,96,28,15,22,102,4,2,4,98,0,6,3,10,https://fbref.com/en/players/2c44a35d/Emmanuel-Dennis
2021,Köln,Bundesliga,Dominick Drexler,GER,"MF,FW",30,1990,13.7,536,508,28,5,2,121,6,37,0,0,0,0,361,100,75,28,456,22,19,2,411,1,12,13,28,https://fbref.com/en/players/809940aa/Dominick-Drexler
2021,Köln,Bundesliga,Ondrej Duda,SVK,"FW,MF",25,1994,28.2,1250,1082,168,62,3,243,81,51,77,27,36,3,732,203,315,139,1014,45,3,14,897,14,25,32,42,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
2021,Köln,Bundesliga,Kingsley Ehizibue,NED,DF,25,1995,12.6,584,450,134,10,0,73,6,29,0,0,0,0,319,139,126,19,395,33,122,3,433,0,9,13,25,https://fbref.com/en/players/76b2817e/Kingsley-Ehizibue
2021,Köln,Bundesliga,Jonas Hector,GER,MF,30,1990,14.3,569,525,44,19,4,128,13,8,18,6,4,1,350,107,112,347,141,38,6,2,439,2,10,14,9,https://fbref.com/en/players/c2009df3/Jonas-Hector
2021,Köln,Bundesliga,Marco Höger,GER,"DF,MF",30,1989,0.6,31,26,5,0,0,4,0,2,0,0,0,0,12,9,10,0,19,5,5,0,21,0,1,0,0,https://fbref.com/en/players/4114f306/Marco-Hoger
2021,Köln,Bundesliga,Jannes Horn,GER,DF,23,1997,19.6,907,767,140,20,0,101,23,44,0,0,0,0,526,142,239,631,101,41,120,2,722,0,20,14,24,https://fbref.com/en/players/2b83fa49/Jannes-Horn
2021,Köln,Bundesliga,Timo Horn,GER,GK,27,1993,33.4,1326,1015,311,96,0,81,30,0,0,0,0,0,666,56,604,903,229,0,0,117,974,5,27,11,3,https://fbref.com/en/players/3cd9e95a/Timo-Horn
2021,Köln,Bundesliga,Ismail Jakobs,GER,"DF,MF",20,1999,19.2,696,599,97,8,0,130,24,62,1,1,0,0,349,164,183,511,53,24,88,3,465,3,19,17,36,https://fbref.com/en/players/a0415710/Ismail-Jakobs
2021,Köln,Bundesliga,Florian Kainz,AUT,"FW,MF",27,1992,5,183,167,16,6,0,35,4,16,4,3,1,0,121,16,46,50,121,3,6,2,126,1,4,9,5,https://fbref.com/en/players/94c18565/Florian-Kainz
2021,Köln,Bundesliga,Noah Katterbach,GER,DF,19,2001,12.3,669,558,111,8,0,91,13,25,0,0,0,0,391,145,133,369,162,22,103,0,515,3,20,20,23,https://fbref.com/en/players/e27de4fa/Noah-Katterbach
2021,Köln,Bundesliga,Dimitris Limnios,GRE,"MF,FW",22,1998,4.2,131,124,7,2,0,28,4,9,2,2,0,0,86,23,22,8,113,4,3,1,83,1,4,7,14,https://fbref.com/en/players/62c7067a/Dimitris-Limnios
2021,Köln,Bundesliga,Jorge Meré,ESP,DF,23,1997,14.4,680,657,23,14,0,67,24,0,0,0,0,0,532,40,108,145,479,39,1,4,603,1,10,8,2,https://fbref.com/en/players/9f979eb2/Jorge-Mere
2021,Köln,Bundesliga,Max Meyer,GER,MF,24,1995,3.9,260,250,10,6,0,35,7,5,1,1,0,0,199,29,32,62,190,7,0,0,216,0,4,6,4,https://fbref.com/en/players/eba42d2b/Max-Meyer
2021,Köln,Bundesliga,Anthony Modeste,FRA,"FW,MF",32,1988,2.5,48,45,3,0,0,16,0,0,0,0,0,0,21,14,13,4,27,4,0,1,28,0,0,1,2,https://fbref.com/en/players/34e4343c/Anthony-Modeste
2021,Köln,Bundesliga,Salih Özcan,TUR,"MF,FW",22,1998,15.2,696,649,47,34,0,137,16,10,0,0,0,0,476,112,108,100,502,54,10,5,560,4,9,19,14,https://fbref.com/en/players/15413fa5/Salih-Ozcan
2021,Köln,Bundesliga,Elvis Rexhbeçaj,GER,"MF,FW",22,1997,20.4,646,577,69,22,2,120,21,28,32,17,8,3,397,82,167,471,131,25,7,7,419,5,6,34,38,https://fbref.com/en/players/1ae836b1/Elvis-Rexhbecaj
2021,Köln,Bundesliga,Benno Schmitz,GER,DF,25,1994,4.6,246,194,52,5,0,26,5,5,0,0,0,0,115,53,78,34,147,15,47,1,178,0,7,11,8,https://fbref.com/en/players/ad00b1a8/Benno-Schmitz
2021,Köln,Bundesliga,Ellyes Skhiri,TUN,MF,25,1995,30.9,1514,1432,82,75,4,240,38,4,0,0,0,0,1082,189,243,168,1232,69,6,7,1318,3,17,26,16,https://fbref.com/en/players/c2211709/Ellyes-Skhiri
2021,Köln,Bundesliga,Frederik Sørensen,DEN,"DF,MF",28,1992,1.1,50,47,3,1,0,8,0,0,0,0,0,0,26,8,16,4,37,3,2,0,38,0,4,0,2,https://fbref.com/en/players/68635c10/Frederik-Sorensen
2021,Köln,Bundesliga,Jan Thielmann,GER,"FW,MF",18,2002,11.4,359,344,15,0,0,74,9,20,0,0,0,0,195,77,87,19,296,24,7,3,229,2,18,6,35,https://fbref.com/en/players/fd53759d/Jan-Thielmann
2021,Köln,Bundesliga,Marius Wolf,GER,"DF,MF",25,1995,28.3,1263,1062,201,23,1,184,39,56,0,0,0,0,693,309,261,58,949,44,178,13,868,4,35,44,90,https://fbref.com/en/players/fa661778/Marius-Wolf
2021,Köln,Bundesliga,Ron-Robert Zieler,GER,GK,31,1989,0.6,23,15,8,2,0,0,1,0,0,0,0,0,12,2,9,1,16,0,0,4,18,0,1,0,0,https://fbref.com/en/players/a0606ae8/Ron-Robert-Zieler
2021,Leverkusen,Bundesliga,Lucas Alario,ARG,FW,27,1992,13.8,315,299,16,1,0,83,1,0,0,0,0,0,199,73,43,37,221,22,0,14,239,0,1,9,12,https://fbref.com/en/players/834d0be5/Lucas-Alario
2021,Leverkusen,Bundesliga,Nadiem Amiri,GER,MF,23,1996,21,1143,1053,90,35,2,187,23,22,44,14,19,0,827,145,171,148,962,14,8,7,946,4,3,35,24,https://fbref.com/en/players/555d5edd/Nadiem-Amiri
2021,Leverkusen,Bundesliga,Charles Aránguiz,CHI,MF,31,1989,18.5,1160,1114,46,38,4,170,26,2,0,0,0,0,870,133,157,147,946,47,8,4,1003,2,12,28,24,https://fbref.com/en/players/56413b1f/Charles-Aranguiz
2021,Leverkusen,Bundesliga,Santiago Arias,COL,DF,28,1992,1,55,47,8,1,0,12,0,0,0,0,0,0,39,9,7,3,42,3,7,0,47,0,0,1,1,https://fbref.com/en/players/fdd60087/Santiago-Arias
2021,Leverkusen,Bundesliga,Leon Bailey,JAM,"FW,MF",22,1997,23.8,961,867,94,11,4,170,66,91,60,16,24,2,596,158,207,710,190,26,21,3,676,5,21,30,53,https://fbref.com/en/players/3a233281/Leon-Bailey
2021,Leverkusen,Bundesliga,Julian Baumgartlinger,AUT,MF,32,1988,11.9,668,647,21,19,0,134,22,2,0,0,0,0,474,79,115,96,522,28,1,3,579,1,8,7,13,https://fbref.com/en/players/69374ff5/Julian-Baumgartlinger
2021,Leverkusen,Bundesliga,Karim Bellarabi,GER,"FW,MF",30,1990,8.9,412,391,21,1,0,67,14,51,0,0,0,0,263,80,69,32,348,7,19,4,292,4,8,15,26,https://fbref.com/en/players/bee0bab1/Karim-Bellarabi
2021,Leverkusen,Bundesliga,Lars Bender,GER,DF,31,1989,10.4,707,608,99,9,1,101,14,9,0,0,0,0,448,115,144,72,502,32,90,3,588,3,4,14,22,https://fbref.com/en/players/c50281a0/Lars-Bender
2021,Leverkusen,Bundesliga,Sven Bender,GER,DF,31,1989,13,1002,982,20,20,0,86,18,4,0,0,0,0,827,69,106,197,743,39,0,7,917,0,10,5,3,https://fbref.com/en/players/070ec0b1/Sven-Bender
2021,Leverkusen,Bundesliga,Kerem Demirbay,GER,MF,27,1993,19.4,1211,1085,126,50,2,191,67,30,59,23,19,7,776,162,273,961,179,36,16,6,954,10,18,29,27,https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay
2021,Leverkusen,Bundesliga,Moussa Diaby,FRA,"FW,MF",21,1999,26.5,949,923,26,4,2,164,29,102,3,1,1,0,698,114,137,655,264,4,17,6,722,5,16,18,55,https://fbref.com/en/players/aeed5c06/Moussa-Diaby
2021,Leverkusen,Bundesliga,Aleksandar Dragović,AUT,DF,29,1991,12.6,1058,972,86,30,1,106,41,5,0,0,0,0,811,114,133,161,787,33,54,2,942,0,16,15,11,https://fbref.com/en/players/6fd8a334/Aleksandar-Dragovic
2021,Leverkusen,Bundesliga,Timothy Fosu-Mensah,NED,DF,22,1998,4.5,352,309,43,5,0,54,10,5,0,0,0,0,250,50,52,39,259,8,38,0,304,0,1,7,4,https://fbref.com/en/players/a9142dc3/Timothy-Fosu-Mensah
2021,Leverkusen,Bundesliga,Jeremie Frimpong,NED,"DF,FW",19,2000,4.8,279,238,41,1,0,34,2,16,0,0,0,0,197,51,31,26,207,4,40,0,232,1,1,6,13,https://fbref.com/en/players/74f2e748/Jeremie-Frimpong
2021,Leverkusen,Bundesliga,Emrehan Gedikli,GER,FW,17,2003,0.3,5,4,1,0,0,2,0,0,0,0,0,0,4,1,0,1,3,1,0,0,4,0,0,0,0,https://fbref.com/en/players/62f94e47/Emrehan-Gedikli
2021,Leverkusen,Bundesliga,Demarai Gray,ENG,FW,24,1996,4.9,179,158,21,2,0,33,11,22,12,5,5,0,112,25,42,25,145,2,7,0,120,1,5,4,8,https://fbref.com/en/players/4468ec10/Demarai-Gray
2021,Leverkusen,Bundesliga,Lennart Grill,GER,GK,21,1999,4,161,131,30,5,0,8,0,0,0,0,0,0,132,5,24,30,103,0,0,26,144,0,2,1,0,https://fbref.com/en/players/37998008/Lennart-Grill
2021,Leverkusen,Bundesliga,Lukáš Hrádecký,FIN,GK,30,1989,28.5,1391,1164,227,50,0,137,27,0,0,0,0,0,814,73,504,273,920,3,1,180,1072,6,24,10,3,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
2021,Leverkusen,Bundesliga,Tin Jedvaj,CRO,DF,24,1995,1.7,127,109,18,1,1,8,2,2,0,0,0,0,86,20,21,11,95,4,17,0,110,0,2,1,3,https://fbref.com/en/players/f820504e/Tin-Jedvaj
2021,Leverkusen,Bundesliga,Niklas Lomb,GER,GK,27,1993,1.5,60,49,11,4,0,3,0,0,0,0,0,0,41,2,17,4,42,0,0,14,48,0,0,0,0,https://fbref.com/en/players/9321b8ed/Niklas-Lomb
2021,Leverkusen,Bundesliga,Exequiel Palacios,ARG,MF,21,1998,6.4,428,415,13,8,0,78,13,1,0,0,0,0,344,48,36,47,365,7,5,3,371,2,4,15,6,https://fbref.com/en/players/e82adcab/Exequiel-Palacios
2021,Leverkusen,Bundesliga,Paulinho,BRA,FW,20,2000,0.7,26,25,1,0,0,8,0,1,0,0,0,0,22,2,2,1,24,0,0,0,21,0,1,2,0,https://fbref.com/en/players/53070b63/Paulinho
2021,Leverkusen,Bundesliga,Joel Pohjanpalo,FIN,MF,25,1994,0.1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,https://fbref.com/en/players/ea003d07/Joel-Pohjanpalo
2021,Leverkusen,Bundesliga,Patrik Schick,CZE,FW,24,1996,20.7,429,399,30,0,0,152,0,5,0,0,0,0,240,115,74,245,64,39,4,18,311,0,3,12,10,https://fbref.com/en/players/5d4f7d61/Patrik-Schick
2021,Leverkusen,Bundesliga,Daley Sinkgraven,NED,DF,25,1995,17.4,1291,1112,179,9,4,157,17,19,1,0,1,0,879,213,199,869,204,37,169,4,1059,2,21,27,39,https://fbref.com/en/players/73000a79/Daley-Sinkgraven
2021,Leverkusen,Bundesliga,Jonathan Tah,GER,DF,24,1996,24.7,1951,1889,62,31,1,202,44,3,0,0,0,0,1582,152,217,367,1432,80,31,3,1773,3,11,21,15,https://fbref.com/en/players/bd142efb/Jonathan-Tah
2021,Leverkusen,Bundesliga,Edmond Tapsoba,BFA,DF,21,1999,29.5,2746,2658,88,60,3,265,97,1,0,0,0,0,2294,217,235,392,2261,55,6,1,2498,2,24,30,22,https://fbref.com/en/players/a73c8f95/Edmond-Tapsoba
2021,Leverkusen,Bundesliga,Mitchell Weiser,GER,DF,26,1994,2.5,210,176,34,3,0,26,0,4,0,0,0,0,147,32,31,24,145,10,31,0,177,2,2,3,4,https://fbref.com/en/players/30c220c3/Mitchell-Weiser
2021,Leverkusen,Bundesliga,Wendell,BRA,DF,27,1993,16.2,1198,1061,137,11,1,120,17,17,0,0,0,0,877,196,125,919,98,42,126,7,1032,6,14,22,27,https://fbref.com/en/players/f9acca3a/Wendell
2021,Leverkusen,Bundesliga,Florian Wirtz,GER,MF,17,2003,24.7,1047,1006,41,5,6,245,20,13,4,1,1,0,761,172,114,111,888,24,12,7,819,1,14,45,42,https://fbref.com/en/players/e7fcf289/Florian-Wirtz
2021,M'Gladbach,Bundesliga,László Bénes,SVK,MF,22,1997,1.7,110,86,24,15,0,10,4,2,9,2,5,2,73,11,26,87,17,5,0,1,80,1,4,2,3,https://fbref.com/en/players/fe888e39/Laszlo-Benes
2021,M'Gladbach,Bundesliga,Ramy Bensebaini,ALG,DF,25,1995,20.1,1210,1029,181,39,1,139,22,14,0,0,0,0,798,248,164,783,229,39,142,5,1005,4,23,29,36,https://fbref.com/en/players/378825c7/Ramy-Bensebaini
