Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,Ast,xA,A_minus_xA,KP,Final_Third,PPA,CrsPA,Prog,Url
2018,Bayern Munich,Bundesliga,Arjen Robben,NED,"FW,MF",33,1984,16.7,714,872,81.9,12009,3768,380,430,88.4,256,308,83.1,64,103,62.1,5,4.8,0.2,32,47,62,10,105,https://fbref.com/en/players/09586899/Arjen-Robben
2018,Bayern Munich,Bundesliga,James Rodríguez,COL,MF,26,1991,18,1367,1604,85.2,26139,6566,602,654,92,529,594,89.1,219,312,70.2,11,7.4,3.6,65,138,36,9,119,https://fbref.com/en/players/715bf047/James-Rodriguez
2018,Bayern Munich,Bundesliga,Sebastian Rudy,GER,MF,27,1990,16.8,928,1062,87.4,17060,3961,389,423,92,414,457,90.6,115,158,72.8,4,1,3,18,93,10,0,71,https://fbref.com/en/players/80f36c88/Sebastian-Rudy
2018,Bayern Munich,Bundesliga,Meritan Shabani,ALB,FW,18,1999,0.6,11,15,73.3,160,25,6,9,66.7,3,3,100,1,2,50,0,0,0,0,0,1,0,1,https://fbref.com/en/players/012c38ec/Meritan-Shabani
2018,Bayern Munich,Bundesliga,Tom Starke,GER,GK,36,1981,2,40,55,72.7,1144,802,7,7,100,20,20,100,13,28,46.4,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5b52d1f7/Tom-Starke
2018,Bayern Munich,Bundesliga,Niklas Süle,GER,DF,21,1995,21.4,1482,1598,92.7,31962,8730,390,407,95.8,830,875,94.9,255,305,83.6,1,0.6,0.4,4,123,9,1,92,https://fbref.com/en/players/e33c06cf/Niklas-Sule
2018,Bayern Munich,Bundesliga,Corentin Tolisso,FRA,MF,22,1994,17.5,1132,1260,89.8,21395,5289,499,539,92.6,458,502,91.2,168,193,87,4,2.3,1.7,17,169,22,1,130,https://fbref.com/en/players/652d4c37/Corentin-Tolisso
2018,Bayern Munich,Bundesliga,Sven Ulreich,GER,GK,28,1988,29,705,926,76.1,19764,12536,119,119,100,342,346,98.8,241,457,52.7,0,0,0,0,4,0,0,0,https://fbref.com/en/players/7d3e7da6/Sven-Ulreich
2018,Bayern Munich,Bundesliga,Arturo Vidal,CHI,MF,30,1987,16.2,1046,1186,88.2,20254,4589,446,495,90.1,427,471,90.7,157,189,83.1,2,2.3,-0.3,24,98,21,1,96,https://fbref.com/en/players/67cdbc0e/Arturo-Vidal
2018,Bayern Munich,Bundesliga,Sandro Wagner,GER,FW,29,1987,8.1,159,218,72.9,2355,284,89,119,74.8,50,62,80.6,11,22,50,2,1.2,0.8,6,7,3,0,9,https://fbref.com/en/players/61b0b44d/Sandro-Wagner
2018,Dortmund,Bundesliga,Manuel Akanji,SUI,DF,22,1995,10,521,604,86.3,11385,3396,141,161,87.6,290,314,92.4,88,122,72.1,0,0.1,-0.1,1,39,3,0,39,https://fbref.com/en/players/89ac64a6/Manuel-Akanji
2018,Dortmund,Bundesliga,Pierre-Emerick Aubameyang,GAB,FW,28,1989,15.7,240,339,70.8,3301,512,146,193,75.6,74,103,71.8,12,25,48,3,1.9,1.1,15,16,9,3,17,https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang
2018,Dortmund,Bundesliga,Marc Bartra,ESP,DF,26,1991,9,552,697,79.2,11530,3915,181,205,88.3,275,333,82.6,92,146,63,1,0.9,0.1,2,57,2,1,41,https://fbref.com/en/players/b742cc0d/Marc-Bartra
2018,Dortmund,Bundesliga,Michy Batshuayi,BEL,FW,23,1993,9.3,128,183,69.9,1863,418,78,105,74.3,35,46,76.1,9,15,60,1,0.5,0.5,4,8,6,0,12,https://fbref.com/en/players/2973d8ff/Michy-Batshuayi
2018,Dortmund,Bundesliga,Jacob Bruun Larsen,DEN,DF,18,1998,0.1,2,2,100,31,13,1,1,100,1,1,100,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen
2018,Dortmund,Bundesliga,Roman Bürki,SUI,GK,26,1990,33,888,1246,71.3,26513,16640,127,127,100,432,442,97.7,329,677,48.6,0,0,0,0,13,0,0,4,https://fbref.com/en/players/9d12e142/Roman-Burki
2018,Dortmund,Bundesliga,Gonzalo Castro,GER,MF,30,1987,13.4,691,841,82.2,12214,3210,313,341,91.8,302,358,84.4,71,130,54.6,2,3.4,-1.4,36,74,22,2,82,https://fbref.com/en/players/68829001/Gonzalo-Castro
2018,Dortmund,Bundesliga,Mahmoud Dahoud,GER,MF,21,1996,12.7,568,678,83.8,10628,2521,245,276,88.8,238,271,87.8,78,109,71.6,4,3,1,19,49,17,0,61,https://fbref.com/en/players/db4ed67b/Mahmoud-Dahoud
2018,Dortmund,Bundesliga,Sergio Gómez,ESP,MF,16,2000,0.1,6,6,100,169,56,2,2,100,1,1,100,3,3,100,0,0.1,-0.1,1,1,1,0,1,https://fbref.com/en/players/01e5f06e/Sergio-Gomez
2018,Dortmund,Bundesliga,Mario Götze,GER,MF,25,1992,17.8,813,1027,79.2,12468,3419,469,541,86.7,256,325,78.8,64,118,54.2,3,5.1,-2.1,37,62,41,4,97,https://fbref.com/en/players/9efa1d25/Mario-Gotze
2018,Dortmund,Bundesliga,Raphaël Guerreiro,POR,"DF,MF",23,1993,6.1,332,402,82.6,4852,1662,192,213,90.1,129,152,84.9,9,31,29,1,0.8,0.2,9,16,7,2,31,https://fbref.com/en/players/048a1cbc/Raphael-Guerreiro
2018,Dortmund,Bundesliga,Alexander Isak,SWE,"FW,MF",17,1999,1.3,21,28,75,244,32,14,16,87.5,5,7,71.4,0,0,NA,0,0.2,-0.2,1,0,1,0,2,https://fbref.com/en/players/8e92be30/Alexander-Isak
2018,Dortmund,Bundesliga,Shinji Kagawa,JPN,MF,28,1989,13,645,762,84.6,11258,2582,314,346,90.8,242,275,88,76,119,63.9,2,2.1,-0.1,22,70,22,0,58,https://fbref.com/en/players/5afafbfe/Shinji-Kagawa
2018,Dortmund,Bundesliga,Sokratis Papastathopoulos,GRE,DF,29,1988,26.4,1650,1879,87.8,36202,10937,446,478,93.3,871,935,93.2,324,453,71.5,0,0.5,-0.5,5,128,9,1,94,https://fbref.com/en/players/b682dcf6/Sokratis-Papastathopoulos
2018,Dortmund,Bundesliga,Felix Passlack,GER,DF,19,1998,0.1,8,9,88.9,124,60,3,3,100,4,5,80,0,0,NA,0,0,0,0,1,0,0,2,https://fbref.com/en/players/5c899683/Felix-Passlack
2018,Dortmund,Bundesliga,Maximilian Philipp,GER,"FW,MF",23,1994,13.4,226,307,73.6,3341,911,141,179,78.8,61,87,70.1,15,20,75,1,1.6,-0.6,12,9,10,2,21,https://fbref.com/en/players/061e8e23/Maximilian-Philipp
2018,Dortmund,Bundesliga,Łukasz Piszczek,POL,DF,32,1985,23.8,1262,1572,80.3,23137,8360,523,602,86.9,572,687,83.3,153,244,62.7,3,1.7,1.3,14,81,27,12,119,https://fbref.com/en/players/fe2db476/Lukasz-Piszczek
2018,Dortmund,Bundesliga,Christian Pulisic,USA,FW,18,1998,25.6,677,896,75.6,10465,2263,377,453,83.2,243,305,79.7,42,79,53.2,5,5.9,-0.9,28,35,36,13,68,https://fbref.com/en/players/1bf33a9a/Christian-Pulisic
2018,Dortmund,Bundesliga,Marco Reus,GER,"MF,FW",28,1989,10.3,292,386,75.6,4842,1383,151,184,82.1,88,116,75.9,37,60,61.7,0,2.2,-2.2,16,24,11,2,38,https://fbref.com/en/players/36a3ff67/Marco-Reus
2018,Dortmund,Bundesliga,Nuri Şahin,TUR,MF,28,1988,13.6,920,1108,83,16889,5475,393,445,88.3,409,460,88.9,107,179,59.8,2,1.9,0.1,19,139,21,2,131,https://fbref.com/en/players/f4081572/Nuri-Sahin
2018,Dortmund,Bundesliga,Jadon Sancho,ENG,FW,17,2000,7.7,308,372,82.8,4616,928,168,195,86.2,110,127,86.6,18,30,60,4,3.1,0.9,20,13,10,0,23,https://fbref.com/en/players/dbf053da/Jadon-Sancho
2018,Dortmund,Bundesliga,Marcel Schmelzer,GER,DF,29,1988,16.6,1069,1291,82.8,17235,6712,505,556,90.8,498,582,85.6,54,118,45.8,0,0.5,-0.5,9,88,12,3,113,https://fbref.com/en/players/89565ac5/Marcel-Schmelzer
2018,Dortmund,Bundesliga,André Schürrle,GER,FW,26,1990,13.7,395,549,71.9,6343,1497,209,264,79.2,146,185,78.9,32,71,45.1,6,2.3,3.7,18,26,24,8,43,https://fbref.com/en/players/ecbb3fdf/Andre-Schurrle
2018,Dortmund,Bundesliga,Neven Subotić,SRB,DF,28,1988,3,225,251,89.6,5127,1422,51,54,94.4,132,139,95,42,58,72.4,0,0,0,0,13,1,0,9,https://fbref.com/en/players/821233cc/Neven-Subotic
2018,Dortmund,Bundesliga,Jeremy Toljan,GER,DF,22,1994,13.5,673,826,81.5,11379,3463,321,358,89.7,286,344,83.1,55,93,59.1,2,1,1,12,49,10,3,45,https://fbref.com/en/players/a96e5dc0/Jeremy-Toljan
2018,Dortmund,Bundesliga,Ömer Toprak,TUR,DF,28,1989,22.4,1643,1822,90.2,35242,10224,425,460,92.4,924,988,93.5,281,352,79.8,1,0.1,0.9,4,138,5,0,112,https://fbref.com/en/players/c5fd13e9/Omer-Toprak
2018,Dortmund,Bundesliga,Roman Weidenfeller,GER,GK,36,1980,1,20,42,47.6,540,348,6,6,100,8,8,100,6,28,21.4,0,0,0,0,0,0,0,0,https://fbref.com/en/players/16b8fabd/Roman-Weidenfeller
2018,Dortmund,Bundesliga,Julian Weigl,GER,MF,21,1995,21.6,1071,1245,86,21422,4611,379,436,86.9,515,560,92,167,224,74.6,0,0.2,-0.2,7,100,7,0,89,https://fbref.com/en/players/346d51d9/Julian-Weigl
2018,Dortmund,Bundesliga,Andriy Yarmolenko,UKR,"FW,MF",27,1989,11.5,331,449,73.7,5552,1372,178,218,81.7,113,150,75.3,35,69,50.7,3,4.1,-1.1,29,21,18,6,32,https://fbref.com/en/players/849c826a/Andriy-Yarmolenko
2018,Dortmund,Bundesliga,Dan-Axel Zagadou,FRA,DF,18,1999,7.3,409,503,81.3,7671,2168,158,188,84,206,248,83.1,43,60,71.7,0,0.1,-0.1,2,32,5,4,34,https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou
2018,Eint Frankfurt,Bundesliga,David Abraham,ARG,DF,31,1986,25.6,1081,1313,82.3,25128,7959,241,275,87.6,588,655,89.8,243,369,65.9,2,0.4,1.6,6,66,3,2,91,https://fbref.com/en/players/565bf0da/David-Abraham
2018,Eint Frankfurt,Bundesliga,Aymen Barkok,MAR,"MF,FW",19,1998,3.5,89,119,74.8,1507,213,44,56,78.6,30,35,85.7,11,20,55,1,0.6,0.4,7,5,6,1,7,https://fbref.com/en/players/a2a85828/Aymen-Barkok
2018,Eint Frankfurt,Bundesliga,Danny Blum,GER,"FW,DF",26,1991,0.3,8,12,66.7,96,19,5,5,100,3,3,100,0,2,0,0,0,0,0,0,1,0,1,https://fbref.com/en/players/eb61713c/Danny-Blum
2018,Eint Frankfurt,Bundesliga,Kevin-Prince Boateng,GHA,"MF,FW",30,1987,26.2,841,1107,76,16579,3602,333,412,80.8,356,428,83.2,143,225,63.6,1,0.8,0.2,16,100,23,3,108,https://fbref.com/en/players/f4ec4fd0/Kevin-Prince-Boateng
2018,Eint Frankfurt,Bundesliga,Marijan Ćavar,BIH,"FW,MF",19,1998,0.4,7,8,87.5,103,10,5,6,83.3,2,2,100,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/33ec696b/Marijan-Cavar
2018,Eint Frankfurt,Bundesliga,Timothy Chandler,USA,"DF,MF",27,1990,21,587,927,63.3,12252,5785,199,253,78.7,283,436,64.9,102,216,47.2,4,2.6,1.4,24,53,33,21,94,https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler
2018,Eint Frankfurt,Bundesliga,Danny da Costa,GER,DF,24,1993,13.4,507,704,72,9333,4070,216,257,84,234,310,75.5,54,114,47.4,2,1.6,0.4,12,28,13,8,58,https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
2018,Eint Frankfurt,Bundesliga,Marco Fabián,MEX,"FW,MF",28,1989,4.7,157,188,83.5,2832,510,79,86,91.9,54,63,85.7,20,31,64.5,0,0.9,-0.9,7,13,8,0,17,https://fbref.com/en/players/e665a2db/Marco-Fabian
2018,Eint Frankfurt,Bundesliga,Simon Falette,GUI,DF,25,1992,24.6,923,1226,75.3,20761,7811,246,295,83.4,503,595,84.5,169,313,54,0,0.3,-0.3,6,97,6,1,97,https://fbref.com/en/players/b82880c6/Simon-Falette
2018,Eint Frankfurt,Bundesliga,Gelson Fernandes,SUI,MF,30,1986,11.5,281,347,81,4958,1421,119,142,83.8,128,158,81,27,33,81.8,0,0,0,2,19,1,0,29,https://fbref.com/en/players/8e58987d/Gelson-Fernandes
2018,Eint Frankfurt,Bundesliga,Mijat Gaćinović,SRB,MF,22,1995,20.2,447,652,68.6,8152,2239,219,284,77.1,155,222,69.8,66,118,55.9,3,2.8,0.2,20,50,18,2,64,https://fbref.com/en/players/16daec92/Mijat-Gacinovic
2018,Eint Frankfurt,Bundesliga,Jonathan de Guzmán,NED,MF,29,1987,12.1,493,656,75.2,9823,3183,195,221,88.2,203,247,82.2,85,167,50.9,3,1.3,1.7,20,53,18,2,66,https://fbref.com/en/players/1bcca8b8/Jonathan-de-Guzman
2018,Eint Frankfurt,Bundesliga,Sébastien Haller,CIV,FW,23,1994,26.1,459,705,65.1,6732,1303,269,384,70.1,143,217,65.9,27,58,46.6,4,3.4,0.6,27,40,15,0,49,https://fbref.com/en/players/ba115a40/Sebastien-Haller
2018,Eint Frankfurt,Bundesliga,Makoto Hasebe,JPN,"DF,MF",33,1984,23.2,1009,1155,87.4,23361,5447,241,263,91.6,488,532,91.7,267,339,78.8,0,0.1,-0.1,5,65,8,0,67,https://fbref.com/en/players/9ab16552/Makoto-Hasebe
2018,Eint Frankfurt,Bundesliga,Lukáš Hrádecký,FIN,GK,27,1989,34,833,1276,65.3,29499,19795,109,113,96.5,321,322,99.7,401,838,47.9,0,0.1,-0.1,1,35,1,0,1,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
2018,Eint Frankfurt,Bundesliga,Branimir Hrgota,SWE,"FW,MF",24,1993,2.2,32,51,62.7,499,80,19,24,79.2,11,14,78.6,2,4,50,0,0.3,-0.3,2,0,1,0,2,https://fbref.com/en/players/710fbdd1/Branimir-Hrgota
2018,Eint Frankfurt,Bundesliga,Luka Jović,SRB,FW,19,1997,10.4,178,241,73.9,2789,408,106,131,80.9,49,67,73.1,17,30,56.7,1,1.5,-0.5,5,10,4,1,9,https://fbref.com/en/players/4d8cd038/Luka-Jovic
2018,Eint Frankfurt,Bundesliga,Daichi Kamada,JPN,"FW,MF",20,1996,1.6,27,33,81.8,445,93,14,14,100,10,11,90.9,2,5,40,0,0.1,-0.1,1,1,1,0,2,https://fbref.com/en/players/15b287da/Daichi-Kamada
2018,Eint Frankfurt,Bundesliga,Omar Mascarell,ESP,MF,24,1993,8.6,404,482,83.8,8794,2155,120,130,92.3,189,222,85.1,90,119,75.6,0,0.7,-0.7,7,49,6,1,38,https://fbref.com/en/players/11fd2b75/Omar-Mascarell
2018,Eint Frankfurt,Bundesliga,Slobodan Medojević,SRB,MF,26,1990,0.3,10,15,66.7,167,32,5,7,71.4,5,7,71.4,0,1,0,0,0,0,0,0,0,0,1,https://fbref.com/en/players/2e64bb49/Slobodan-Medojevic
2018,Eint Frankfurt,Bundesliga,Alexander Meier,GER,FW,34,1983,0,2,2,100,34,3,0,0,NA,2,2,100,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/362aa29d/Alexander-Meier
2018,Eint Frankfurt,Bundesliga,Ante Rebić,CRO,"FW,MF",23,1993,19.5,264,482,54.8,4405,1471,129,199,64.8,101,185,54.6,22,49,44.9,2,4.1,-2.1,24,27,28,11,48,https://fbref.com/en/players/536cebe5/Ante-Rebic
2018,Eint Frankfurt,Bundesliga,Marco Russ,GER,DF,31,1985,12.7,469,562,83.5,9747,3716,137,156,87.8,259,285,90.9,71,110,64.5,0,0.1,-0.1,3,26,2,0,49,https://fbref.com/en/players/e26c4233/Marco-Russ
2018,Eint Frankfurt,Bundesliga,Carlos Salcedo,MEX,DF,23,1993,17.9,783,982,79.7,18705,6331,169,199,84.9,421,476,88.4,186,284,65.5,0,0,0,1,51,2,0,65,https://fbref.com/en/players/64c07ae1/Carlos-Salcedo
2018,Eint Frankfurt,Bundesliga,Marc Stendera,GER,MF,21,1995,4.1,108,159,67.9,2167,756,29,48,60.4,57,68,83.8,17,31,54.8,0,0,0,1,15,2,0,19,https://fbref.com/en/players/500cd987/Marc-Stendera
2018,Eint Frankfurt,Bundesliga,Taleb Tawatha,ISR,"DF,MF",25,1992,4.9,153,225,68,3006,1606,52,62,83.9,79,106,74.5,20,47,42.6,1,0.8,0.2,7,10,5,4,16,https://fbref.com/en/players/bbb496b5/Taleb-Tawatha
2018,Eint Frankfurt,Bundesliga,Jetro Willems,NED,"DF,MF",23,1994,18.5,618,878,70.4,13705,7113,187,236,79.2,295,379,77.8,133,234,56.8,2,4,-2,36,58,37,14,95,https://fbref.com/en/players/9050ddc4/Jetro-Willems
2018,Eint Frankfurt,Bundesliga,Marius Wolf,GER,"MF,DF",22,1995,26.3,671,1021,65.7,12648,5449,276,352,78.4,292,409,71.4,88,200,44,8,5.3,2.7,33,60,33,10,94,https://fbref.com/en/players/fa661778/Marius-Wolf
2018,Freiburg,Bundesliga,Amir Abrashi,ALB,MF,27,1990,9.4,260,335,77.6,4482,1183,124,157,79,104,124,83.9,26,42,61.9,0,0.5,-0.5,4,20,4,1,30,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2018,Freiburg,Bundesliga,Onur Bulut,TUR,MF,23,1994,0.4,3,6,50,51,36,2,4,50,0,0,NA,1,2,50,0,0.1,-0.1,1,1,1,1,0,https://fbref.com/en/players/32e96d52/Onur-Bulut
2018,Freiburg,Bundesliga,Mohamed Dräger,TUN,"MF,FW",21,1996,0.6,4,10,40,40,10,3,5,60,1,3,33.3,0,1,0,0,0,0,0,1,0,0,0,https://fbref.com/en/players/8954fddc/Mohamed-Drager
2018,Freiburg,Bundesliga,Mike Frantz,GER,MF,30,1986,11.6,193,278,69.4,3013,985,108,135,80,69,96,71.9,14,36,38.9,1,0.9,0.1,9,21,4,0,23,https://fbref.com/en/players/482b70ad/Mike-Frantz
2018,Freiburg,Bundesliga,Rafał Gikiewicz,POL,GK,29,1987,1.7,41,76,53.9,2051,1642,2,2,100,9,10,90,30,63,47.6,0,0,0,0,2,0,0,0,https://fbref.com/en/players/17376543/Rafal-Gikiewicz
2018,Freiburg,Bundesliga,Karim Guédé,SVK,FW,32,1985,0.7,5,11,45.5,59,0,3,5,60,1,5,20,0,0,NA,0,0,0,0,0,0,0,0,https://fbref.com/en/players/79fa1799/Karim-Guede
2018,Freiburg,Bundesliga,Manuel Gulde,GER,DF,26,1991,17,651,763,85.3,14687,3794,134,160,83.8,400,421,95,115,171,67.3,0,0.1,-0.1,1,40,7,1,51,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
2018,Freiburg,Bundesliga,Christian Günter,GER,"DF,MF",24,1993,34,1231,1728,71.2,22870,10861,521,625,83.4,546,695,78.6,153,338,45.3,4,4,0,47,84,56,29,148,https://fbref.com/en/players/8593f88c/Christian-Gunter
2018,Freiburg,Bundesliga,Janik Haberer,GER,"MF,FW",23,1994,30.5,725,1026,70.7,12993,3103,316,418,75.6,294,403,73,87,138,63,4,2.7,1.3,33,73,16,5,93,https://fbref.com/en/players/70dcf94d/Janik-Haberer
2018,Freiburg,Bundesliga,Nicolas Höfler,GER,MF,27,1990,25.1,1055,1241,85,19576,5194,412,469,87.8,511,576,88.7,116,157,73.9,3,1.6,1.4,18,115,9,1,121,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler
