Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,Url
2018,Dortmund,Bundesliga,Dan-Axel Zagadou,FRA,DF,18,1999,11,6,657,7.3,1,0,1,0,0,0,1,0.14,0,0.14,0.14,0.14,0.7,0.7,0.1,0.8,0.09,0.02,0.11,0.09,0.11,https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou
2018,Eint Frankfurt,Bundesliga,David Abraham,ARG,DF,31,1986,27,27,2302,25.6,0,2,0,0,0,3,0,0,0.08,0.08,0,0.08,0.5,0.5,0.4,0.8,0.02,0.01,0.03,0.02,0.03,https://fbref.com/en/players/565bf0da/David-Abraham
2018,Eint Frankfurt,Bundesliga,Aymen Barkok,MAR,"MF,FW",19,1998,9,2,314,3.5,0,1,0,0,0,1,0,0,0.29,0.29,0,0.29,0.1,0.1,0.6,0.7,0.03,0.16,0.19,0.03,0.19,https://fbref.com/en/players/a2a85828/Aymen-Barkok
2018,Eint Frankfurt,Bundesliga,Danny Blum,GER,"FW,DF",26,1991,2,0,29,0.3,1,0,1,0,0,0,0,3.1,0,3.1,3.1,3.1,0.8,0.8,0,0.8,2.34,0,2.34,2.34,2.34,https://fbref.com/en/players/eb61713c/Danny-Blum
2018,Eint Frankfurt,Bundesliga,Kevin-Prince Boateng,GHA,"MF,FW",30,1987,31,27,2357,26.2,6,1,6,0,0,4,0,0.23,0.04,0.27,0.23,0.27,4.5,4.5,0.8,5.3,0.17,0.03,0.2,0.17,0.2,https://fbref.com/en/players/f4ec4fd0/Kevin-Prince-Boateng
2018,Eint Frankfurt,Bundesliga,Marijan Ćavar,BIH,"FW,MF",19,1998,1,0,32,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.03,0.03,https://fbref.com/en/players/33ec696b/Marijan-Cavar
2018,Eint Frankfurt,Bundesliga,Timothy Chandler,USA,"DF,MF",27,1990,24,22,1892,21,2,4,2,0,0,3,0,0.1,0.19,0.29,0.1,0.29,2.2,2.2,2.6,4.7,0.1,0.12,0.23,0.1,0.23,https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler
2018,Eint Frankfurt,Bundesliga,Danny da Costa,GER,DF,24,1993,17,13,1202,13.4,1,2,1,0,0,1,0,0.07,0.15,0.22,0.07,0.22,1.2,1.2,1.6,2.8,0.09,0.12,0.21,0.09,0.21,https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
2018,Eint Frankfurt,Bundesliga,Marco Fabián,MEX,"FW,MF",28,1989,7,3,422,4.7,1,0,1,0,0,0,0,0.21,0,0.21,0.21,0.21,1.3,1.3,0.9,2.3,0.29,0.2,0.49,0.29,0.49,https://fbref.com/en/players/e665a2db/Marco-Fabian
2018,Eint Frankfurt,Bundesliga,Simon Falette,GUI,DF,25,1992,27,25,2211,24.6,1,0,1,0,0,10,1,0.04,0,0.04,0.04,0.04,1.3,1.3,0.3,1.6,0.05,0.01,0.07,0.05,0.07,https://fbref.com/en/players/b82880c6/Simon-Falette
2018,Eint Frankfurt,Bundesliga,Gelson Fernandes,SUI,MF,30,1986,19,12,1036,11.5,0,0,0,0,0,4,0,0,0,0,0,0,0.1,0.1,0,0.1,0.01,0,0.01,0.01,0.01,https://fbref.com/en/players/8e58987d/Gelson-Fernandes
2018,Eint Frankfurt,Bundesliga,Mijat Gaćinović,SRB,MF,22,1995,29,22,1815,20.2,1,3,1,0,0,4,0,0.05,0.15,0.2,0.05,0.2,4,4,2.8,6.8,0.2,0.14,0.34,0.2,0.34,https://fbref.com/en/players/16daec92/Mijat-Gacinovic
2018,Eint Frankfurt,Bundesliga,Jonathan de Guzmán,NED,MF,29,1987,16,12,1092,12.1,0,3,0,0,0,2,0,0,0.25,0.25,0,0.25,1.1,1.1,1.3,2.4,0.09,0.11,0.2,0.09,0.2,https://fbref.com/en/players/1bcca8b8/Jonathan-de-Guzman
2018,Eint Frankfurt,Bundesliga,Sébastien Haller,CIV,FW,23,1994,31,26,2347,26.1,9,4,7,2,2,2,0,0.35,0.15,0.5,0.27,0.42,7.5,6,3.4,9.4,0.29,0.13,0.42,0.23,0.36,https://fbref.com/en/players/ba115a40/Sebastien-Haller
2018,Eint Frankfurt,Bundesliga,Makoto Hasebe,JPN,"DF,MF",33,1984,24,23,2090,23.2,0,0,0,0,0,3,1,0,0,0,0,0,0.1,0.1,0.1,0.2,0,0,0.01,0,0.01,https://fbref.com/en/players/9ab16552/Makoto-Hasebe
2018,Eint Frankfurt,Bundesliga,Lukáš Hrádecký,FIN,GK,27,1989,34,34,3060,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,https://fbref.com/en/players/ad3389d5/Lukas-Hradecky
2018,Eint Frankfurt,Bundesliga,Branimir Hrgota,SWE,"FW,MF",24,1993,6,2,196,2.2,0,0,0,0,0,1,0,0,0,0,0,0,0.3,0.3,0.3,0.6,0.14,0.12,0.26,0.14,0.26,https://fbref.com/en/players/710fbdd1/Branimir-Hrgota
2018,Eint Frankfurt,Bundesliga,Luka Jović,SRB,FW,19,1997,22,9,936,10.4,8,1,8,0,0,2,0,0.77,0.1,0.87,0.77,0.87,7.6,7.6,1.5,9.1,0.73,0.15,0.88,0.73,0.88,https://fbref.com/en/players/4d8cd038/Luka-Jovic
2018,Eint Frankfurt,Bundesliga,Daichi Kamada,JPN,"FW,MF",20,1996,3,2,144,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.05,0.04,0.09,0.05,0.09,https://fbref.com/en/players/15b287da/Daichi-Kamada
2018,Eint Frankfurt,Bundesliga,Omar Mascarell,ESP,MF,24,1993,9,8,771,8.6,1,0,1,0,0,4,0,0.12,0,0.12,0.12,0.12,0.2,0.2,0.7,0.9,0.03,0.08,0.1,0.03,0.1,https://fbref.com/en/players/11fd2b75/Omar-Mascarell
2018,Eint Frankfurt,Bundesliga,Slobodan Medojević,SRB,MF,26,1990,1,0,29,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2e64bb49/Slobodan-Medojevic
2018,Eint Frankfurt,Bundesliga,Alexander Meier,GER,FW,34,1983,1,0,4,0,1,0,1,0,0,0,0,22.5,0,22.5,22.5,22.5,0.1,0.1,0,0.1,1.99,0,1.99,1.99,1.99,https://fbref.com/en/players/362aa29d/Alexander-Meier
2018,Eint Frankfurt,Bundesliga,Ante Rebić,CRO,"FW,MF",23,1993,25,21,1751,19.5,6,2,6,0,0,8,0,0.31,0.1,0.41,0.31,0.41,5.1,5.1,4.1,9.1,0.26,0.21,0.47,0.26,0.47,https://fbref.com/en/players/536cebe5/Ante-Rebic
2018,Eint Frankfurt,Bundesliga,Marco Russ,GER,DF,31,1985,19,12,1145,12.7,1,0,1,0,0,3,0,0.08,0,0.08,0.08,0.08,0.4,0.4,0.1,0.6,0.03,0.01,0.05,0.03,0.05,https://fbref.com/en/players/e26c4233/Marco-Russ
2018,Eint Frankfurt,Bundesliga,Carlos Salcedo,MEX,DF,23,1993,20,17,1607,17.9,0,0,0,0,0,5,0,0,0,0,0,0,0.1,0.1,0,0.1,0.01,0,0.01,0.01,0.01,https://fbref.com/en/players/64c07ae1/Carlos-Salcedo
2018,Eint Frankfurt,Bundesliga,Marc Stendera,GER,MF,21,1995,7,5,372,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0.7,0.7,0,0.7,0.17,0.01,0.18,0.17,0.18,https://fbref.com/en/players/500cd987/Marc-Stendera
2018,Eint Frankfurt,Bundesliga,Taleb Tawatha,ISR,"DF,MF",25,1992,13,4,441,4.9,0,1,0,0,0,1,0,0,0.2,0.2,0,0.2,0.2,0.2,0.8,1,0.03,0.17,0.2,0.03,0.2,https://fbref.com/en/players/bbb496b5/Taleb-Tawatha
2018,Eint Frankfurt,Bundesliga,Jetro Willems,NED,"DF,MF",23,1994,23,19,1664,18.5,0,2,0,0,0,4,0,0,0.11,0.11,0,0.11,1.9,1.9,4,5.9,0.1,0.22,0.32,0.1,0.32,https://fbref.com/en/players/9050ddc4/Jetro-Willems
2018,Eint Frankfurt,Bundesliga,Marius Wolf,GER,"MF,DF",22,1995,28,27,2363,26.3,5,8,5,0,0,4,0,0.19,0.3,0.5,0.19,0.5,3.1,3.1,5.3,8.4,0.12,0.2,0.32,0.12,0.32,https://fbref.com/en/players/fa661778/Marius-Wolf
2018,Freiburg,Bundesliga,Amir Abrashi,ALB,MF,27,1990,12,11,850,9.4,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.5,0.7,0.02,0.06,0.08,0.02,0.08,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2018,Freiburg,Bundesliga,Onur Bulut,TUR,MF,23,1994,1,0,39,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.29,0.29,0,0.29,https://fbref.com/en/players/32e96d52/Onur-Bulut
2018,Freiburg,Bundesliga,Mohamed Dräger,TUN,"MF,FW",21,1996,2,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/8954fddc/Mohamed-Drager
2018,Freiburg,Bundesliga,Mike Frantz,GER,MF,30,1986,15,12,1041,11.6,0,1,0,0,0,0,0,0,0.09,0.09,0,0.09,0.9,0.9,0.9,1.8,0.08,0.08,0.16,0.08,0.16,https://fbref.com/en/players/482b70ad/Mike-Frantz
2018,Freiburg,Bundesliga,Rafał Gikiewicz,POL,GK,29,1987,2,1,154,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/17376543/Rafal-Gikiewicz
2018,Freiburg,Bundesliga,Karim Guédé,SVK,FW,32,1985,2,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/79fa1799/Karim-Guede
2018,Freiburg,Bundesliga,Manuel Gulde,GER,DF,26,1991,17,17,1530,17,1,0,1,0,0,1,0,0.06,0,0.06,0.06,0.06,0.9,0.9,0.1,1,0.06,0,0.06,0.06,0.06,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
2018,Freiburg,Bundesliga,Christian Günter,GER,"DF,MF",24,1993,34,34,3060,34,1,4,1,0,1,2,0,0.03,0.12,0.15,0.03,0.15,1.9,1.1,4,5.1,0.06,0.12,0.17,0.03,0.15,https://fbref.com/en/players/8593f88c/Christian-Gunter
2018,Freiburg,Bundesliga,Janik Haberer,GER,"MF,FW",23,1994,33,31,2748,30.5,3,4,2,1,2,9,0,0.1,0.13,0.23,0.07,0.2,5.2,3.7,2.7,6.3,0.17,0.09,0.26,0.12,0.21,https://fbref.com/en/players/70dcf94d/Janik-Haberer
2018,Freiburg,Bundesliga,Nicolas Höfler,GER,MF,27,1990,27,24,2259,25.1,1,3,1,0,0,7,1,0.04,0.12,0.16,0.04,0.16,0.5,0.5,1.6,2.1,0.02,0.06,0.08,0.02,0.08,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler
2018,Freiburg,Bundesliga,Lucas Höler,GER,"MF,FW",23,1994,14,12,906,10.1,1,0,1,0,0,0,0,0.1,0,0.1,0.1,0.1,2.5,2.5,0.2,2.7,0.25,0.02,0.27,0.25,0.27,https://fbref.com/en/players/ca618d23/Lucas-Holer
2018,Freiburg,Bundesliga,Bartosz Kapustka,POL,"FW,MF",20,1996,7,3,235,2.6,1,0,1,0,0,0,0,0.38,0,0.38,0.38,0.38,0.1,0.1,0,0.1,0.04,0,0.04,0.04,0.04,https://fbref.com/en/players/7364c4d1/Bartosz-Kapustka
2018,Freiburg,Bundesliga,Florian Kath,GER,"FW,MF",22,1994,24,3,674,7.5,1,0,1,0,0,3,0,0.13,0,0.13,0.13,0.13,0.9,0.9,0.2,1.2,0.12,0.03,0.15,0.12,0.15,https://fbref.com/en/players/6a81a181/Florian-Kath
2018,Freiburg,Bundesliga,Marc-Oliver Kempf,GER,DF,22,1995,12,11,901,10,0,1,0,0,0,1,0,0,0.1,0.1,0,0.1,0.7,0.7,0.1,0.9,0.07,0.01,0.09,0.07,0.09,https://fbref.com/en/players/815c314f/Marc-Oliver-Kempf
2018,Freiburg,Bundesliga,Ryan Kent,ENG,"FW,MF",20,1996,6,1,245,2.7,0,0,0,0,0,1,0,0,0,0,0,0,1.1,1.1,0.3,1.4,0.39,0.13,0.52,0.39,0.52,https://fbref.com/en/players/316de854/Ryan-Kent
2018,Freiburg,Bundesliga,Tim Kleindienst,GER,FW,21,1995,22,12,1138,12.6,2,3,2,0,0,2,0,0.16,0.24,0.4,0.16,0.4,4.4,4.4,2,6.4,0.35,0.15,0.5,0.35,0.5,https://fbref.com/en/players/258a6f4d/Tim-Kleindienst
2018,Freiburg,Bundesliga,Robin Koch,GER,"MF,DF",21,1996,26,21,1919,21.3,2,1,2,0,0,3,0,0.09,0.05,0.14,0.09,0.14,1.1,1.1,1,2.1,0.05,0.04,0.1,0.05,0.1,https://fbref.com/en/players/ea6bc03a/Robin-Koch
2018,Freiburg,Bundesliga,Lukas Kübler,GER,DF,24,1992,15,13,1151,12.8,0,0,0,0,0,3,0,0,0,0,0,0,0.1,0.1,0.3,0.4,0.01,0.02,0.03,0.01,0.03,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
2018,Freiburg,Bundesliga,Philipp Lienhart,AUT,DF,21,1996,11,11,865,9.6,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.01,0.01,0.02,0.01,0.02,https://fbref.com/en/players/302527b2/Philipp-Lienhart
2018,Freiburg,Bundesliga,Florian Niederlechner,GER,"FW,MF",26,1990,10,9,697,7.7,2,0,2,0,1,1,0,0.26,0,0.26,0.26,0.26,2.9,2.1,0.4,2.5,0.37,0.05,0.42,0.27,0.32,https://fbref.com/en/players/d6862409/Florian-Niederlechner
2018,Freiburg,Bundesliga,Nils Petersen,GER,FW,28,1988,32,24,2244,24.9,15,1,10,5,6,4,1,0.6,0.04,0.64,0.4,0.44,12.2,7.7,3.3,11,0.49,0.13,0.63,0.31,0.44,https://fbref.com/en/players/f93e6e94/Nils-Petersen
2018,Freiburg,Bundesliga,Yoric Ravet,FRA,"MF,FW",27,1989,10,5,498,5.5,0,2,0,0,0,0,1,0,0.36,0.36,0,0.36,0.8,0.8,1.3,2.1,0.14,0.24,0.38,0.14,0.38,https://fbref.com/en/players/4d74201d/Yoric-Ravet
2018,Freiburg,Bundesliga,Julian Schuster,GER,"DF,MF",32,1985,18,16,1308,14.5,0,0,0,0,0,1,0,0,0,0,0,0,0.6,0.6,1.2,1.8,0.04,0.08,0.12,0.04,0.12,https://fbref.com/en/players/d0421d25/Julian-Schuster
2018,Freiburg,Bundesliga,Alexander Schwolow,GER,GK,25,1992,33,33,2906,32.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0,0,0,0,0,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2018,Freiburg,Bundesliga,Vincent Sierro,SUI,"MF,FW",21,1995,4,3,213,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,0.12,0.06,0.18,0.12,0.18,https://fbref.com/en/players/92ffb8f9/Vincent-Sierro
2018,Freiburg,Bundesliga,Çağlar Söyüncü,TUR,DF,21,1996,26,25,2153,23.9,1,0,1,0,0,5,2,0.04,0,0.04,0.04,0.04,1,1,0,1,0.04,0,0.04,0.04,0.04,https://fbref.com/en/players/21166ff4/Caglar-Soyuncu
2018,Freiburg,Bundesliga,Caleb Stanko,USA,"DF,MF",24,1993,6,1,191,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0.01,0.01,https://fbref.com/en/players/381e52af/Caleb-Stanko
2018,Freiburg,Bundesliga,Pascal Stenzel,GER,"DF,MF",21,1996,25,21,1941,21.6,1,0,1,0,0,3,0,0.05,0,0.05,0.05,0.05,0.5,0.5,0.8,1.3,0.02,0.04,0.06,0.02,0.06,https://fbref.com/en/players/99f7e9aa/Pascal-Stenzel
2018,Freiburg,Bundesliga,Marco Terrazzino,GER,"MF,FW",26,1991,24,19,1489,16.5,0,1,0,0,0,3,0,0,0.06,0.06,0,0.06,2.9,2.9,3,5.9,0.18,0.18,0.35,0.18,0.35,https://fbref.com/en/players/7e689867/Marco-Terrazzino
2018,Hamburger SV,Bundesliga,Stephan Ambrosius,GER,DF,18,1998,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2930c9d8/Stephan-Ambrosius
2018,Hamburger SV,Bundesliga,Jann-Fiete Arp,GER,FW,17,2000,18,8,850,9.4,2,0,2,0,0,1,0,0.21,0,0.21,0.21,0.21,2.3,2.3,0.7,3,0.24,0.08,0.32,0.24,0.32,https://fbref.com/en/players/c21fb312/Jann-Fiete-Arp
2018,Hamburger SV,Bundesliga,Dennis Diekmeier,GER,DF,27,1989,22,22,1868,20.8,0,3,0,0,0,4,0,0,0.14,0.14,0,0.14,0.4,0.4,2.2,2.7,0.02,0.11,0.13,0.02,0.13,https://fbref.com/en/players/6873f3bc/Dennis-Diekmeier
2018,Hamburger SV,Bundesliga,Rick van Drongelen,NED,DF,18,1998,18,16,1440,16,0,0,0,0,0,4,0,0,0,0,0,0,0.5,0.5,0,0.5,0.03,0,0.03,0.03,0.03,https://fbref.com/en/players/f0797d57/Rick-van-Drongelen
2018,Hamburger SV,Bundesliga,Albin Ekdal,SWE,MF,28,1989,19,12,1108,12.3,0,1,0,0,0,3,0,0,0.08,0.08,0,0.08,0.5,0.5,1,1.5,0.04,0.08,0.12,0.04,0.12,https://fbref.com/en/players/f503ea63/Albin-Ekdal
2018,Hamburger SV,Bundesliga,Mohamed Gouaida,TUN,MF,24,1993,1,1,58,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d45472b2/Mohamed-Gouaida
2018,Hamburger SV,Bundesliga,André Hahn,GER,"FW,MF",26,1990,23,14,1358,15.1,3,0,3,0,0,0,0,0.2,0,0.2,0.2,0.2,3.4,3.4,0.9,4.2,0.22,0.06,0.28,0.22,0.28,https://fbref.com/en/players/cd82452e/Andre-Hahn
2018,Hamburger SV,Bundesliga,Lewis Holtby,GER,"MF,FW",26,1990,16,13,1196,13.3,6,0,6,0,0,1,0,0.45,0,0.45,0.45,0.45,3.7,3.7,1,4.7,0.28,0.07,0.35,0.28,0.35,https://fbref.com/en/players/410ab123/Lewis-Holtby
2018,Hamburger SV,Bundesliga,Aaron Hunt,GER,"MF,FW",30,1986,28,26,2081,23.1,3,2,2,1,1,1,0,0.13,0.09,0.22,0.09,0.17,2.8,2.1,5.6,7.7,0.12,0.23,0.35,0.09,0.32,https://fbref.com/en/players/5f9f0531/Aaron-Hunt
2018,Hamburger SV,Bundesliga,Tatsuya Ito,JPN,"MF,FW",20,1997,20,12,1012,11.2,0,2,0,0,0,1,0,0,0.18,0.18,0,0.18,0.7,0.7,1.1,1.7,0.06,0.09,0.15,0.06,0.15,https://fbref.com/en/players/6743cef5/Tatsuya-Ito
2018,Hamburger SV,Bundesliga,Vasilije Janjicic,SUI,MF,18,1998,7,3,320,3.6,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.02,0.06,0.08,0.02,0.08,https://fbref.com/en/players/8279c033/Vasilije-Janjicic
2018,Hamburger SV,Bundesliga,Bakery Jatta,GAM,"MF,FW",19,1998,10,3,297,3.3,0,1,0,0,0,1,0,0,0.3,0.3,0,0.3,0.9,0.9,0.1,1,0.28,0.02,0.31,0.28,0.31,https://fbref.com/en/players/34c313d5/Bakery-Jatta
2018,Hamburger SV,Bundesliga,Gideon Jung,GER,"MF,DF",22,1994,30,29,2570,28.6,1,1,1,0,0,7,1,0.04,0.04,0.07,0.04,0.07,0.5,0.5,0.9,1.4,0.02,0.03,0.05,0.02,0.05,https://fbref.com/en/players/a2e7de6f/Gideon-Jung
2018,Hamburger SV,Bundesliga,Törles Knöll,GER,MF,19,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b883006f/Torles-Knoll
2018,Hamburger SV,Bundesliga,Filip Kostić,SRB,"FW,MF",24,1992,30,27,2438,27.1,5,1,5,0,1,2,0,0.18,0.04,0.22,0.18,0.22,6.9,6.1,3,9,0.26,0.11,0.37,0.23,0.34,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
2018,Hamburger SV,Bundesliga,Christian Mathenia,GER,GK,25,1992,24,24,2160,24,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,https://fbref.com/en/players/4a15e95b/Christian-Mathenia
2018,Hamburger SV,Bundesliga,Ville Matti Steinmann,GER,MF,22,1995,8,8,595,6.6,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.2,0.5,0.03,0.04,0.07,0.03,0.07,https://fbref.com/en/players/ee57792b/Ville-Matti-Steinmann
2018,Hamburger SV,Bundesliga,Mërgim Mavraj,ALB,DF,31,1986,17,17,1445,16.1,0,0,0,0,0,3,1,0,0,0,0,0,0.4,0.4,0.1,0.6,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/0eb5720b/Mergim-Mavraj
2018,Hamburger SV,Bundesliga,Nicolai Müller,GER,"DF,MF",29,1987,2,1,101,1.1,1,0,1,0,0,0,0,0.89,0,0.89,0.89,0.89,0.1,0.1,0,0.1,0.29,0.07,0.36,0.29,0.36,https://fbref.com/en/players/5e1df051/Nicolai-Muller
2018,Hamburger SV,Bundesliga,Kyriakos Papadopoulos,GRE,DF,25,1992,29,29,2610,29,1,1,1,0,0,12,1,0.03,0.03,0.07,0.03,0.07,1.5,1.5,0.5,2,0.05,0.02,0.07,0.05,0.07,https://fbref.com/en/players/931b7c30/Kyriakos-Papadopoulos
2018,Hamburger SV,Bundesliga,Julian Pollersbeck,GER,GK,22,1994,10,10,900,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d6f6ce93/Julian-Pollersbeck
2018,Hamburger SV,Bundesliga,Gōtoku Sakai,JPN,"DF,MF",26,1991,28,26,2289,25.4,0,0,0,0,0,2,0,0,0,0,0,0,0.6,0.6,0.7,1.3,0.02,0.03,0.05,0.02,0.05,https://fbref.com/en/players/c8e25f78/Gotoku-Sakai
2018,Hamburger SV,Bundesliga,Sejad Salihović,BIH,MF,32,1984,10,4,370,4.1,1,1,0,1,1,1,0,0.24,0.24,0.49,0,0.24,0.9,0.2,0.8,1,0.23,0.19,0.41,0.05,0.24,https://fbref.com/en/players/a4e14205/Sejad-Salihovic
2018,Hamburger SV,Bundesliga,Douglas Santos,BRA,DF,23,1994,27,26,2378,26.4,1,1,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,1,1,2,3,0.04,0.07,0.11,0.04,0.11,https://fbref.com/en/players/c50e5bba/Douglas-Santos
2018,Hamburger SV,Bundesliga,Sven Schipplock,GER,"FW,MF",28,1988,9,3,338,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.9,0.2,0.04,0.24,0.2,0.24,https://fbref.com/en/players/53eeaf6a/Sven-Schipplock
2018,Hamburger SV,Bundesliga,Josha Vagnoman,GER,DF,16,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/fb377d11/Josha-Vagnoman
2018,Hamburger SV,Bundesliga,Walace,BRA,MF,22,1995,18,16,1318,14.6,1,2,1,0,0,3,0,0.07,0.14,0.2,0.07,0.2,0.7,0.7,1.2,1.9,0.05,0.08,0.13,0.05,0.13,https://fbref.com/en/players/26db8853/Walace
2018,Hamburger SV,Bundesliga,Luca Waldschmidt,GER,"MF,FW",21,1996,20,5,794,8.8,1,2,1,0,1,0,0,0.11,0.23,0.34,0.11,0.34,3.1,1.9,1,3,0.35,0.12,0.47,0.22,0.33,https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt
2018,Hamburger SV,Bundesliga,Bobby Wood,USA,"FW,MF",24,1992,24,18,1609,17.9,2,0,1,1,1,2,1,0.11,0,0.11,0.06,0.06,5.8,5,1.4,6.4,0.32,0.08,0.4,0.28,0.36,https://fbref.com/en/players/9853983f/Bobby-Wood
2018,Hannover 96,Bundesliga,Miiko Albornoz,CHI,DF,26,1990,10,7,703,7.8,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0.2,1.2,1.4,0.03,0.15,0.18,0.03,0.18,https://fbref.com/en/players/d459281d/Miiko-Albornoz
2018,Hannover 96,Bundesliga,Waldemar Anton,GER,"DF,MF",21,1996,27,26,2278,25.3,1,0,1,0,0,1,0,0.04,0,0.04,0.04,0.04,1.8,1.8,0,1.8,0.07,0,0.07,0.07,0.07,https://fbref.com/en/players/5e66fa06/Waldemar-Anton
2018,Hannover 96,Bundesliga,Marvin Bakalorz,GER,MF,27,1989,28,23,2055,22.8,0,1,0,0,0,4,0,0,0.04,0.04,0,0.04,1.5,1.5,1.8,3.3,0.07,0.08,0.15,0.07,0.15,https://fbref.com/en/players/04c11885/Marvin-Bakalorz
2018,Hannover 96,Bundesliga,Noah Joel Sarenren Bazee,NGA,"FW,MF",20,1996,7,0,118,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee
2018,Hannover 96,Bundesliga,Ihlas Bebou,TOG,"MF,FW",23,1994,30,20,2140,23.8,5,2,5,0,0,3,0,0.21,0.08,0.29,0.21,0.29,6,6,5.8,11.7,0.25,0.24,0.49,0.25,0.49,https://fbref.com/en/players/a53b661f/Ihlas-Bebou
2018,Hannover 96,Bundesliga,Charlison Benschop,CUW,"MF,FW",27,1989,7,2,184,2,1,0,1,0,0,0,0,0.49,0,0.49,0.49,0.49,0.4,0.4,0.1,0.5,0.22,0.03,0.25,0.22,0.25,https://fbref.com/en/players/fc93fdf1/Charlison-Benschop
2018,Hannover 96,Bundesliga,Josip Elez,CRO,DF,23,1994,11,9,774,8.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/eafac393/Josip-Elez
2018,Hannover 96,Bundesliga,Michael Esser,GER,GK,29,1987,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/83e0eeb4/Michael-Esser
2018,Hannover 96,Bundesliga,Felipe,BRA,DF,30,1987,6,6,457,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.02,0.01,0.03,0.02,0.03,https://fbref.com/en/players/de164de6/Felipe
2018,Hannover 96,Bundesliga,Iver Fossum,NOR,MF,21,1996,19,13,1306,14.5,1,1,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,1.1,1.1,2.1,3.2,0.07,0.15,0.22,0.07,0.22,https://fbref.com/en/players/ce218223/Iver-Fossum
2018,Hannover 96,Bundesliga,Niclas Füllkrug,GER,FW,24,1993,34,26,2387,26.5,14,3,11,3,4,2,0,0.53,0.11,0.64,0.41,0.53,12.6,9.5,3.8,13.2,0.48,0.14,0.62,0.36,0.5,https://fbref.com/en/players/4f16405e/Niclas-Fullkrug
