Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Url
2019,Dortmund,Bundesliga,Julian Weigl,GER,"DF,MF",22,1995,16.2,7,0.43,6,1,0,0,0,0,1,0.06,1,0,0,0,0,0,https://fbref.com/en/players/346d51d9/Julian-Weigl
2019,Dortmund,Bundesliga,Axel Witsel,BEL,MF,29,1989,31.9,49,1.53,41,1,0,2,4,1,8,0.25,8,0,0,0,0,0,https://fbref.com/en/players/5dfc6ad5/Axel-Witsel
2019,Dortmund,Bundesliga,Marius Wolf,GER,"DF,FW",23,1995,9.2,16,1.74,13,0,1,1,1,0,1,0.11,1,0,0,0,0,0,https://fbref.com/en/players/fa661778/Marius-Wolf
2019,Dortmund,Bundesliga,Dan-Axel Zagadou,FRA,DF,19,1999,14.1,7,0.5,5,0,0,2,0,0,1,0.07,1,0,0,0,0,0,https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou
2019,Düsseldorf,Bundesliga,Kaan Ayhan,TUR,DF,23,1994,27.2,23,0.85,19,1,0,3,0,0,1,0.04,1,0,0,0,0,0,https://fbref.com/en/players/2200181e/Kaan-Ayhan
2019,Düsseldorf,Bundesliga,Aymen Barkok,MAR,MF,20,1998,5.7,7,1.24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a2a85828/Aymen-Barkok
2019,Düsseldorf,Bundesliga,Adam Bodzek,GER,"MF,DF",32,1985,17.7,22,1.24,18,1,0,0,3,0,2,0.11,2,0,0,0,0,0,https://fbref.com/en/players/bb8a42fa/Adam-Bodzek
2019,Düsseldorf,Bundesliga,Robin Bormuth,GER,DF,22,1995,6.8,5,0.73,5,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d728acae/Robin-Bormuth
2019,Düsseldorf,Bundesliga,Jaroslav Drobný,CZE,GK,38,1979,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e4a30d8c/Jaroslav-Drobny
2019,Düsseldorf,Bundesliga,Marvin Ducksch,GER,FW,24,1994,9.1,28,3.06,22,2,0,2,0,2,3,0.33,3,0,0,0,0,0,https://fbref.com/en/players/638a4d71/Marvin-Ducksch
2019,Düsseldorf,Bundesliga,Oliver Fink,GER,MF,36,1982,11.7,24,2.05,19,1,1,0,1,2,4,0.34,2,0,1,0,0,1,https://fbref.com/en/players/316162b6/Oliver-Fink
2019,Düsseldorf,Bundesliga,Niko Gießelmann,GER,DF,26,1991,28.8,60,2.08,37,11,1,3,6,2,8,0.28,5,1,0,0,2,0,https://fbref.com/en/players/7242b495/Niko-Giesselmann
2019,Düsseldorf,Bundesliga,Rouwen Hennings,GER,FW,30,1987,20.4,50,2.45,40,0,2,4,3,1,8,0.39,7,0,0,1,0,0,https://fbref.com/en/players/17611373/Rouwen-Hennings
2019,Düsseldorf,Bundesliga,André Hoffmann,GER,"DF,MF",25,1993,11.7,5,0.43,3,1,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/34b306a1/Andre-Hoffmann
2019,Düsseldorf,Bundesliga,Marcin Kamiński,POL,DF,26,1992,27,15,0.56,13,0,0,1,0,1,1,0.04,1,0,0,0,0,0,https://fbref.com/en/players/463503e2/Marcin-Kaminski
2019,Düsseldorf,Bundesliga,Kenan Karaman,TUR,"FW,MF",24,1994,10.2,36,3.53,25,1,5,2,3,0,5,0.49,1,0,3,0,1,0,https://fbref.com/en/players/8f0f2230/Kenan-Karaman
2019,Düsseldorf,Bundesliga,Dawid Kownacki,POL,"MF,FW",21,1997,6.4,13,2.03,11,0,1,0,1,0,2,0.31,2,0,0,0,0,0,https://fbref.com/en/players/be5e1c4c/Dawid-Kownacki
2019,Düsseldorf,Bundesliga,Davor Lovren,CRO,"MF,FW",19,1998,0.5,1,1.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/58007d77/Davor-Lovren
2019,Düsseldorf,Bundesliga,Dodi Lukebakio,BEL,"FW,MF",20,1997,21.9,54,2.46,36,0,6,3,8,1,5,0.23,3,0,1,0,1,0,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
2019,Düsseldorf,Bundesliga,Alfredo Morales,USA,MF,28,1990,17,18,1.06,16,0,0,1,0,1,2,0.12,1,0,0,0,0,1,https://fbref.com/en/players/ff45add5/Alfredo-Morales
2019,Düsseldorf,Bundesliga,Benito Raman,BEL,"MF,FW",23,1994,18.7,48,2.57,35,0,6,4,3,0,10,0.54,6,0,3,1,0,0,https://fbref.com/en/players/867501bf/Benito-Raman
2019,Düsseldorf,Bundesliga,Michael Rensing,GER,GK,34,1984,32,2,0.06,1,1,0,0,0,0,1,0.03,1,0,0,0,0,0,https://fbref.com/en/players/c476b0c0/Michael-Rensing
2019,Düsseldorf,Bundesliga,Marcel Sobottka,GER,MF,24,1994,10.5,7,0.67,5,0,0,0,1,1,2,0.19,1,0,0,0,0,1,https://fbref.com/en/players/664590fa/Marcel-Sobottka
2019,Düsseldorf,Bundesliga,Kevin Stöger,AUT,MF,24,1993,23.5,94,3.99,60,21,4,5,2,2,8,0.34,7,1,0,0,0,0,https://fbref.com/en/players/e5649a78/Kevin-Stoger
2019,Düsseldorf,Bundesliga,Markus Suttner,AUT,"DF,MF",31,1987,5.4,11,2.02,5,5,0,0,1,0,1,0.18,1,0,0,0,0,0,https://fbref.com/en/players/7391c2d9/Markus-Suttner
2019,Düsseldorf,Bundesliga,Takashi Usami,JPN,"FW,MF",26,1992,9.8,29,2.97,16,5,5,1,2,0,4,0.41,1,2,0,1,0,0,https://fbref.com/en/players/2bed2986/Takashi-Usami
2019,Düsseldorf,Bundesliga,Jean Zimmer,GER,"DF,MF",24,1993,15.9,48,3.01,27,16,0,2,2,1,5,0.31,4,0,0,1,0,0,https://fbref.com/en/players/912e63b5/Jean-Zimmer
2019,Düsseldorf,Bundesliga,Matthias Zimmermann,GER,"DF,MF",26,1992,33.9,49,1.45,38,3,2,2,1,3,7,0.21,6,0,1,0,0,0,https://fbref.com/en/players/e199d5b0/Matthias-Zimmermann
2019,Eint Frankfurt,Bundesliga,David Abraham,ARG,DF,32,1986,15.8,11,0.7,8,0,0,1,1,1,1,0.06,0,0,0,1,0,0,https://fbref.com/en/players/565bf0da/David-Abraham
2019,Eint Frankfurt,Bundesliga,Allan,BRA,"MF,DF",21,1997,2,4,2.05,1,1,1,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b15e93aa/Allan
2019,Eint Frankfurt,Bundesliga,Danny Blum,GER,FW,27,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/eb61713c/Danny-Blum
2019,Eint Frankfurt,Bundesliga,Timothy Chandler,USA,FW,28,1990,0.2,1,5.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b3b7f5a6/Timothy-Chandler
2019,Eint Frankfurt,Bundesliga,Danny da Costa,GER,"DF,MF",25,1993,33.7,62,1.84,46,5,5,1,4,1,10,0.3,7,1,0,0,1,1,https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa
2019,Eint Frankfurt,Bundesliga,Marco Fabián,MEX,FW,29,1989,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e665a2db/Marco-Fabian
2019,Eint Frankfurt,Bundesliga,Simon Falette,GUI,DF,26,1992,6.7,2,0.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/b82880c6/Simon-Falette
2019,Eint Frankfurt,Bundesliga,Gelson Fernandes,SUI,MF,31,1986,24.7,12,0.49,10,1,0,0,0,1,1,0.04,1,0,0,0,0,0,https://fbref.com/en/players/8e58987d/Gelson-Fernandes
2019,Eint Frankfurt,Bundesliga,Mijat Gaćinović,SRB,"MF,FW",23,1995,18.1,36,1.99,31,2,1,0,2,0,7,0.39,6,0,0,0,1,0,https://fbref.com/en/players/16daec92/Mijat-Gacinovic
2019,Eint Frankfurt,Bundesliga,Jonathan de Guzmán,NED,MF,30,1987,17.4,46,2.65,20,23,0,2,0,1,9,0.52,6,1,0,1,0,1,https://fbref.com/en/players/1bcca8b8/Jonathan-de-Guzman
2019,Eint Frankfurt,Bundesliga,Sébastien Haller,CIV,FW,24,1994,24.2,67,2.76,50,0,6,8,2,1,13,0.54,9,0,1,3,0,0,https://fbref.com/en/players/ba115a40/Sebastien-Haller
2019,Eint Frankfurt,Bundesliga,Makoto Hasebe,JPN,"DF,MF",34,1984,28,15,0.54,12,2,0,1,0,0,2,0.07,2,0,0,0,0,0,https://fbref.com/en/players/9ab16552/Makoto-Hasebe
2019,Eint Frankfurt,Bundesliga,Martin Hinteregger,AUT,DF,25,1992,12.7,10,0.86,4,2,0,0,1,3,1,0.09,1,0,0,0,0,0,https://fbref.com/en/players/080440a4/Martin-Hinteregger
2019,Eint Frankfurt,Bundesliga,Branimir Hrgota,SWE,FW,25,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/710fbdd1/Branimir-Hrgota
2019,Eint Frankfurt,Bundesliga,Luka Jović,SRB,"FW,MF",20,1997,24.9,61,2.45,42,1,5,5,6,2,15,0.6,10,0,1,3,0,1,https://fbref.com/en/players/4d8cd038/Luka-Jovic
2019,Eint Frankfurt,Bundesliga,Filip Kostić,SRB,"DF,MF",25,1992,32.8,86,2.62,62,11,4,6,3,0,13,0.4,10,1,0,2,0,0,https://fbref.com/en/players/b1cd37e6/Filip-Kostic
2019,Eint Frankfurt,Bundesliga,Nicolai Müller,GER,"FW,MF",30,1987,2.4,2,0.83,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5e1df051/Nicolai-Muller
2019,Eint Frankfurt,Bundesliga,Obite N'Dicka,FRA,DF,18,1999,25.6,13,0.51,11,0,0,0,0,2,2,0.08,2,0,0,0,0,0,https://fbref.com/en/players/441197b8/Obite-NDicka
2019,Eint Frankfurt,Bundesliga,Gonçalo Paciência,POR,FW,23,1994,4.3,11,2.54,6,0,2,1,2,0,1,0.23,1,0,0,0,0,0,https://fbref.com/en/players/962e54cb/Goncalo-Paciencia
2019,Eint Frankfurt,Bundesliga,Ante Rebić,CRO,"FW,MF",24,1993,22,81,3.69,52,1,14,5,8,1,10,0.46,6,0,4,0,0,0,https://fbref.com/en/players/536cebe5/Ante-Rebic
2019,Eint Frankfurt,Bundesliga,Sebastian Rode,GER,MF,27,1990,10.3,27,2.63,15,9,3,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e12b0b5b/Sebastian-Rode
2019,Eint Frankfurt,Bundesliga,Marco Russ,GER,DF,32,1985,4.2,4,0.95,2,1,0,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e26c4233/Marco-Russ
2019,Eint Frankfurt,Bundesliga,Frederik Rønnow,DEN,GK,25,1992,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a70b8345/Frederik-Ronnow
2019,Eint Frankfurt,Bundesliga,Carlos Salcedo,MEX,DF,24,1993,5.1,1,0.2,1,0,0,0,0,0,1,0.2,1,0,0,0,0,0,https://fbref.com/en/players/64c07ae1/Carlos-Salcedo
2019,Eint Frankfurt,Bundesliga,Marc Stendera,GER,MF,22,1995,1.2,4,3.27,4,0,0,0,0,0,1,0.82,1,0,0,0,0,0,https://fbref.com/en/players/500cd987/Marc-Stendera
2019,Eint Frankfurt,Bundesliga,Taleb Tawatha,ISR,"DF,FW",26,1992,1.4,1,0.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/bbb496b5/Taleb-Tawatha
2019,Eint Frankfurt,Bundesliga,Lucas Torró,ESP,MF,24,1994,6.2,8,1.29,7,0,0,0,1,0,2,0.32,1,0,0,0,1,0,https://fbref.com/en/players/0e4fef6e/Lucas-Torro
2019,Eint Frankfurt,Bundesliga,Almamy Touré,MLI,DF,22,1996,5.8,3,0.52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/c8c60119/Almamy-Toure
2019,Eint Frankfurt,Bundesliga,Kevin Trapp,GER,GK,28,1990,32.6,6,0.18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp
2019,Eint Frankfurt,Bundesliga,Jetro Willems,NED,"MF,DF",24,1994,8.1,30,3.7,11,14,2,0,2,1,5,0.62,3,2,0,0,0,0,https://fbref.com/en/players/9050ddc4/Jetro-Willems
2019,Freiburg,Bundesliga,Amir Abrashi,ALB,MF,28,1990,8.8,4,0.46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi
2019,Freiburg,Bundesliga,Christoph Daferner,GER,FW,20,1998,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e5be34dd/Christoph-Daferner
2019,Freiburg,Bundesliga,Mark Flekken,NED,GK,25,1993,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/a92ab7be/Mark-Flekken
2019,Freiburg,Bundesliga,Mike Frantz,GER,"MF,FW",31,1986,24.6,27,1.1,20,0,2,1,4,0,3,0.12,1,0,0,0,2,0,https://fbref.com/en/players/482b70ad/Mike-Frantz
2019,Freiburg,Bundesliga,Jérôme Gondorf,GER,"MF,FW",30,1988,14.4,35,2.43,26,5,2,0,2,0,4,0.28,3,0,0,0,1,0,https://fbref.com/en/players/49ffe0f2/Jerome-Gondorf
2019,Freiburg,Bundesliga,Vincenzo Grifo,ITA,"MF,FW",25,1993,15.9,63,3.97,41,9,7,1,4,1,7,0.44,3,1,0,1,2,0,https://fbref.com/en/players/54e4866f/Vincenzo-Grifo
2019,Freiburg,Bundesliga,Manuel Gulde,GER,DF,27,1991,19,13,0.68,11,1,0,1,0,0,1,0.05,0,0,0,1,0,0,https://fbref.com/en/players/25ab9c9c/Manuel-Gulde
2019,Freiburg,Bundesliga,Christian Günter,GER,DF,25,1993,32,84,2.63,50,24,4,4,2,0,7,0.22,3,2,0,2,0,0,https://fbref.com/en/players/8593f88c/Christian-Gunter
2019,Freiburg,Bundesliga,Janik Haberer,GER,"MF,FW",24,1994,26,77,2.96,63,0,1,4,6,3,8,0.31,5,0,0,1,2,0,https://fbref.com/en/players/70dcf94d/Janik-Haberer
2019,Freiburg,Bundesliga,Dominique Heintz,GER,DF,24,1993,33.9,27,0.8,22,5,0,0,0,0,3,0.09,2,1,0,0,0,0,https://fbref.com/en/players/699fb8db/Dominique-Heintz
2019,Freiburg,Bundesliga,Nicolas Höfler,GER,MF,28,1990,17.9,28,1.56,19,0,4,1,1,3,1,0.06,1,0,0,0,0,0,https://fbref.com/en/players/5d8e331f/Nicolas-Hofler
2019,Freiburg,Bundesliga,Lucas Höler,GER,"FW,MF",24,1994,11.2,31,2.77,21,0,1,3,6,0,2,0.18,2,0,0,0,0,0,https://fbref.com/en/players/ca618d23/Lucas-Holer
2019,Freiburg,Bundesliga,Patrick Kammerbauer,GER,FW,21,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/8bdcb6fd/Patrick-Kammerbauer
2019,Freiburg,Bundesliga,Tim Kleindienst,GER,FW,22,1995,2.2,6,2.7,4,0,1,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/258a6f4d/Tim-Kleindienst
2019,Freiburg,Bundesliga,Robin Koch,GER,"MF,DF",22,1996,21.1,13,0.62,12,0,0,0,1,0,1,0.05,1,0,0,0,0,0,https://fbref.com/en/players/ea6bc03a/Robin-Koch
2019,Freiburg,Bundesliga,Lukas Kübler,GER,DF,25,1992,13.2,14,1.06,13,0,1,0,0,0,4,0.3,4,0,0,0,0,0,https://fbref.com/en/players/2a29eb9b/Lukas-Kubler
2019,Freiburg,Bundesliga,Philipp Lienhart,AUT,DF,22,1996,6.8,5,0.73,3,0,1,0,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/302527b2/Philipp-Lienhart
2019,Freiburg,Bundesliga,Florian Niederlechner,GER,"FW,MF",27,1990,10.8,22,2.04,17,0,2,1,2,0,4,0.37,2,0,1,0,1,0,https://fbref.com/en/players/d6862409/Florian-Niederlechner
2019,Freiburg,Bundesliga,Chima Okoroji,NGA,"DF,MF",21,1997,1.2,1,0.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/d453346c/Chima-Okoroji
2019,Freiburg,Bundesliga,Nils Petersen,GER,FW,29,1988,21.4,45,2.1,36,0,0,4,5,0,6,0.28,4,0,0,2,0,0,https://fbref.com/en/players/f93e6e94/Nils-Petersen
2019,Freiburg,Bundesliga,Yoric Ravet,FRA,"MF,FW",28,1989,0.8,2,2.4,1,0,0,1,0,0,1,1.2,0,0,0,1,0,0,https://fbref.com/en/players/4d74201d/Yoric-Ravet
2019,Freiburg,Bundesliga,Roland Sallai,HUN,"MF,FW",21,1997,5.9,8,1.37,6,0,0,1,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/bf075f6b/Roland-Sallai
2019,Freiburg,Bundesliga,Keven Schlotterbeck,GER,DF,21,1997,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f6bdc830/Keven-Schlotterbeck
2019,Freiburg,Bundesliga,Nico Schlotterbeck,GER,DF,18,1999,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/34e12499/Nico-Schlotterbeck
2019,Freiburg,Bundesliga,Alexander Schwolow,GER,GK,26,1992,33,6,0.18,4,2,0,0,0,0,1,0.03,0,1,0,0,0,0,https://fbref.com/en/players/0d55d942/Alexander-Schwolow
2019,Freiburg,Bundesliga,Pascal Stenzel,GER,DF,22,1996,16.1,32,1.99,25,2,1,3,0,1,3,0.19,3,0,0,0,0,0,https://fbref.com/en/players/99f7e9aa/Pascal-Stenzel
2019,Freiburg,Bundesliga,Marco Terrazzino,GER,"FW,MF",27,1991,5.7,24,4.18,15,3,2,2,2,0,4,0.7,3,0,1,0,0,0,https://fbref.com/en/players/7e689867/Marco-Terrazzino
2019,Freiburg,Bundesliga,Luca Waldschmidt,GER,"FW,MF",22,1996,19.1,54,2.83,34,3,5,7,4,1,7,0.37,4,0,0,2,1,0,https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt
2019,Hannover 96,Bundesliga,Kevin Akpoguma,NGA,DF,23,1995,3.5,2,0.58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/6ec6fde0/Kevin-Akpoguma
2019,Hannover 96,Bundesliga,Miiko Albornoz,CHI,"DF,MF",27,1990,18.4,32,1.73,23,4,1,2,0,2,4,0.22,3,0,0,0,0,1,https://fbref.com/en/players/d459281d/Miiko-Albornoz
2019,Hannover 96,Bundesliga,Waldemar Anton,GER,DF,22,1996,34,21,0.62,17,1,2,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5e66fa06/Waldemar-Anton
2019,Hannover 96,Bundesliga,Takuma Asano,JPN,"MF,FW",23,1994,7.8,9,1.16,7,0,0,2,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/13ddc856/Takuma-Asano
2019,Hannover 96,Bundesliga,Marvin Bakalorz,GER,MF,28,1989,16.3,19,1.16,14,0,1,0,3,1,2,0.12,1,0,0,0,1,0,https://fbref.com/en/players/04c11885/Marvin-Bakalorz
2019,Hannover 96,Bundesliga,Noah Joel Sarenren Bazee,NGA,FW,21,1996,1.7,1,0.58,1,0,0,0,0,0,1,0.58,1,0,0,0,0,0,https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee
2019,Hannover 96,Bundesliga,Ihlas Bebou,TOG,"FW,MF",24,1994,11.8,39,3.29,25,1,6,1,3,3,5,0.42,3,0,1,0,1,0,https://fbref.com/en/players/a53b661f/Ihlas-Bebou
2019,Hannover 96,Bundesliga,Uffe Bech,DEN,FW,25,1993,0.2,2,9.47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f7097e8a/Uffe-Bech
2019,Hannover 96,Bundesliga,Tim Dierßen,GER,FW,22,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/96f8ab0c/Tim-Dierssen
2019,Hannover 96,Bundesliga,Josip Elez,CRO,DF,24,1994,7.2,5,0.7,4,0,1,0,0,0,1,0.14,1,0,0,0,0,0,https://fbref.com/en/players/eafac393/Josip-Elez
2019,Hannover 96,Bundesliga,Michael Esser,GER,GK,30,1987,32,10,0.31,9,1,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/83e0eeb4/Michael-Esser
2019,Hannover 96,Bundesliga,Felipe,BRA,DF,31,1987,12.2,4,0.33,2,0,0,1,1,0,2,0.16,0,0,0,1,1,0,https://fbref.com/en/players/de164de6/Felipe
2019,Hannover 96,Bundesliga,Iver Fossum,NOR,"MF,FW",22,1996,5.1,15,2.97,11,4,0,0,0,0,1,0.2,1,0,0,0,0,0,https://fbref.com/en/players/ce218223/Iver-Fossum
2019,Hannover 96,Bundesliga,Niclas Füllkrug,GER,FW,25,1993,12.4,29,2.35,23,0,2,3,1,0,5,0.4,4,0,0,0,1,0,https://fbref.com/en/players/4f16405e/Niclas-Fullkrug
2019,Hannover 96,Bundesliga,Benjamin Hadžić,BIH,"FW,MF",19,1999,0.3,1,3.6,1,0,0,0,0,0,1,3.6,1,0,0,0,0,0,https://fbref.com/en/players/f765bb88/Benjamin-Hadzic
2019,Hannover 96,Bundesliga,Genki Haraguchi,JPN,"MF,DF",27,1991,23.7,55,2.32,43,0,5,0,6,1,4,0.17,4,0,0,0,0,0,https://fbref.com/en/players/f24ea523/Genki-Haraguchi
2019,Hannover 96,Bundesliga,Jonathas,BRA,FW,29,1989,6.7,7,1.04,4,0,0,0,3,0,1,0.15,1,0,0,0,0,0,https://fbref.com/en/players/531807b3/Jonathas
2019,Hannover 96,Bundesliga,Julian Korb,GER,DF,26,1992,11.2,15,1.34,13,1,0,0,0,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/3dffff26/Julian-Korb
2019,Hannover 96,Bundesliga,Linton Maina,GER,"MF,FW",19,1999,15.7,42,2.67,29,1,5,4,2,1,4,0.25,4,0,0,0,0,0,https://fbref.com/en/players/e5d85da8/Linton-Maina
2019,Hannover 96,Bundesliga,Nicolai Müller,GER,"MF,FW",30,1987,10,22,2.2,12,3,5,0,2,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/5e1df051/Nicolai-Muller
2019,Hannover 96,Bundesliga,Florent Muslija,KVX,"MF,FW",20,1998,7.5,22,2.92,15,2,1,1,2,1,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ae961785/Florent-Muslija
2019,Hannover 96,Bundesliga,Matthias Ostrzolek,GER,DF,28,1990,16.3,13,0.8,10,1,1,0,1,0,3,0.18,3,0,0,0,0,0,https://fbref.com/en/players/1cd87320/Matthias-Ostrzolek
2019,Hannover 96,Bundesliga,Edgar Prib,GER,MF,28,1989,2.2,11,4.9,5,4,0,0,1,1,2,0.89,1,1,0,0,0,0,https://fbref.com/en/players/420ff5a3/Edgar-Prib
2019,Hannover 96,Bundesliga,Samuel Şahin-Radlinger,AUT,GK,25,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/e385200c/Samuel-Sahin-Radlinger
2019,Hannover 96,Bundesliga,Pirmin Schwegler,SUI,MF,31,1987,23.1,65,2.82,27,31,0,1,3,3,2,0.09,1,1,0,0,0,0,https://fbref.com/en/players/5528407e/Pirmin-Schwegler
2019,Hannover 96,Bundesliga,Oliver Sorg,GER,DF,28,1990,17.6,15,0.85,13,1,0,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/541cdd20/Oliver-Sorg
2019,Hannover 96,Bundesliga,Sebastian Soto,USA,MF,18,2000,0.3,1,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/00c3d4dc/Sebastian-Soto
2019,Hannover 96,Bundesliga,Philipp Tschauner,GER,GK,32,1985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/73e2f6eb/Philipp-Tschauner
2019,Hannover 96,Bundesliga,Walace,BRA,MF,23,1995,22.2,32,1.44,29,0,0,1,0,2,2,0.09,2,0,0,0,0,0,https://fbref.com/en/players/26db8853/Walace
2019,Hannover 96,Bundesliga,Hendrik Weydandt,GER,"FW,MF",23,1995,19.1,44,2.3,32,0,6,4,2,0,2,0.1,2,0,0,0,0,0,https://fbref.com/en/players/773968e4/Hendrik-Weydandt
2019,Hannover 96,Bundesliga,Kevin Wimmer,AUT,DF,25,1992,18.7,13,0.7,9,4,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/faf55ce4/Kevin-Wimmer
2019,Hannover 96,Bundesliga,Bobby Wood,USA,"FW,MF",25,1992,13.1,22,1.68,17,0,0,2,3,0,3,0.23,3,0,0,0,0,0,https://fbref.com/en/players/9853983f/Bobby-Wood
2019,Hertha BSC,Bundesliga,Florian Baak,GER,MF,19,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/150d5992/Florian-Baak
2019,Hertha BSC,Bundesliga,Per Ciljan Skjelbred,NOR,MF,31,1987,11.1,19,1.72,19,0,0,0,0,0,3,0.27,3,0,0,0,0,0,https://fbref.com/en/players/ecab64a0/Per-Ciljan-Skjelbred
2019,Hertha BSC,Bundesliga,Palkó Dárdai,HUN,"MF,FW",19,1999,1.3,2,1.59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/db7161ed/Palko-Dardai
2019,Hertha BSC,Bundesliga,Vladimír Darida,CZE,MF,27,1990,4.2,12,2.87,12,0,0,0,0,0,1,0.24,1,0,0,0,0,0,https://fbref.com/en/players/3eb0f2df/Vladimir-Darida
2019,Hertha BSC,Bundesliga,Javairô Dilrosun,NED,"FW,MF",20,1998,10,33,3.31,22,0,5,1,4,1,6,0.6,5,0,1,0,0,0,https://fbref.com/en/players/34a0f5ff/Javairo-Dilrosun
2019,Hertha BSC,Bundesliga,Ondrej Duda,SVK,MF,23,1994,28.5,75,2.63,48,13,2,8,3,1,10,0.35,6,1,0,2,1,0,https://fbref.com/en/players/79ca3e23/Ondrej-Duda
2019,Hertha BSC,Bundesliga,Marko Grujić,SRB,MF,22,1996,19.8,40,2.02,29,0,4,4,2,1,2,0.1,2,0,0,0,0,0,https://fbref.com/en/players/8b8e759d/Marko-Grujic
2019,Hertha BSC,Bundesliga,Vedad Ibišević,BIH,FW,33,1984,20.1,40,1.99,32,0,2,3,3,0,6,0.3,4,0,0,2,0,0,https://fbref.com/en/players/c3fd9887/Vedad-Ibisevic
2019,Hertha BSC,Bundesliga,Rune Jarstein,NOR,GK,33,1984,30.5,2,0.07,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/27d2618c/Rune-Jarstein
2019,Hertha BSC,Bundesliga,Dennis Jastrzembski,POL,"DF,MF",18,2000,0.7,3,4.43,2,0,0,0,1,0,1,1.48,0,0,0,0,1,0,https://fbref.com/en/players/6bba916f/Dennis-Jastrzembski
